m1=74234.272, m2=96.145, gsp=2.177, rhosp=71.892
fGW[Hz],dPh[rad]
1.39197e-03,4.86823e+02
1.41846e-03,4.65463e+02
1.44546e-03,4.45010e+02
1.47296e-03,4.25424e+02
1.50099e-03,4.06671e+02
1.52956e-03,3.88716e+02
1.55867e-03,3.71526e+02
1.58833e-03,3.55068e+02
1.61855e-03,3.39313e+02
1.64935e-03,3.24231e+02
1.68074e-03,3.09793e+02
1.71273e-03,2.95975e+02
1.74532e-03,2.82748e+02
1.77853e-03,2.70090e+02
1.81238e-03,2.57975e+02
1.84687e-03,2.46381e+02
1.88201e-03,2.35288e+02
1.91783e-03,2.24672e+02
1.95432e-03,2.14516e+02
1.99152e-03,2.04798e+02
2.02941e-03,1.95502e+02
2.06803e-03,1.86609e+02
2.10739e-03,1.78102e+02
2.14749e-03,1.69966e+02
2.18836e-03,1.62184e+02
2.23000e-03,1.54742e+02
2.27244e-03,1.47625e+02
2.31568e-03,1.40820e+02
2.35975e-03,1.34313e+02
2.40466e-03,1.28093e+02
2.45042e-03,1.22146e+02
2.49705e-03,1.16461e+02
2.54457e-03,1.11028e+02
2.59299e-03,1.05835e+02
2.64234e-03,1.00872e+02
2.69262e-03,9.61301e+01
2.74386e-03,9.15991e+01
2.79608e-03,8.72702e+01
2.84929e-03,8.31349e+01
2.90351e-03,7.91848e+01
2.95876e-03,7.54121e+01
3.01507e-03,7.18091e+01
3.07244e-03,6.83687e+01
3.13091e-03,6.50837e+01
3.19049e-03,6.19476e+01
3.25121e-03,5.89539e+01
3.31308e-03,5.60965e+01
3.37613e-03,5.33694e+01
3.44037e-03,5.07672e+01
3.50584e-03,4.82843e+01
3.57256e-03,4.59156e+01
3.64055e-03,4.36561e+01
3.70983e-03,4.15010e+01
3.78042e-03,3.94459e+01
3.85236e-03,3.74863e+01
3.92567e-03,3.56181e+01
4.00038e-03,3.38372e+01
4.07651e-03,3.21398e+01
4.15408e-03,3.05222e+01
4.23314e-03,2.89810e+01
4.31369e-03,2.75126e+01
4.39578e-03,2.61140e+01
4.47943e-03,2.47819e+01
4.56468e-03,2.35135e+01
4.65154e-03,2.23058e+01
4.74006e-03,2.11562e+01
4.83026e-03,2.00621e+01
4.92218e-03,1.90208e+01
5.01585e-03,1.80302e+01
5.11131e-03,1.70878e+01
5.20857e-03,1.61915e+01
5.30769e-03,1.53392e+01
5.40870e-03,1.45288e+01
5.51163e-03,1.37585e+01
5.61651e-03,1.30264e+01
5.72339e-03,1.23307e+01
5.83231e-03,1.16698e+01
5.94330e-03,1.10420e+01
6.05640e-03,1.04459e+01
6.17165e-03,9.87983e+00
6.28910e-03,9.34249e+00
6.40878e-03,8.83252e+00
6.53074e-03,8.34861e+00
6.65502e-03,7.88953e+00
6.78166e-03,7.45410e+00
