m1=1001.088, m2=83.817, gsp=2.411, rhosp=1382.879
fGW[Hz],dPh[rad]
4.34318e-03,2.19343e+03
4.49775e-03,2.04102e+03
4.65782e-03,1.89921e+03
4.82359e-03,1.76724e+03
4.99526e-03,1.64445e+03
5.17304e-03,1.53018e+03
5.35715e-03,1.42386e+03
5.54781e-03,1.32492e+03
5.74525e-03,1.23286e+03
5.94972e-03,1.14719e+03
6.16147e-03,1.06748e+03
6.38075e-03,9.93300e+02
6.60784e-03,9.24278e+02
6.84301e-03,8.60051e+02
7.08655e-03,8.00287e+02
7.33876e-03,7.44676e+02
7.59994e-03,6.92928e+02
7.87042e-03,6.44776e+02
8.15052e-03,5.99970e+02
8.44059e-03,5.58276e+02
8.74099e-03,5.19480e+02
9.05208e-03,4.83380e+02
9.37424e-03,4.49787e+02
9.70786e-03,4.18529e+02
1.00534e-02,3.89443e+02
1.04112e-02,3.62377e+02
1.07817e-02,3.37193e+02
1.11654e-02,3.13758e+02
1.15628e-02,2.91952e+02
1.19743e-02,2.71660e+02
1.24004e-02,2.52779e+02
1.28418e-02,2.35210e+02
1.32988e-02,2.18861e+02
1.37721e-02,2.03649e+02
1.42622e-02,1.89493e+02
1.47698e-02,1.76321e+02
1.52955e-02,1.64065e+02
1.58398e-02,1.52660e+02
1.64036e-02,1.42047e+02
1.69874e-02,1.32173e+02
1.75919e-02,1.22984e+02
1.82180e-02,1.14434e+02
1.88664e-02,1.06478e+02
1.95378e-02,9.90744e+01
2.02332e-02,9.21857e+01
2.09533e-02,8.57758e+01
2.16990e-02,7.98112e+01
2.24712e-02,7.42612e+01
2.32710e-02,6.90969e+01
2.40992e-02,6.42915e+01
2.49569e-02,5.98201e+01
2.58451e-02,5.56594e+01
2.67649e-02,5.17879e+01
2.77174e-02,4.81855e+01
2.87039e-02,4.48334e+01
2.97254e-02,4.17144e+01
3.07833e-02,3.88121e+01
3.18789e-02,3.61116e+01
3.30135e-02,3.35987e+01
3.41884e-02,3.12606e+01
3.54051e-02,2.90849e+01
3.66652e-02,2.70606e+01
3.79701e-02,2.51769e+01
3.93214e-02,2.34242e+01
4.07208e-02,2.17933e+01
4.21701e-02,2.02758e+01
4.36709e-02,1.88639e+01
4.52251e-02,1.75501e+01
4.68347e-02,1.63276e+01
4.85015e-02,1.51902e+01
5.02276e-02,1.41318e+01
5.20152e-02,1.31470e+01
5.38664e-02,1.22308e+01
5.57835e-02,1.13782e+01
5.77688e-02,1.05850e+01
5.98247e-02,9.84689e+00
6.19539e-02,9.16015e+00
6.41588e-02,8.52118e+00
6.64422e-02,7.92667e+00
6.88068e-02,7.37351e+00
7.12556e-02,6.85885e+00
7.37916e-02,6.38000e+00
7.64178e-02,5.93447e+00
7.91374e-02,5.51995e+00
8.19539e-02,5.13427e+00
8.48706e-02,4.77545e+00
8.78911e-02,4.44160e+00
9.10191e-02,4.13100e+00
9.42584e-02,3.84203e+00
9.76130e-02,3.57318e+00
1.01087e-01,3.32305e+00
1.04685e-01,3.09035e+00
1.08410e-01,2.87386e+00
1.12269e-01,2.67245e+00
