m1=29124.478, m2=53.667, gsp=2.431, rhosp=2184.814
fGW[Hz],dPh[rad]
2.18879e-03,8.23429e+04
2.23587e-03,7.86946e+04
2.28396e-03,7.52043e+04
2.33308e-03,7.18653e+04
2.38326e-03,6.86711e+04
2.43452e-03,6.56155e+04
2.48688e-03,6.26925e+04
2.54037e-03,5.98964e+04
2.59501e-03,5.72219e+04
2.65082e-03,5.46638e+04
2.70783e-03,5.22169e+04
2.76607e-03,4.98766e+04
2.82556e-03,4.76382e+04
2.88634e-03,4.54975e+04
2.94842e-03,4.34502e+04
3.01183e-03,4.14922e+04
3.07661e-03,3.96199e+04
3.14278e-03,3.78294e+04
3.21037e-03,3.61173e+04
3.27942e-03,3.44802e+04
3.34995e-03,3.29149e+04
3.42200e-03,3.14182e+04
3.49560e-03,2.99873e+04
3.57079e-03,2.86193e+04
3.64759e-03,2.73115e+04
3.72604e-03,2.60613e+04
3.80618e-03,2.48662e+04
3.88804e-03,2.37239e+04
3.97166e-03,2.26321e+04
4.05708e-03,2.15885e+04
4.14434e-03,2.05912e+04
4.23348e-03,1.96380e+04
4.32453e-03,1.87272e+04
4.41754e-03,1.78568e+04
4.51256e-03,1.70252e+04
4.60961e-03,1.62307e+04
4.70875e-03,1.54715e+04
4.81003e-03,1.47463e+04
4.91348e-03,1.40536e+04
5.01916e-03,1.33919e+04
5.12711e-03,1.27598e+04
5.23738e-03,1.21562e+04
5.35003e-03,1.15798e+04
5.46510e-03,1.10293e+04
5.58264e-03,1.05037e+04
5.70271e-03,1.00019e+04
5.82536e-03,9.52276e+03
5.95065e-03,9.06541e+03
6.07864e-03,8.62886e+03
6.20938e-03,8.21221e+03
6.34293e-03,7.81457e+03
6.47935e-03,7.43512e+03
6.61871e-03,7.07307e+03
6.76106e-03,6.72764e+03
6.90648e-03,6.39812e+03
7.05502e-03,6.08379e+03
7.20676e-03,5.78400e+03
7.36176e-03,5.49810e+03
7.52009e-03,5.22548e+03
7.68183e-03,4.96555e+03
7.84705e-03,4.71775e+03
8.01583e-03,4.48155e+03
8.18823e-03,4.25643e+03
8.36434e-03,4.04190e+03
8.54424e-03,3.83749e+03
8.72801e-03,3.64274e+03
8.91573e-03,3.45723e+03
9.10749e-03,3.28055e+03
9.30337e-03,3.11229e+03
