m1=734140.193, m2=5.459, gsp=2.395, rhosp=270.596
fGW[Hz],dPh[rad]
2.30117e-03,9.23177e+03
2.31226e-03,9.06295e+03
2.32340e-03,8.89712e+03
2.33459e-03,8.73424e+03
2.34584e-03,8.57425e+03
2.35715e-03,8.41710e+03
2.36850e-03,8.26274e+03
2.37992e-03,8.11113e+03
2.39138e-03,7.96221e+03
2.40291e-03,7.81593e+03
2.41448e-03,7.67225e+03
2.42612e-03,7.53113e+03
2.43781e-03,7.39251e+03
2.44956e-03,7.25635e+03
2.46136e-03,7.12262e+03
2.47322e-03,6.99125e+03
2.48514e-03,6.86223e+03
2.49711e-03,6.73549e+03
2.50914e-03,6.61101e+03
2.52123e-03,6.48874e+03
2.53338e-03,6.36864e+03
2.54559e-03,6.25067e+03
2.55785e-03,6.13480e+03
2.57018e-03,6.02099e+03
2.58256e-03,5.90920e+03
2.59501e-03,5.79940e+03
2.60751e-03,5.69155e+03
2.62008e-03,5.58562e+03
2.63270e-03,5.48156e+03
2.64539e-03,5.37936e+03
2.65813e-03,5.27897e+03
2.67094e-03,5.18037e+03
2.68381e-03,5.08352e+03
2.69674e-03,4.98839e+03
2.70974e-03,4.89495e+03
2.72279e-03,4.80317e+03
2.73591e-03,4.71302e+03
2.74910e-03,4.62447e+03
2.76234e-03,4.53750e+03
2.77565e-03,4.45207e+03
2.78903e-03,4.36816e+03
2.80247e-03,4.28574e+03
2.81597e-03,4.20479e+03
2.82954e-03,4.12528e+03
2.84317e-03,4.04718e+03
2.85687e-03,3.97046e+03
2.87064e-03,3.89511e+03
2.88447e-03,3.82110e+03
2.89837e-03,3.74841e+03
2.91234e-03,3.67701e+03
2.92637e-03,3.60687e+03
2.94047e-03,3.53798e+03
2.95464e-03,3.47032e+03
2.96887e-03,3.40386e+03
2.98318e-03,3.33858e+03
2.99755e-03,3.27446e+03
3.01200e-03,3.21148e+03
3.02651e-03,3.14963e+03
3.04109e-03,3.08887e+03
3.05575e-03,3.02919e+03
3.07047e-03,2.97057e+03
3.08527e-03,2.91299e+03
3.10013e-03,2.85644e+03
3.11507e-03,2.80089e+03
3.13008e-03,2.74633e+03
3.14516e-03,2.69274e+03
3.16032e-03,2.64010e+03
3.17555e-03,2.58840e+03
3.19085e-03,2.53761e+03
3.20622e-03,2.48773e+03
3.22167e-03,2.43874e+03
3.23719e-03,2.39062e+03
3.25279e-03,2.34335e+03
3.26847e-03,2.29693e+03
3.28422e-03,2.25132e+03
3.30004e-03,2.20653e+03
3.31594e-03,2.16254e+03
3.33192e-03,2.11933e+03
3.34797e-03,2.07688e+03
3.36411e-03,2.03519e+03
3.38032e-03,1.99425e+03
3.39660e-03,1.95403e+03
3.41297e-03,1.91452e+03
3.42942e-03,1.87572e+03
3.44594e-03,1.83761e+03
3.46254e-03,1.80017e+03
3.47923e-03,1.76340e+03
3.49599e-03,1.72729e+03
3.51284e-03,1.69181e+03
3.52977e-03,1.65697e+03
3.54677e-03,1.62275e+03
3.56386e-03,1.58913e+03
3.58104e-03,1.55612e+03
3.59829e-03,1.52369e+03
3.61563e-03,1.49184e+03
3.63305e-03,1.46055e+03
3.65056e-03,1.42982e+03
3.66815e-03,1.39963e+03
3.68582e-03,1.36999e+03
3.70358e-03,1.34087e+03
