m1=213193.085, m2=43.440, gsp=2.052, rhosp=2759.918
fGW[Hz],dPh[rad]
1.44019e-03,3.30602e+02
1.45958e-03,3.16407e+02
1.47923e-03,3.02789e+02
1.49915e-03,2.89725e+02
1.51934e-03,2.77196e+02
1.53980e-03,2.65180e+02
1.56053e-03,2.53658e+02
1.58155e-03,2.42611e+02
1.60285e-03,2.32020e+02
1.62443e-03,2.21869e+02
1.64630e-03,2.12139e+02
1.66847e-03,2.02815e+02
1.69094e-03,1.93880e+02
1.71371e-03,1.85320e+02
1.73679e-03,1.77120e+02
1.76017e-03,1.69265e+02
1.78388e-03,1.61741e+02
1.80790e-03,1.54537e+02
1.83224e-03,1.47638e+02
1.85691e-03,1.41034e+02
1.88192e-03,1.34711e+02
1.90726e-03,1.28659e+02
1.93294e-03,1.22866e+02
1.95897e-03,1.17323e+02
1.98535e-03,1.12019e+02
2.01209e-03,1.06945e+02
2.03918e-03,1.02090e+02
2.06664e-03,9.74466e+01
2.09447e-03,9.30055e+01
2.12267e-03,8.87584e+01
2.15126e-03,8.46973e+01
2.18022e-03,8.08146e+01
2.20958e-03,7.71027e+01
2.23934e-03,7.35547e+01
2.26949e-03,7.01635e+01
2.30005e-03,6.69227e+01
2.33102e-03,6.38258e+01
2.36241e-03,6.08669e+01
2.39423e-03,5.80401e+01
2.42647e-03,5.53398e+01
2.45914e-03,5.27606e+01
2.49225e-03,5.02973e+01
2.52581e-03,4.79450e+01
2.55983e-03,4.56988e+01
2.59430e-03,4.35543e+01
2.62923e-03,4.15071e+01
2.66464e-03,3.95528e+01
2.70052e-03,3.76876e+01
2.73688e-03,3.59074e+01
2.77374e-03,3.42087e+01
2.81109e-03,3.25878e+01
2.84894e-03,3.10413e+01
2.88730e-03,2.95659e+01
2.92618e-03,2.81586e+01
2.96559e-03,2.68162e+01
3.00552e-03,2.55360e+01
3.04599e-03,2.43151e+01
3.08701e-03,2.31509e+01
3.12858e-03,2.20409e+01
3.17071e-03,2.09826e+01
3.21340e-03,1.99738e+01
3.25668e-03,1.90121e+01
3.30053e-03,1.80955e+01
3.34497e-03,1.72220e+01
3.39002e-03,1.63895e+01
3.43567e-03,1.55963e+01
3.48193e-03,1.48405e+01
3.52882e-03,1.41204e+01
3.57634e-03,1.34344e+01
3.62449e-03,1.27809e+01
3.67330e-03,1.21585e+01
3.72277e-03,1.15656e+01
3.77290e-03,1.10010e+01
3.82370e-03,1.04633e+01
3.87519e-03,9.95137e+00
3.92737e-03,9.46390e+00
3.98026e-03,8.99977e+00
4.03386e-03,8.55792e+00
4.08817e-03,8.13730e+00
4.14323e-03,7.73692e+00
4.19902e-03,7.35583e+00
4.25556e-03,6.99313e+00
4.31286e-03,6.64794e+00
4.37094e-03,6.31946e+00
4.42980e-03,6.00688e+00
4.48945e-03,5.70946e+00
4.54990e-03,5.42647e+00
4.61117e-03,5.15725e+00
4.67327e-03,4.90112e+00
4.73620e-03,4.65748e+00
4.79997e-03,4.42572e+00
4.86461e-03,4.20527e+00
4.93011e-03,3.99561e+00
4.99650e-03,3.79620e+00
5.06378e-03,3.60656e+00
5.13197e-03,3.42622e+00
5.20108e-03,3.25474e+00
5.27112e-03,3.09168e+00
5.34210e-03,2.93665e+00
5.41403e-03,2.78925e+00
5.48694e-03,2.64911e+00
5.56082e-03,2.51589e+00
5.63570e-03,2.38924e+00
5.71159e-03,2.26886e+00
5.78850e-03,2.15442e+00
5.86645e-03,2.04566e+00
5.94545e-03,1.94228e+00
6.02551e-03,1.84403e+00
6.10665e-03,1.75066e+00
6.18888e-03,1.66193e+00
6.27222e-03,1.57761e+00
6.35668e-03,1.49748e+00
6.44227e-03,1.42134e+00
6.52902e-03,1.34900e+00
6.61694e-03,1.28026e+00
6.70605e-03,1.21496e+00
6.79635e-03,1.15291e+00
6.88787e-03,1.09397e+00
6.98062e-03,1.03797e+00
7.07462e-03,9.84778e-01
7.16988e-03,9.34247e-01
7.26643e-03,8.86248e-01
7.36428e-03,8.40656e-01
7.46345e-03,7.97351e-01
7.56395e-03,7.56220e-01
7.66580e-03,7.17155e-01
7.76903e-03,6.80054e-01
7.87364e-03,6.44818e-01
7.97967e-03,6.11355e-01
8.08712e-03,5.79576e-01
8.19602e-03,5.49399e-01
8.30639e-03,5.20742e-01
8.41824e-03,4.93530e-01
8.53160e-03,4.67691e-01
8.64648e-03,4.43157e-01
8.76292e-03,4.19861e-01
8.88092e-03,3.97742e-01
9.00051e-03,3.76741e-01
9.12170e-03,3.56802e-01
9.24454e-03,3.37872e-01
9.36902e-03,3.19900e-01
9.49518e-03,3.02839e-01
9.62304e-03,2.86641e-01
9.75263e-03,2.71265e-01
9.88395e-03,2.56668e-01
1.00170e-02,2.42811e-01
1.01519e-02,2.29657e-01
1.02886e-02,2.17171e-01
1.04272e-02,2.05319e-01
1.05676e-02,1.94070e-01
1.07099e-02,1.83391e-01
1.08541e-02,1.73256e-01
1.10003e-02,1.63636e-01
1.11484e-02,1.54505e-01
1.12985e-02,1.45839e-01
1.14507e-02,1.37615e-01
1.16049e-02,1.29808e-01
1.17611e-02,1.22400e-01
1.19195e-02,1.15369e-01
1.20800e-02,1.08696e-01
1.22427e-02,1.02364e-01
1.24075e-02,9.63539e-02
1.25746e-02,9.06507e-02
1.27439e-02,8.52386e-02
1.29155e-02,8.01027e-02
1.30895e-02,7.52289e-02
1.32657e-02,7.06040e-02
1.34444e-02,6.62153e-02
1.36254e-02,6.20508e-02
1.38089e-02,5.80992e-02
1.39948e-02,5.43495e-02
1.41833e-02,5.07915e-02
1.43743e-02,4.74154e-02
1.45678e-02,4.42120e-02
1.47640e-02,4.11725e-02
1.49628e-02,3.82885e-02
1.51643e-02,3.55521e-02
1.53685e-02,3.29558e-02
1.55754e-02,3.04924e-02
1.57852e-02,2.81551e-02
1.59977e-02,2.59376e-02
1.62132e-02,2.38337e-02
1.64315e-02,2.18375e-02
1.66527e-02,1.99437e-02
1.68770e-02,1.81469e-02
1.71043e-02,1.64422e-02
1.73346e-02,1.48250e-02
1.75680e-02,1.32907e-02
1.78046e-02,1.18350e-02
1.80443e-02,1.04541e-02
1.82873e-02,9.14396e-03
1.85336e-02,7.90108e-03
1.87831e-02,6.72198e-03
1.90361e-02,5.60341e-03
1.92924e-02,4.54225e-03
1.95522e-02,3.53558e-03
1.98155e-02,2.58060e-03
2.00823e-02,1.67466e-03
2.03527e-02,8.15259e-04
2.06268e-02,0.00000e+00
