m1=34735.304, m2=21.100, gsp=2.208, rhosp=189.254
fGW[Hz],dPh[rad]
2.97196e-03,2.85665e+03
3.02853e-03,2.72802e+03
3.08617e-03,2.60493e+03
3.14491e-03,2.48713e+03
3.20477e-03,2.37442e+03
3.26577e-03,2.26657e+03
3.32793e-03,2.16339e+03
3.39127e-03,2.06469e+03
3.45581e-03,1.97027e+03
3.52159e-03,1.87995e+03
3.58862e-03,1.79357e+03
3.65692e-03,1.71096e+03
3.72652e-03,1.63196e+03
3.79745e-03,1.55642e+03
3.86973e-03,1.48419e+03
3.94338e-03,1.41514e+03
4.01844e-03,1.34913e+03
4.09492e-03,1.28603e+03
4.17286e-03,1.22573e+03
4.25228e-03,1.16810e+03
4.33322e-03,1.11303e+03
4.41569e-03,1.06040e+03
4.49974e-03,1.01013e+03
4.58538e-03,9.62105e+02
4.67265e-03,9.16232e+02
4.76159e-03,8.72419e+02
4.85222e-03,8.30579e+02
4.94457e-03,7.90627e+02
5.03868e-03,7.52483e+02
5.13458e-03,7.16070e+02
5.23231e-03,6.81313e+02
5.33190e-03,6.48140e+02
5.43338e-03,6.16484e+02
5.53680e-03,5.86279e+02
5.64218e-03,5.57463e+02
5.74957e-03,5.29975e+02
5.85900e-03,5.03758e+02
5.97052e-03,4.78757e+02
6.08415e-03,4.54918e+02
6.19996e-03,4.32191e+02
6.31796e-03,4.10527e+02
6.43821e-03,3.89879e+02
6.56075e-03,3.70204e+02
6.68562e-03,3.51457e+02
6.81287e-03,3.33598e+02
6.94254e-03,3.16589e+02
7.07468e-03,3.00390e+02
7.20933e-03,2.84966e+02
7.34655e-03,2.70283e+02
7.48638e-03,2.56306e+02
7.62887e-03,2.43006e+02
7.77407e-03,2.30350e+02
7.92204e-03,2.18311e+02
8.07282e-03,2.06859e+02
8.22647e-03,1.95969e+02
8.38305e-03,1.85615e+02
8.54260e-03,1.75772e+02
8.70519e-03,1.66417e+02
8.87088e-03,1.57528e+02
9.03972e-03,1.49082e+02
9.21178e-03,1.41060e+02
9.38711e-03,1.33442e+02
9.56577e-03,1.26208e+02
9.74784e-03,1.19342e+02
9.93337e-03,1.12825e+02
1.01224e-02,1.06641e+02
1.03151e-02,1.00775e+02
1.05114e-02,9.52111e+01
1.07115e-02,8.99350e+01
1.09154e-02,8.49330e+01
1.11231e-02,8.01918e+01
1.13348e-02,7.56990e+01
1.15506e-02,7.14424e+01
1.17704e-02,6.74106e+01
1.19944e-02,6.35925e+01
1.22227e-02,5.99777e+01
1.24554e-02,5.65561e+01
1.26924e-02,5.33181e+01
1.29340e-02,5.02547e+01
1.31802e-02,4.73570e+01
1.34311e-02,4.46168e+01
1.36867e-02,4.20261e+01
1.39472e-02,3.95773e+01
1.42127e-02,3.72632e+01
1.44832e-02,3.50769e+01
1.47588e-02,3.30119e+01
1.50397e-02,3.10619e+01
1.53260e-02,2.92209e+01
1.56177e-02,2.74832e+01
1.59149e-02,2.58435e+01
1.62179e-02,2.42965e+01
1.65265e-02,2.28375e+01
1.68411e-02,2.14616e+01
1.71616e-02,2.01645e+01
1.74883e-02,1.89420e+01
1.78211e-02,1.77900e+01
1.81603e-02,1.67047e+01
1.85060e-02,1.56825e+01
1.88582e-02,1.47200e+01
1.92171e-02,1.38138e+01
1.95829e-02,1.29610e+01
1.99556e-02,1.21584e+01
2.03354e-02,1.14034e+01
2.07225e-02,1.06932e+01
2.11169e-02,1.00254e+01
2.15188e-02,9.39759e+00
2.19284e-02,8.80746e+00
2.23458e-02,8.25289e+00
2.27711e-02,7.73185e+00
2.32045e-02,7.24242e+00
2.36461e-02,6.78278e+00
2.40962e-02,6.35120e+00
2.45548e-02,5.94606e+00
2.50222e-02,5.56581e+00
2.54984e-02,5.20900e+00
2.59837e-02,4.87424e+00
2.64783e-02,4.56024e+00
2.69823e-02,4.26577e+00
2.74958e-02,3.98967e+00
2.80191e-02,3.73084e+00
2.85524e-02,3.48823e+00
2.90959e-02,3.26089e+00
2.96497e-02,3.04789e+00
3.02140e-02,2.84835e+00
3.07891e-02,2.66146e+00
3.13751e-02,2.48645e+00
3.19723e-02,2.32259e+00
3.25808e-02,2.16920e+00
3.32009e-02,2.02563e+00
3.38328e-02,1.89127e+00
3.44768e-02,1.76555e+00
3.51330e-02,1.64794e+00
3.58017e-02,1.53793e+00
3.64831e-02,1.43504e+00
3.71775e-02,1.33883e+00
3.78851e-02,1.24888e+00
3.86062e-02,1.16478e+00
3.93410e-02,1.08618e+00
4.00897e-02,1.01271e+00
4.08528e-02,9.44066e-01
4.16303e-02,8.79926e-01
4.24227e-02,8.20004e-01
4.32301e-02,7.64031e-01
4.40529e-02,7.11753e-01
4.48914e-02,6.62931e-01
4.57458e-02,6.17342e-01
4.66165e-02,5.74778e-01
4.75038e-02,5.35042e-01
4.84079e-02,4.97950e-01
4.93293e-02,4.63329e-01
5.02682e-02,4.31019e-01
5.12249e-02,4.00869e-01
5.21999e-02,3.72736e-01
5.31935e-02,3.46489e-01
5.42059e-02,3.22003e-01
5.52376e-02,2.99162e-01
5.62890e-02,2.77858e-01
5.73603e-02,2.57988e-01
5.84521e-02,2.39459e-01
5.95646e-02,2.22181e-01
6.06983e-02,2.06070e-01
6.18536e-02,1.91049e-01
6.30308e-02,1.77046e-01
6.42305e-02,1.63993e-01
6.54530e-02,1.51825e-01
6.66988e-02,1.40484e-01
6.79683e-02,1.29915e-01
6.92620e-02,1.20065e-01
7.05802e-02,1.10886e-01
7.19236e-02,1.02332e-01
