m1=3354.737, m2=49.498, gsp=2.091, rhosp=1033.813
fGW[Hz],dPh[rad]
3.87902e-03,4.34805e+01
3.99434e-03,4.06771e+01
4.11310e-03,3.80544e+01
4.23538e-03,3.56006e+01
4.36130e-03,3.33050e+01
4.49096e-03,3.11573e+01
4.62448e-03,2.91479e+01
4.76196e-03,2.72681e+01
4.90354e-03,2.55094e+01
5.04932e-03,2.38640e+01
5.19943e-03,2.23247e+01
5.35401e-03,2.08845e+01
5.51319e-03,1.95372e+01
5.67710e-03,1.82767e+01
5.84588e-03,1.70975e+01
6.01968e-03,1.59942e+01
6.19864e-03,1.49621e+01
6.38293e-03,1.39965e+01
6.57270e-03,1.30931e+01
6.76810e-03,1.22480e+01
6.96932e-03,1.14573e+01
7.17652e-03,1.07176e+01
7.38988e-03,1.00256e+01
7.60958e-03,9.37821e+00
7.83581e-03,8.77256e+00
8.06877e-03,8.20596e+00
8.30866e-03,7.67589e+00
8.55568e-03,7.18000e+00
8.81004e-03,6.71609e+00
9.07196e-03,6.28209e+00
9.34167e-03,5.87609e+00
9.61940e-03,5.49627e+00
9.90539e-03,5.14095e+00
1.01999e-02,4.80854e+00
1.05031e-02,4.49758e+00
1.08154e-02,4.20668e+00
1.11369e-02,3.93455e+00
1.14680e-02,3.67998e+00
1.18090e-02,3.44183e+00
1.21600e-02,3.21905e+00
1.25216e-02,3.01065e+00
1.28938e-02,2.81569e+00
1.32772e-02,2.63333e+00
1.36719e-02,2.46273e+00
1.40784e-02,2.30315e+00
1.44969e-02,2.15387e+00
1.49279e-02,2.01423e+00
1.53717e-02,1.88361e+00
1.58287e-02,1.76143e+00
1.62993e-02,1.64714e+00
1.67839e-02,1.54023e+00
1.72829e-02,1.44023e+00
1.77967e-02,1.34669e+00
1.83258e-02,1.25920e+00
1.88706e-02,1.17737e+00
1.94317e-02,1.10082e+00
2.00094e-02,1.02922e+00
2.06043e-02,9.62259e-01
2.12168e-02,8.99625e-01
2.18476e-02,8.41043e-01
2.24971e-02,7.86253e-01
2.31660e-02,7.35008e-01
2.38547e-02,6.87081e-01
2.45639e-02,6.42257e-01
2.52942e-02,6.00336e-01
2.60462e-02,5.61130e-01
2.68206e-02,5.24465e-01
2.76179e-02,4.90177e-01
2.84390e-02,4.58111e-01
2.92845e-02,4.28125e-01
3.01551e-02,4.00084e-01
3.10517e-02,3.73862e-01
3.19748e-02,3.49343e-01
3.29254e-02,3.26415e-01
3.39043e-02,3.04977e-01
3.49123e-02,2.84931e-01
3.59502e-02,2.66189e-01
3.70191e-02,2.48665e-01
3.81196e-02,2.32281e-01
3.92529e-02,2.16964e-01
4.04199e-02,2.02644e-01
4.16216e-02,1.89256e-01
4.28590e-02,1.76741e-01
4.41332e-02,1.65042e-01
4.54453e-02,1.54106e-01
4.67964e-02,1.43884e-01
4.81877e-02,1.34330e-01
4.96203e-02,1.25399e-01
5.10955e-02,1.17053e-01
5.26146e-02,1.09253e-01
5.41788e-02,1.01963e-01
5.57896e-02,9.51509e-02
5.74482e-02,8.87854e-02
5.91562e-02,8.28376e-02
6.09149e-02,7.72802e-02
6.27259e-02,7.20880e-02
6.45907e-02,6.72373e-02
6.65110e-02,6.27059e-02
6.84884e-02,5.84729e-02
7.05246e-02,5.45192e-02
7.26213e-02,5.08263e-02
7.47803e-02,4.73775e-02
7.70036e-02,4.41568e-02
7.92929e-02,4.11493e-02
8.16503e-02,3.83412e-02
8.40778e-02,3.57195e-02
8.65774e-02,3.32719e-02
8.91514e-02,3.09872e-02
9.18018e-02,2.88547e-02
9.45311e-02,2.68645e-02
9.73415e-02,2.50072e-02
1.00236e-01,2.32741e-02
1.03216e-01,2.16572e-02
1.06284e-01,2.01488e-02
1.09444e-01,1.87418e-02
1.12698e-01,1.74296e-02
1.16048e-01,1.62058e-02
1.19498e-01,1.50648e-02
1.23051e-01,1.40010e-02
1.26709e-01,1.30093e-02
1.30477e-01,1.20851e-02
1.34356e-01,1.12238e-02
1.38350e-01,1.04214e-02
1.42463e-01,9.67382e-03
1.46699e-01,8.97753e-03
1.51060e-01,8.32911e-03
1.55551e-01,7.72537e-03
1.60176e-01,7.16336e-03
1.64938e-01,6.64028e-03
1.69841e-01,6.15355e-03
1.74891e-01,5.70072e-03
1.80090e-01,5.27954e-03
1.85444e-01,4.88788e-03
1.90958e-01,4.52375e-03
1.96635e-01,4.18531e-03
2.02481e-01,3.87082e-03
2.08501e-01,3.57866e-03
2.14699e-01,3.30732e-03
2.21082e-01,3.05539e-03
2.27655e-01,2.82154e-03
2.34423e-01,2.60455e-03
2.41393e-01,2.40325e-03
2.48569e-01,2.21658e-03
2.55959e-01,2.04352e-03
2.63569e-01,1.88314e-03
2.71405e-01,1.73455e-03
2.79474e-01,1.59695e-03
2.87783e-01,1.46956e-03
2.96339e-01,1.35167e-03
3.05149e-01,1.24262e-03
3.14221e-01,1.14178e-03
3.23563e-01,1.04857e-03
3.33182e-01,9.62447e-04
3.43088e-01,8.82910e-04
3.53288e-01,8.09485e-04
3.63791e-01,7.41733e-04
3.74607e-01,6.79245e-04
3.85744e-01,6.21637e-04
3.97212e-01,5.68554e-04
4.09021e-01,5.19664e-04
4.21181e-01,4.74658e-04
4.33703e-01,4.33247e-04
4.46597e-01,3.95165e-04
4.59875e-01,3.60162e-04
4.73547e-01,3.28004e-04
4.87625e-01,2.98478e-04
5.02123e-01,2.71382e-04
5.17051e-01,2.46529e-04
5.32423e-01,2.23746e-04
5.48252e-01,2.02873e-04
5.64551e-01,1.83760e-04
5.81335e-01,1.66268e-04
5.98619e-01,1.50270e-04
6.16416e-01,1.35645e-04
6.34742e-01,1.22283e-04
6.53613e-01,1.10083e-04
6.73045e-01,9.89496e-05
6.93054e-01,8.87955e-05
7.13659e-01,7.95399e-05
7.34876e-01,7.11081e-05
7.56724e-01,6.34311e-05
7.79222e-01,5.64453e-05
8.02388e-01,5.00922e-05
8.26243e-01,4.43175e-05
8.50807e-01,3.90717e-05
8.76102e-01,3.43088e-05
9.02149e-01,2.99869e-05
9.28970e-01,2.60671e-05
9.56588e-01,2.25140e-05
9.85028e-01,1.92949e-05
1.01431e+00,1.63800e-05
1.04447e+00,1.37419e-05
1.07552e+00,1.13555e-05
1.10750e+00,9.19786e-06
1.14042e+00,7.24799e-06
1.17433e+00,5.48672e-06
1.20924e+00,3.89656e-06
1.24519e+00,2.46155e-06
1.28221e+00,1.16711e-06
1.32033e+00,0.00000e+00
