m1=93919.451, m2=89.534, gsp=2.411, rhosp=4158.360
fGW[Hz],dPh[rad]
1.34796e-03,7.76252e+04
1.37221e-03,7.44778e+04
1.39690e-03,7.14513e+04
1.42203e-03,6.85413e+04
1.44761e-03,6.57434e+04
1.47365e-03,6.30536e+04
1.50016e-03,6.04678e+04
1.52715e-03,5.79822e+04
1.55462e-03,5.55930e+04
1.58259e-03,5.32967e+04
1.61106e-03,5.10898e+04
1.64004e-03,4.89690e+04
1.66955e-03,4.69311e+04
1.69958e-03,4.49730e+04
1.73016e-03,4.30917e+04
1.76128e-03,4.12844e+04
1.79297e-03,3.95483e+04
1.82522e-03,3.78807e+04
1.85806e-03,3.62791e+04
1.89148e-03,3.47410e+04
1.92551e-03,3.32640e+04
1.96015e-03,3.18457e+04
1.99541e-03,3.04841e+04
2.03131e-03,2.91770e+04
2.06785e-03,2.79222e+04
2.10505e-03,2.67179e+04
2.14292e-03,2.55621e+04
2.18147e-03,2.44530e+04
2.22071e-03,2.33888e+04
2.26066e-03,2.23678e+04
2.30133e-03,2.13883e+04
2.34273e-03,2.04489e+04
2.38488e-03,1.95478e+04
2.42778e-03,1.86837e+04
2.47146e-03,1.78552e+04
2.51592e-03,1.70609e+04
2.56118e-03,1.62994e+04
2.60725e-03,1.55695e+04
2.65416e-03,1.48700e+04
2.70190e-03,1.41997e+04
2.75051e-03,1.35575e+04
2.79999e-03,1.29423e+04
2.85036e-03,1.23529e+04
2.90164e-03,1.17885e+04
2.95384e-03,1.12481e+04
3.00698e-03,1.07306e+04
3.06107e-03,1.02352e+04
3.11614e-03,9.76101e+03
3.17220e-03,9.30721e+03
3.22927e-03,8.87299e+03
3.28736e-03,8.45755e+03
3.34650e-03,8.06015e+03
3.40670e-03,7.68007e+03
3.46799e-03,7.31661e+03
3.53037e-03,6.96910e+03
3.59388e-03,6.63691e+03
3.65854e-03,6.31940e+03
3.72435e-03,6.01598e+03
3.79135e-03,5.72608e+03
3.85956e-03,5.44914e+03
3.92899e-03,5.18463e+03
3.99967e-03,4.93204e+03
4.07163e-03,4.69088e+03
4.14487e-03,4.46066e+03
4.21944e-03,4.24095e+03
4.29534e-03,4.03128e+03
4.37262e-03,3.83126e+03
4.45128e-03,3.64046e+03
4.53136e-03,3.45849e+03
4.61287e-03,3.28499e+03
4.69586e-03,3.11960e+03
4.78034e-03,2.96195e+03
4.86633e-03,2.81173e+03
4.95388e-03,2.66861e+03
5.04299e-03,2.53228e+03
5.13372e-03,2.40245e+03
5.22607e-03,2.27883e+03
5.32009e-03,2.16115e+03
5.41579e-03,2.04915e+03
5.51322e-03,1.94257e+03
5.61240e-03,1.84118e+03
5.71337e-03,1.74475e+03
5.81615e-03,1.65304e+03
5.92078e-03,1.56585e+03
6.02729e-03,1.48297e+03
6.13572e-03,1.40421e+03
6.24610e-03,1.32938e+03
6.35847e-03,1.25829e+03
6.47286e-03,1.19077e+03
6.58930e-03,1.12667e+03
6.70784e-03,1.06581e+03
6.82851e-03,1.00805e+03
6.95136e-03,9.53236e+02
7.07641e-03,9.01237e+02
7.20371e-03,8.51915e+02
7.33330e-03,8.05143e+02
7.46523e-03,7.60798e+02
7.59952e-03,7.18763e+02
7.73624e-03,6.78927e+02
7.87541e-03,6.41182e+02
8.01709e-03,6.05426e+02
8.16131e-03,5.71561e+02
8.30813e-03,5.39495e+02
8.45759e-03,5.09137e+02
8.60974e-03,4.80403e+02
8.76463e-03,4.53211e+02
8.92230e-03,4.27485e+02
9.08281e-03,4.03148e+02
9.24621e-03,3.80133e+02
9.41255e-03,3.58370e+02
9.58187e-03,3.37796e+02
9.75425e-03,3.18349e+02
9.92973e-03,2.99972e+02
1.01084e-02,2.82609e+02
1.02902e-02,2.66208e+02
1.04753e-02,2.50716e+02
1.06638e-02,2.36088e+02
1.08556e-02,2.22278e+02
1.10509e-02,2.09241e+02
1.12497e-02,1.96937e+02
1.14521e-02,1.85328e+02
1.16581e-02,1.74374e+02
1.18678e-02,1.64043e+02
1.20813e-02,1.54298e+02
1.22987e-02,1.45110e+02
1.25199e-02,1.36447e+02
1.27451e-02,1.28281e+02
1.29744e-02,1.20584e+02
1.32078e-02,1.13332e+02
1.34454e-02,1.06498e+02
1.36873e-02,1.00061e+02
1.39335e-02,9.39972e+01
1.41842e-02,8.82867e+01
1.44394e-02,8.29096e+01
1.46991e-02,7.78470e+01
1.49636e-02,7.30813e+01
1.52328e-02,6.85957e+01
1.55068e-02,6.43744e+01
1.57858e-02,6.04022e+01
1.60697e-02,5.66649e+01
1.63588e-02,5.31493e+01
1.66531e-02,4.98424e+01
1.69527e-02,4.67323e+01
1.72577e-02,4.38077e+01
1.75681e-02,4.10578e+01
1.78842e-02,3.84725e+01
1.82059e-02,3.60422e+01
1.85334e-02,3.37579e+01
1.88668e-02,3.16111e+01
1.92062e-02,2.95936e+01
1.95518e-02,2.76980e+01
1.99035e-02,2.59170e+01
2.02616e-02,2.42439e+01
2.06261e-02,2.26723e+01
2.09971e-02,2.11961e+01
2.13748e-02,1.98098e+01
2.17594e-02,1.85080e+01
2.21508e-02,1.72856e+01
2.25493e-02,1.61379e+01
2.29550e-02,1.50604e+01
2.33679e-02,1.40489e+01
2.37883e-02,1.30995e+01
2.42162e-02,1.22084e+01
2.46519e-02,1.13721e+01
2.50954e-02,1.05873e+01
2.55468e-02,9.85088e+00
2.60064e-02,9.15989e+00
2.64742e-02,8.51160e+00
2.69505e-02,7.90340e+00
2.74353e-02,7.33285e+00
2.79289e-02,6.79767e+00
2.84313e-02,6.29568e+00
2.89428e-02,5.82487e+00
2.94635e-02,5.38332e+00
2.99935e-02,4.96924e+00
3.05331e-02,4.58094e+00
3.10824e-02,4.21685e+00
3.16415e-02,3.87546e+00
3.22107e-02,3.55539e+00
3.27902e-02,3.25531e+00
3.33801e-02,2.97400e+00
3.39806e-02,2.71029e+00
3.45919e-02,2.46309e+00
3.52142e-02,2.23139e+00
3.58477e-02,2.01421e+00
3.64926e-02,1.81067e+00
3.71491e-02,1.61990e+00
3.78174e-02,1.44112e+00
3.84977e-02,1.27359e+00
3.91903e-02,1.11659e+00
3.98953e-02,9.69481e-01
4.06130e-02,8.31636e-01
4.13436e-02,7.02479e-01
4.20874e-02,5.81466e-01
4.28445e-02,4.68089e-01
4.36153e-02,3.61869e-01
4.43999e-02,2.62358e-01
4.51986e-02,1.69135e-01
4.60117e-02,8.18056e-02
4.68395e-02,0.00000e+00
