m1=1991.025, m2=62.964, gsp=2.002, rhosp=110.762
fGW[Hz],dPh[rad]
4.04643e-03,2.05604e+00
4.17696e-03,1.90928e+00
4.31169e-03,1.77299e+00
4.45078e-03,1.64643e+00
4.59434e-03,1.52891e+00
4.74254e-03,1.41977e+00
4.89552e-03,1.31842e+00
5.05344e-03,1.22430e+00
5.21645e-03,1.13690e+00
5.38471e-03,1.05574e+00
5.55841e-03,9.80369e-01
5.73770e-03,9.10379e-01
5.92278e-03,8.45384e-01
6.11384e-03,7.85028e-01
6.31105e-03,7.28979e-01
6.51462e-03,6.76931e-01
6.72477e-03,6.28598e-01
6.94169e-03,5.83715e-01
7.16560e-03,5.42035e-01
7.39674e-03,5.03330e-01
7.63534e-03,4.67388e-01
7.88163e-03,4.34011e-01
8.13587e-03,4.03017e-01
8.39831e-03,3.74235e-01
8.66921e-03,3.47507e-01
8.94885e-03,3.22688e-01
9.23751e-03,2.99640e-01
9.53549e-03,2.78237e-01
9.84307e-03,2.58363e-01
1.01606e-02,2.39907e-01
1.04883e-02,2.22768e-01
1.08267e-02,2.06853e-01
1.11759e-02,1.92074e-01
1.15364e-02,1.78351e-01
1.19085e-02,1.65607e-01
1.22926e-02,1.53773e-01
1.26892e-02,1.42784e-01
1.30985e-02,1.32580e-01
1.35210e-02,1.23104e-01
1.39571e-02,1.14305e-01
1.44074e-02,1.06134e-01
1.48721e-02,9.85462e-02
1.53518e-02,9.15006e-02
1.58470e-02,8.49582e-02
1.63582e-02,7.88829e-02
1.68859e-02,7.32416e-02
1.74306e-02,6.80032e-02
1.79928e-02,6.31389e-02
1.85732e-02,5.86221e-02
1.91723e-02,5.44279e-02
1.97908e-02,5.05334e-02
2.04291e-02,4.69170e-02
2.10881e-02,4.35590e-02
2.17684e-02,4.04410e-02
2.24705e-02,3.75457e-02
2.31954e-02,3.48573e-02
2.39436e-02,3.23610e-02
2.47159e-02,3.00431e-02
2.55132e-02,2.78909e-02
2.63362e-02,2.58924e-02
2.71857e-02,2.40369e-02
2.80626e-02,2.23140e-02
2.89678e-02,2.07142e-02
2.99022e-02,1.92289e-02
3.08668e-02,1.78497e-02
3.18625e-02,1.65692e-02
3.28902e-02,1.53802e-02
3.39512e-02,1.42763e-02
3.50463e-02,1.32514e-02
3.61768e-02,1.22998e-02
3.73438e-02,1.14162e-02
3.85484e-02,1.05959e-02
3.97918e-02,9.83434e-03
4.10754e-02,9.12727e-03
4.24004e-02,8.47081e-03
4.37681e-02,7.86136e-03
4.51799e-02,7.29555e-03
4.66373e-02,6.77026e-03
4.81416e-02,6.28261e-03
4.96945e-02,5.82990e-03
5.12975e-02,5.40963e-03
5.29522e-02,5.01948e-03
5.46603e-02,4.65731e-03
5.64235e-02,4.32110e-03
5.82435e-02,4.00901e-03
6.01223e-02,3.71932e-03
6.20616e-02,3.45040e-03
6.40635e-02,3.20080e-03
6.61300e-02,2.96911e-03
6.82632e-02,2.75406e-03
7.04651e-02,2.55446e-03
7.27381e-02,2.36921e-03
7.50844e-02,2.19727e-03
7.75064e-02,2.03770e-03
8.00065e-02,1.88960e-03
8.25873e-02,1.75217e-03
8.52513e-02,1.62462e-03
8.80013e-02,1.50627e-03
9.08399e-02,1.39644e-03
9.37701e-02,1.29453e-03
9.67949e-02,1.19996e-03
9.99172e-02,1.11222e-03
1.03140e-01,1.03082e-03
1.06467e-01,9.55290e-04
1.09901e-01,8.85221e-04
1.13447e-01,8.20218e-04
1.17106e-01,7.59919e-04
1.20883e-01,7.03985e-04
1.24783e-01,6.52103e-04
1.28808e-01,6.03982e-04
1.32963e-01,5.59351e-04
1.37252e-01,5.17961e-04
1.41679e-01,4.79578e-04
1.46249e-01,4.43986e-04
1.50967e-01,4.10984e-04
1.55837e-01,3.80386e-04
1.60863e-01,3.52019e-04
1.66052e-01,3.25721e-04
1.71409e-01,3.01345e-04
1.76938e-01,2.78751e-04
1.82645e-01,2.57811e-04
1.88537e-01,2.38406e-04
1.94618e-01,2.20424e-04
2.00896e-01,2.03763e-04
2.07376e-01,1.88328e-04
2.14066e-01,1.74030e-04
2.20971e-01,1.60786e-04
2.28099e-01,1.48520e-04
2.35457e-01,1.37162e-04
2.43052e-01,1.26645e-04
2.50892e-01,1.16908e-04
2.58985e-01,1.07896e-04
2.67339e-01,9.95540e-05
2.75962e-01,9.18346e-05
2.84864e-01,8.46922e-05
2.94053e-01,7.80847e-05
3.03538e-01,7.19730e-05
3.13329e-01,6.63209e-05
3.23436e-01,6.10948e-05
3.33869e-01,5.62635e-05
3.44639e-01,5.17980e-05
3.55756e-01,4.76714e-05
3.67232e-01,4.38589e-05
3.79077e-01,4.03373e-05
3.91305e-01,3.70851e-05
4.03927e-01,3.40825e-05
4.16957e-01,3.13110e-05
4.30407e-01,2.87534e-05
4.44290e-01,2.63938e-05
4.58622e-01,2.42176e-05
4.73415e-01,2.22110e-05
4.88686e-01,2.03613e-05
5.04450e-01,1.86569e-05
5.20722e-01,1.70867e-05
5.37519e-01,1.56408e-05
5.54857e-01,1.43097e-05
5.72755e-01,1.30847e-05
5.91231e-01,1.19578e-05
6.10302e-01,1.09215e-05
6.29988e-01,9.96891e-06
6.50310e-01,9.09360e-06
6.71287e-01,8.28964e-06
6.92940e-01,7.55152e-06
7.15293e-01,6.87415e-06
7.38366e-01,6.25280e-06
7.62183e-01,5.68311e-06
7.86769e-01,5.16104e-06
8.12148e-01,4.68282e-06
8.38345e-01,4.24501e-06
8.65387e-01,3.84438e-06
8.93302e-01,3.47798e-06
9.22117e-01,3.14306e-06
9.51862e-01,2.83708e-06
9.82566e-01,2.55770e-06
1.01426e+00,2.30275e-06
1.04698e+00,2.07024e-06
1.08075e+00,1.85831e-06
1.11561e+00,1.66525e-06
1.15160e+00,1.48950e-06
1.18874e+00,1.32961e-06
1.22709e+00,1.18422e-06
1.26667e+00,1.05212e-06
1.30753e+00,9.32163e-07
1.34971e+00,8.23305e-07
1.39325e+00,7.24584e-07
1.43819e+00,6.35115e-07
1.48458e+00,5.54085e-07
1.53247e+00,4.80747e-07
1.58190e+00,4.14416e-07
1.63293e+00,3.54461e-07
1.68560e+00,3.00307e-07
1.73997e+00,2.51424e-07
1.79610e+00,2.07330e-07
1.85403e+00,1.67582e-07
1.91384e+00,1.31775e-07
1.97557e+00,9.95395e-08
2.03930e+00,7.05385e-08
2.10508e+00,4.44643e-08
2.17299e+00,2.10365e-08
2.24308e+00,0.00000e+00
