m1=8973.312, m2=39.026, gsp=2.210, rhosp=5103.304
fGW[Hz],dPh[rad]
3.31168e-03,1.53777e+03
3.39593e-03,1.45470e+03
3.48232e-03,1.37610e+03
3.57091e-03,1.30172e+03
3.66175e-03,1.23134e+03
3.75490e-03,1.16475e+03
3.85042e-03,1.10174e+03
3.94838e-03,1.04212e+03
4.04882e-03,9.85709e+02
4.15182e-03,9.32334e+02
4.25744e-03,8.81831e+02
4.36575e-03,8.34047e+02
4.47681e-03,7.88836e+02
4.59070e-03,7.46060e+02
4.70749e-03,7.05587e+02
4.82724e-03,6.67295e+02
4.95005e-03,6.31065e+02
5.07597e-03,5.96788e+02
5.20510e-03,5.64359e+02
5.33752e-03,5.33678e+02
5.47330e-03,5.04651e+02
5.61254e-03,4.77189e+02
5.75532e-03,4.51209e+02
5.90173e-03,4.26631e+02
6.05187e-03,4.03379e+02
6.20583e-03,3.81382e+02
6.36370e-03,3.60573e+02
6.52559e-03,3.40888e+02
6.69160e-03,3.22266e+02
6.86183e-03,3.04651e+02
7.03639e-03,2.87988e+02
7.21539e-03,2.72226e+02
7.39895e-03,2.57316e+02
7.58718e-03,2.43214e+02
7.78019e-03,2.29874e+02
7.97812e-03,2.17257e+02
8.18108e-03,2.05323e+02
8.38920e-03,1.94036e+02
8.60262e-03,1.83360e+02
8.82146e-03,1.73264e+02
9.04588e-03,1.63715e+02
9.27600e-03,1.54684e+02
9.51198e-03,1.46144e+02
9.75396e-03,1.38068e+02
1.00021e-02,1.30431e+02
1.02565e-02,1.23208e+02
1.05175e-02,1.16379e+02
1.07850e-02,1.09922e+02
1.10594e-02,1.03816e+02
1.13407e-02,9.80430e+01
1.16292e-02,9.25847e+01
1.19251e-02,8.74243e+01
1.22284e-02,8.25455e+01
1.25395e-02,7.79333e+01
1.28585e-02,7.35732e+01
1.31856e-02,6.94516e+01
1.35211e-02,6.55556e+01
1.38651e-02,6.18731e+01
1.42178e-02,5.83924e+01
1.45795e-02,5.51028e+01
1.49504e-02,5.19938e+01
1.53307e-02,4.90557e+01
1.57207e-02,4.62792e+01
1.61206e-02,4.36556e+01
1.65307e-02,4.11766e+01
1.69513e-02,3.88344e+01
1.73825e-02,3.66215e+01
1.78247e-02,3.45309e+01
1.82782e-02,3.25560e+01
1.87431e-02,3.06906e+01
1.92200e-02,2.89286e+01
1.97089e-02,2.72645e+01
2.02103e-02,2.56928e+01
2.07244e-02,2.42087e+01
2.12517e-02,2.28073e+01
2.17923e-02,2.14842e+01
2.23467e-02,2.02350e+01
2.29152e-02,1.90557e+01
2.34981e-02,1.79426e+01
2.40959e-02,1.68919e+01
2.47089e-02,1.59004e+01
2.53375e-02,1.49647e+01
2.59820e-02,1.40817e+01
2.66430e-02,1.32487e+01
2.73208e-02,1.24629e+01
2.80158e-02,1.17217e+01
2.87285e-02,1.10225e+01
2.94594e-02,1.03632e+01
3.02088e-02,9.74154e+00
3.09773e-02,9.15541e+00
3.17653e-02,8.60287e+00
3.25734e-02,8.08206e+00
3.34021e-02,7.59123e+00
3.42518e-02,7.12873e+00
3.51232e-02,6.69297e+00
3.60167e-02,6.28248e+00
3.69329e-02,5.89585e+00
3.78725e-02,5.53176e+00
3.88360e-02,5.18894e+00
3.98239e-02,4.86621e+00
4.08370e-02,4.56245e+00
4.18759e-02,4.27659e+00
4.29412e-02,4.00763e+00
4.40336e-02,3.75462e+00
4.51538e-02,3.51666e+00
4.63025e-02,3.29290e+00
4.74804e-02,3.08253e+00
4.86883e-02,2.88480e+00
4.99269e-02,2.69899e+00
5.11970e-02,2.52442e+00
5.24995e-02,2.36045e+00
5.38350e-02,2.20648e+00
5.52046e-02,2.06192e+00
5.66089e-02,1.92623e+00
5.80490e-02,1.79892e+00
5.95258e-02,1.67948e+00
6.10401e-02,1.56747e+00
6.25929e-02,1.46244e+00
6.41853e-02,1.36400e+00
6.58181e-02,1.27176e+00
6.74925e-02,1.18535e+00
6.92095e-02,1.10442e+00
7.09701e-02,1.02866e+00
7.27756e-02,9.57758e-01
7.46269e-02,8.91420e-01
7.65254e-02,8.29373e-01
7.84722e-02,7.71361e-01
8.04685e-02,7.17140e-01
8.25156e-02,6.66478e-01
8.46147e-02,6.19160e-01
8.67673e-02,5.74980e-01
8.89746e-02,5.33745e-01
9.12381e-02,4.95273e-01
9.35591e-02,4.59392e-01
9.59392e-02,4.25941e-01
9.83799e-02,3.94767e-01
1.00883e-01,3.65726e-01
1.03449e-01,3.38684e-01
1.06081e-01,3.13511e-01
1.08779e-01,2.90089e-01
1.11547e-01,2.68305e-01
1.14384e-01,2.48052e-01
1.17294e-01,2.29231e-01
1.20278e-01,2.11747e-01
1.23338e-01,1.95512e-01
1.26476e-01,1.80444e-01
1.29693e-01,1.66463e-01
1.32992e-01,1.53498e-01
1.36376e-01,1.41480e-01
1.39845e-01,1.30344e-01
1.43403e-01,1.20029e-01
1.47051e-01,1.10480e-01
1.50792e-01,1.01643e-01
1.54628e-01,9.34685e-02
1.58561e-01,8.59099e-02
1.62595e-01,7.89238e-02
1.66731e-01,7.24695e-02
1.70973e-01,6.65091e-02
1.75323e-01,6.10070e-02
1.79783e-01,5.59301e-02
1.84356e-01,5.12473e-02
1.89046e-01,4.69299e-02
1.93855e-01,4.29510e-02
1.98787e-01,3.92854e-02
2.03844e-01,3.59098e-02
2.09030e-01,3.28025e-02
2.14347e-01,2.99432e-02
2.19800e-01,2.73131e-02
2.25392e-01,2.48947e-02
2.31126e-01,2.26719e-02
2.37006e-01,2.06295e-02
2.43035e-01,1.87536e-02
2.49218e-01,1.70312e-02
2.55557e-01,1.54503e-02
2.62059e-01,1.39997e-02
2.68725e-01,1.26691e-02
2.75562e-01,1.14490e-02
2.82572e-01,1.03307e-02
2.89760e-01,9.30579e-03
2.97132e-01,8.36691e-03
3.04691e-01,7.50706e-03
3.12442e-01,6.71981e-03
3.20390e-01,5.99924e-03
3.28541e-01,5.33988e-03
3.36899e-01,4.73670e-03
3.45469e-01,4.18505e-03
3.54258e-01,3.68066e-03
3.63270e-01,3.21959e-03
3.72511e-01,2.79824e-03
3.81988e-01,2.41326e-03
3.91705e-01,2.06160e-03
4.01670e-01,1.74045e-03
4.11889e-01,1.44722e-03
4.22367e-01,1.17954e-03
4.33112e-01,9.35243e-04
4.44130e-01,7.12321e-04
4.55428e-01,5.08947e-04
4.67014e-01,3.23439e-04
4.78895e-01,1.54261e-04
4.91078e-01,0.00000e+00
