m1=2061.528, m2=27.782, gsp=2.456, rhosp=229.344
fGW[Hz],dPh[rad]
5.43971e-03,2.52188e+04
5.60560e-03,2.37254e+04
5.77656e-03,2.23204e+04
5.95273e-03,2.09985e+04
6.13427e-03,1.97549e+04
6.32134e-03,1.85848e+04
6.51413e-03,1.74839e+04
6.71279e-03,1.64482e+04
6.91751e-03,1.54738e+04
7.12847e-03,1.45571e+04
7.34587e-03,1.36946e+04
7.56990e-03,1.28831e+04
7.80076e-03,1.21197e+04
8.03866e-03,1.14014e+04
8.28381e-03,1.07257e+04
8.53644e-03,1.00899e+04
8.79678e-03,9.49182e+03
9.06505e-03,8.92910e+03
9.34151e-03,8.39969e+03
9.62640e-03,7.90162e+03
9.91998e-03,7.43303e+03
1.02225e-02,6.99218e+03
1.05343e-02,6.57743e+03
1.08555e-02,6.18723e+03
1.11866e-02,5.82013e+03
1.15277e-02,5.47477e+03
1.18793e-02,5.14986e+03
1.22416e-02,4.84418e+03
1.26149e-02,4.55661e+03
1.29996e-02,4.28606e+03
1.33961e-02,4.03154e+03
1.38046e-02,3.79209e+03
1.42256e-02,3.56682e+03
1.46595e-02,3.35490e+03
1.51065e-02,3.15553e+03
1.55672e-02,2.96797e+03
1.60420e-02,2.79152e+03
1.65312e-02,2.62552e+03
1.70354e-02,2.46936e+03
1.75549e-02,2.32246e+03
1.80903e-02,2.18426e+03
1.86420e-02,2.05425e+03
1.92105e-02,1.93195e+03
1.97964e-02,1.81689e+03
2.04001e-02,1.70866e+03
2.10223e-02,1.60684e+03
2.16634e-02,1.51107e+03
2.23240e-02,1.42097e+03
2.30049e-02,1.33621e+03
2.37064e-02,1.25649e+03
2.44294e-02,1.18149e+03
2.51744e-02,1.11094e+03
2.59422e-02,1.04458e+03
2.67333e-02,9.82161e+02
2.75486e-02,9.23444e+02
2.83888e-02,8.68213e+02
2.92546e-02,8.16262e+02
3.01467e-02,7.67397e+02
3.10661e-02,7.21434e+02
3.20135e-02,6.78202e+02
3.29899e-02,6.37539e+02
3.39960e-02,5.99293e+02
3.50327e-02,5.63320e+02
3.61011e-02,5.29487e+02
3.72021e-02,4.97667e+02
3.83367e-02,4.67739e+02
3.95058e-02,4.39592e+02
4.07106e-02,4.13121e+02
4.19522e-02,3.88226e+02
4.32316e-02,3.64814e+02
4.45500e-02,3.42797e+02
4.59087e-02,3.22092e+02
4.73087e-02,3.02621e+02
4.87515e-02,2.84312e+02
5.02383e-02,2.67095e+02
5.17704e-02,2.50906e+02
5.33493e-02,2.35684e+02
5.49763e-02,2.21371e+02
5.66529e-02,2.07913e+02
5.83806e-02,1.95260e+02
6.01611e-02,1.83364e+02
6.19958e-02,1.72180e+02
6.38865e-02,1.61665e+02
6.58348e-02,1.51781e+02
6.78426e-02,1.42489e+02
6.99116e-02,1.33755e+02
7.20437e-02,1.25545e+02
7.42408e-02,1.17828e+02
7.65049e-02,1.10575e+02
7.88381e-02,1.03758e+02
8.12424e-02,9.73516e+01
8.37201e-02,9.13310e+01
8.62733e-02,8.56734e+01
8.89044e-02,8.03572e+01
9.16157e-02,7.53621e+01
9.44097e-02,7.06689e+01
9.72889e-02,6.62597e+01
1.00256e-01,6.21176e+01
1.03313e-01,5.82266e+01
1.06464e-01,5.45717e+01
1.09711e-01,5.11390e+01
1.13057e-01,4.79151e+01
1.16505e-01,4.48876e+01
1.20058e-01,4.20447e+01
1.23719e-01,3.93754e+01
1.27492e-01,3.68694e+01
1.31380e-01,3.45169e+01
