m1=104897.296, m2=5.194, gsp=2.013, rhosp=1233.403
fGW[Hz],dPh[rad]
3.81347e-03,2.13070e+02
3.85969e-03,2.03670e+02
3.90646e-03,1.94675e+02
3.95381e-03,1.86068e+02
4.00172e-03,1.77834e+02
4.05022e-03,1.69955e+02
4.09930e-03,1.62419e+02
4.14898e-03,1.55209e+02
4.19927e-03,1.48313e+02
4.25016e-03,1.41717e+02
4.30166e-03,1.35409e+02
4.35380e-03,1.29375e+02
4.40656e-03,1.23605e+02
4.45996e-03,1.18088e+02
4.51401e-03,1.12812e+02
4.56872e-03,1.07768e+02
4.62409e-03,1.02944e+02
4.68013e-03,9.83333e+01
4.73685e-03,9.39250e+01
4.79425e-03,8.97109e+01
4.85235e-03,8.56825e+01
4.91116e-03,8.18320e+01
4.97068e-03,7.81516e+01
5.03092e-03,7.46341e+01
5.09189e-03,7.12722e+01
5.15360e-03,6.80594e+01
5.21605e-03,6.49892e+01
5.27927e-03,6.20553e+01
5.34325e-03,5.92518e+01
5.40800e-03,5.65731e+01
5.47354e-03,5.40138e+01
5.53987e-03,5.15685e+01
5.60701e-03,4.92323e+01
5.67496e-03,4.70005e+01
5.74374e-03,4.48685e+01
5.81335e-03,4.28318e+01
5.88380e-03,4.08864e+01
5.95511e-03,3.90282e+01
6.02728e-03,3.72533e+01
6.10032e-03,3.55581e+01
6.17425e-03,3.39391e+01
6.24908e-03,3.23928e+01
6.32481e-03,3.09162e+01
6.40146e-03,2.95061e+01
6.47904e-03,2.81595e+01
6.55756e-03,2.68736e+01
6.63703e-03,2.56458e+01
6.71746e-03,2.44734e+01
6.79887e-03,2.33541e+01
6.88127e-03,2.22854e+01
6.96466e-03,2.12650e+01
7.04907e-03,2.02909e+01
7.13450e-03,1.93609e+01
7.22096e-03,1.84731e+01
7.30847e-03,1.76255e+01
7.39704e-03,1.68165e+01
7.48669e-03,1.60442e+01
7.57742e-03,1.53071e+01
7.66925e-03,1.46034e+01
7.76219e-03,1.39318e+01
7.85626e-03,1.32908e+01
7.95147e-03,1.26790e+01
8.04784e-03,1.20951e+01
8.14537e-03,1.15378e+01
8.24408e-03,1.10060e+01
8.34399e-03,1.04985e+01
8.44512e-03,1.00141e+01
8.54746e-03,9.55191e+00
8.65105e-03,9.11084e+00
8.75589e-03,8.68996e+00
8.86200e-03,8.28835e+00
8.96940e-03,7.90513e+00
9.07810e-03,7.53947e+00
9.18812e-03,7.19057e+00
9.29947e-03,6.85768e+00
9.41217e-03,6.54007e+00
9.52624e-03,6.23703e+00
9.64169e-03,5.94791e+00
9.75854e-03,5.67208e+00
9.87680e-03,5.40892e+00
9.99650e-03,5.15787e+00
1.01176e-02,4.91836e+00
1.02403e-02,4.68988e+00
1.03644e-02,4.47191e+00
1.04900e-02,4.26398e+00
1.06171e-02,4.06563e+00
1.07458e-02,3.87642e+00
1.08760e-02,3.69594e+00
1.10078e-02,3.52377e+00
1.11412e-02,3.35956e+00
1.12762e-02,3.20291e+00
1.14129e-02,3.05351e+00
1.15512e-02,2.91100e+00
1.16912e-02,2.77507e+00
1.18329e-02,2.64542e+00
1.19763e-02,2.52177e+00
1.21214e-02,2.40383e+00
1.22683e-02,2.29135e+00
1.24170e-02,2.18407e+00
1.25675e-02,2.08176e+00
1.27198e-02,1.98418e+00
1.28739e-02,1.89112e+00
1.30300e-02,1.80237e+00
1.31879e-02,1.71773e+00
1.33477e-02,1.63701e+00
1.35094e-02,1.56004e+00
