m1=362684.392, m2=3.724, gsp=2.171, rhosp=98.243
fGW[Hz],dPh[rad]
3.16806e-03,3.35709e+02
3.18950e-03,3.27011e+02
3.21108e-03,3.18537e+02
3.23281e-03,3.10281e+02
3.25468e-03,3.02237e+02
3.27671e-03,2.94400e+02
3.29888e-03,2.86765e+02
3.32120e-03,2.79326e+02
3.34368e-03,2.72079e+02
3.36630e-03,2.65018e+02
3.38908e-03,2.58139e+02
3.41201e-03,2.51438e+02
3.43510e-03,2.44908e+02
3.45835e-03,2.38547e+02
3.48175e-03,2.32349e+02
3.50531e-03,2.26311e+02
3.52903e-03,2.20429e+02
3.55291e-03,2.14698e+02
3.57695e-03,2.09114e+02
3.60115e-03,2.03675e+02
3.62552e-03,1.98375e+02
3.65005e-03,1.93212e+02
3.67475e-03,1.88182e+02
3.69962e-03,1.83281e+02
3.72465e-03,1.78507e+02
3.74986e-03,1.73855e+02
3.77523e-03,1.69324e+02
3.80078e-03,1.64909e+02
3.82650e-03,1.60608e+02
3.85239e-03,1.56417e+02
3.87846e-03,1.52335e+02
3.90470e-03,1.48358e+02
3.93112e-03,1.44483e+02
3.95772e-03,1.40708e+02
3.98450e-03,1.37031e+02
4.01147e-03,1.33448e+02
4.03861e-03,1.29957e+02
4.06594e-03,1.26557e+02
4.09345e-03,1.23244e+02
4.12115e-03,1.20016e+02
4.14904e-03,1.16872e+02
4.17711e-03,1.13809e+02
4.20538e-03,1.10824e+02
4.23384e-03,1.07917e+02
4.26248e-03,1.05084e+02
4.29133e-03,1.02325e+02
4.32037e-03,9.96365e+01
4.34960e-03,9.70175e+01
4.37903e-03,9.44661e+01
4.40866e-03,9.19804e+01
4.43850e-03,8.95588e+01
4.46853e-03,8.71996e+01
4.49877e-03,8.49013e+01
4.52921e-03,8.26622e+01
4.55986e-03,8.04809e+01
4.59071e-03,7.83558e+01
4.62178e-03,7.62856e+01
4.65305e-03,7.42687e+01
4.68454e-03,7.23038e+01
4.71624e-03,7.03896e+01
4.74815e-03,6.85248e+01
4.78028e-03,6.67081e+01
4.81262e-03,6.49383e+01
4.84519e-03,6.32141e+01
4.87798e-03,6.15343e+01
4.91098e-03,5.98979e+01
4.94422e-03,5.83038e+01
4.97767e-03,5.67507e+01
5.01135e-03,5.52377e+01
5.04526e-03,5.37638e+01
5.07940e-03,5.23279e+01
5.11378e-03,5.09290e+01
5.14838e-03,4.95662e+01
5.18322e-03,4.82386e+01
5.21829e-03,4.69452e+01
5.25360e-03,4.56852e+01
5.28915e-03,4.44578e+01
5.32494e-03,4.32620e+01
5.36097e-03,4.20970e+01
5.39725e-03,4.09621e+01
5.43377e-03,3.98565e+01
5.47054e-03,3.87795e+01
5.50756e-03,3.77302e+01
5.54482e-03,3.67080e+01
5.58234e-03,3.57122e+01
5.62012e-03,3.47421e+01
5.65815e-03,3.37971e+01
5.69644e-03,3.28764e+01
5.73498e-03,3.19795e+01
5.77379e-03,3.11058e+01
5.81286e-03,3.02546e+01
5.85219e-03,2.94253e+01
5.89179e-03,2.86175e+01
5.93166e-03,2.78306e+01
5.97180e-03,2.70639e+01
6.01221e-03,2.63170e+01
6.05289e-03,2.55895e+01
6.09385e-03,2.48807e+01
6.13508e-03,2.41902e+01
6.17660e-03,2.35175e+01
6.21839e-03,2.28622e+01
6.26047e-03,2.22238e+01
6.30283e-03,2.16019e+01
6.34548e-03,2.09961e+01
6.38842e-03,2.04059e+01
6.43165e-03,1.98310e+01
6.47517e-03,1.92708e+01
6.51899e-03,1.87252e+01
6.56310e-03,1.81936e+01
6.60751e-03,1.76758e+01
6.65222e-03,1.71714e+01
6.69723e-03,1.66799e+01
6.74255e-03,1.62012e+01
6.78818e-03,1.57348e+01
6.83411e-03,1.52805e+01
6.88036e-03,1.48379e+01
6.92691e-03,1.44067e+01
6.97379e-03,1.39867e+01
7.02097e-03,1.35775e+01
7.06848e-03,1.31789e+01
7.11631e-03,1.27905e+01
7.16447e-03,1.24123e+01
7.21295e-03,1.20437e+01
7.26176e-03,1.16847e+01
7.31089e-03,1.13350e+01
7.36036e-03,1.09943e+01
7.41017e-03,1.06624e+01
7.46031e-03,1.03391e+01
7.51079e-03,1.00241e+01
7.56162e-03,9.71729e+00
7.61279e-03,9.41838e+00
7.66430e-03,9.12719e+00
7.71616e-03,8.84353e+00
7.76837e-03,8.56719e+00
7.82094e-03,8.29799e+00
7.87386e-03,8.03575e+00
7.92714e-03,7.78028e+00
7.98078e-03,7.53141e+00
8.03479e-03,7.28897e+00
8.08916e-03,7.05280e+00
8.14389e-03,6.82272e+00
8.19900e-03,6.59859e+00
8.25448e-03,6.38025e+00
8.31034e-03,6.16755e+00
8.36657e-03,5.96035e+00
8.42318e-03,5.75850e+00
8.48018e-03,5.56187e+00
8.53756e-03,5.37031e+00
8.59533e-03,5.18371e+00
8.65350e-03,5.00193e+00
8.71205e-03,4.82484e+00
8.77100e-03,4.65233e+00
8.83036e-03,4.48428e+00
8.89011e-03,4.32057e+00
8.95026e-03,4.16109e+00
9.01083e-03,4.00573e+00
9.07180e-03,3.85438e+00
9.13319e-03,3.70695e+00
9.19499e-03,3.56332e+00
9.25721e-03,3.42341e+00
9.31985e-03,3.28712e+00
9.38292e-03,3.15434e+00
9.44641e-03,3.02500e+00
9.51033e-03,2.89900e+00
9.57468e-03,2.77625e+00
9.63947e-03,2.65668e+00
9.70470e-03,2.54019e+00
9.77037e-03,2.42672e+00
9.83648e-03,2.31618e+00
9.90304e-03,2.20850e+00
9.97005e-03,2.10360e+00
1.00375e-02,2.00141e+00
1.01054e-02,1.90186e+00
1.01738e-02,1.80488e+00
1.02427e-02,1.71042e+00
1.03120e-02,1.61839e+00
1.03817e-02,1.52874e+00
1.04520e-02,1.44141e+00
1.05227e-02,1.35633e+00
1.05939e-02,1.27345e+00
1.06656e-02,1.19272e+00
1.07378e-02,1.11407e+00
1.08104e-02,1.03746e+00
1.08836e-02,9.62824e-01
1.09572e-02,8.90119e-01
1.10314e-02,8.19293e-01
1.11060e-02,7.50297e-01
1.11812e-02,6.83085e-01
1.12568e-02,6.17610e-01
1.13330e-02,5.53828e-01
1.14097e-02,4.91694e-01
1.14869e-02,4.31166e-01
1.15646e-02,3.72203e-01
