m1=5172.193, m2=43.261, gsp=2.458, rhosp=740.194
fGW[Hz],dPh[rad]
3.65854e-03,3.95576e+04
3.76016e-03,3.74128e+04
3.86461e-03,3.53841e+04
3.97197e-03,3.34651e+04
4.08230e-03,3.16499e+04
4.19570e-03,2.99330e+04
4.31225e-03,2.83089e+04
4.43204e-03,2.67728e+04
4.55515e-03,2.53197e+04
4.68169e-03,2.39453e+04
4.81173e-03,2.26453e+04
4.94540e-03,2.14156e+04
5.08277e-03,2.02525e+04
5.22396e-03,1.91524e+04
5.36907e-03,1.81118e+04
5.51822e-03,1.71275e+04
5.67150e-03,1.61965e+04
5.82905e-03,1.53160e+04
5.99097e-03,1.44831e+04
6.15739e-03,1.36953e+04
6.32843e-03,1.29502e+04
6.50422e-03,1.22454e+04
6.68490e-03,1.15789e+04
6.87059e-03,1.09484e+04
7.06145e-03,1.03521e+04
7.25760e-03,9.78808e+03
7.45921e-03,9.25465e+03
7.66641e-03,8.75012e+03
7.87937e-03,8.27295e+03
8.09824e-03,7.82164e+03
8.32320e-03,7.39480e+03
8.55440e-03,6.99110e+03
8.79203e-03,6.60930e+03
9.03626e-03,6.24821e+03
9.28727e-03,5.90670e+03
9.54525e-03,5.58373e+03
9.81040e-03,5.27828e+03
1.00829e-02,4.98941e+03
1.03630e-02,4.71622e+03
1.06509e-02,4.45786e+03
1.09467e-02,4.21354e+03
1.12508e-02,3.98248e+03
1.15633e-02,3.76398e+03
1.18846e-02,3.55735e+03
1.22147e-02,3.36195e+03
1.25540e-02,3.17718e+03
1.29027e-02,3.00245e+03
1.32611e-02,2.83723e+03
1.36295e-02,2.68099e+03
1.40081e-02,2.53326e+03
1.43972e-02,2.39357e+03
1.47972e-02,2.26149e+03
1.52082e-02,2.13660e+03
1.56307e-02,2.01852e+03
1.60649e-02,1.90687e+03
1.65111e-02,1.80131e+03
1.69698e-02,1.70151e+03
1.74411e-02,1.60716e+03
1.79256e-02,1.51795e+03
1.84236e-02,1.43362e+03
1.89353e-02,1.35389e+03
1.94613e-02,1.27853e+03
2.00019e-02,1.20728e+03
2.05576e-02,1.13993e+03
2.11286e-02,1.07627e+03
2.17155e-02,1.01610e+03
2.23188e-02,9.59219e+02
2.29387e-02,9.05460e+02
2.35759e-02,8.54650e+02
2.42308e-02,8.06629e+02
2.49039e-02,7.61246e+02
2.55957e-02,7.18357e+02
2.63067e-02,6.77828e+02
2.70375e-02,6.39529e+02
2.77885e-02,6.03340e+02
2.85604e-02,5.69145e+02
2.93538e-02,5.36837e+02
3.01692e-02,5.06313e+02
3.10072e-02,4.77476e+02
3.18686e-02,4.50234e+02
3.27538e-02,4.24500e+02
3.36637e-02,4.00192e+02
3.45988e-02,3.77232e+02
3.55599e-02,3.55548e+02
3.65477e-02,3.35068e+02
3.75629e-02,3.15729e+02
3.86063e-02,2.97467e+02
3.96788e-02,2.80224e+02
4.07810e-02,2.63944e+02
4.19138e-02,2.48574e+02
4.30781e-02,2.34065e+02
4.42747e-02,2.20370e+02
4.55046e-02,2.07444e+02
4.67686e-02,1.95245e+02
4.80678e-02,1.83733e+02
4.94030e-02,1.72871e+02
5.07753e-02,1.62623e+02
5.21858e-02,1.52955e+02
5.36354e-02,1.43835e+02
5.51253e-02,1.35234e+02
5.66566e-02,1.27122e+02
5.82304e-02,1.19473e+02
5.98480e-02,1.12262e+02
6.15105e-02,1.05463e+02
6.32191e-02,9.90554e+01
6.49752e-02,9.30161e+01
6.67801e-02,8.73252e+01
6.86352e-02,8.19633e+01
7.05417e-02,7.69123e+01
7.25013e-02,7.21549e+01
7.45152e-02,6.76748e+01
7.65851e-02,6.34565e+01
7.87125e-02,5.94855e+01
8.08990e-02,5.57478e+01
8.31463e-02,5.22306e+01
8.54559e-02,4.89215e+01
8.78297e-02,4.58087e+01
9.02695e-02,4.28812e+01
9.27770e-02,4.01287e+01
9.53542e-02,3.75412e+01
9.80030e-02,3.51094e+01
1.00725e-01,3.28245e+01
1.03523e-01,3.06781e+01
1.06399e-01,2.86624e+01
1.09355e-01,2.67699e+01
1.12392e-01,2.49936e+01
1.15514e-01,2.33267e+01
1.18723e-01,2.17631e+01
1.22021e-01,2.02966e+01
1.25411e-01,1.89218e+01
1.28894e-01,1.76333e+01
1.32475e-01,1.64260e+01
1.36155e-01,1.52952e+01
1.39937e-01,1.42365e+01
1.43824e-01,1.32455e+01
1.47819e-01,1.23183e+01
1.51925e-01,1.14511e+01
1.56146e-01,1.06402e+01
1.60483e-01,9.88243e+00
1.64941e-01,9.17444e+00
1.69523e-01,8.51327e+00
1.74232e-01,7.89606e+00
1.79072e-01,7.32014e+00
1.84046e-01,6.78297e+00
1.89158e-01,6.28215e+00
1.94413e-01,5.81543e+00
1.99813e-01,5.38067e+00
2.05364e-01,4.97589e+00
2.11069e-01,4.59917e+00
2.16932e-01,4.24873e+00
2.22958e-01,3.92290e+00
2.29151e-01,3.62009e+00
2.35516e-01,3.33881e+00
2.42059e-01,3.07765e+00
2.48783e-01,2.83530e+00
2.55693e-01,2.61051e+00
2.62796e-01,2.40211e+00
2.70096e-01,2.20900e+00
2.77599e-01,2.03015e+00
2.85310e-01,1.86460e+00
2.93236e-01,1.71142e+00
3.01381e-01,1.56977e+00
3.09753e-01,1.43885e+00
3.18357e-01,1.31791e+00
3.27201e-01,1.20623e+00
3.36290e-01,1.10317e+00
3.45631e-01,1.00811e+00
3.55232e-01,9.20463e-01
3.65100e-01,8.39701e-01
3.75242e-01,7.65318e-01
3.85666e-01,6.96844e-01
3.96379e-01,6.33840e-01
4.07390e-01,5.75897e-01
4.18706e-01,5.22635e-01
4.30337e-01,4.73699e-01
4.42291e-01,4.28758e-01
4.54577e-01,3.87505e-01
4.67204e-01,3.49656e-01
4.80183e-01,3.14945e-01
4.93521e-01,2.83126e-01
5.07230e-01,2.53971e-01
5.21320e-01,2.27268e-01
5.35802e-01,2.02822e-01
5.50685e-01,1.80450e-01
5.65983e-01,1.59986e-01
5.81705e-01,1.41274e-01
5.97863e-01,1.24170e-01
6.14471e-01,1.08543e-01
6.31540e-01,9.42704e-02
6.49083e-01,8.12391e-02
6.67113e-01,6.93457e-02
6.85645e-01,5.84945e-02
7.04691e-01,4.85975e-02
7.24266e-01,3.95738e-02
7.44385e-01,3.13489e-02
7.65062e-01,2.38545e-02
7.86314e-01,1.70277e-02
8.08157e-01,1.08109e-02
8.30606e-01,5.15115e-03
8.53679e-01,0.00000e+00
