m1=1331.886, m2=73.421, gsp=2.498, rhosp=72.200
fGW[Hz],dPh[rad]
4.23568e-03,9.01218e+03
4.38040e-03,8.42617e+03
4.53005e-03,7.87825e+03
4.68483e-03,7.36596e+03
4.84489e-03,6.88698e+03
5.01041e-03,6.43914e+03
5.18160e-03,6.02042e+03
5.35863e-03,5.62892e+03
5.54171e-03,5.26287e+03
5.73105e-03,4.92063e+03
5.92685e-03,4.60064e+03
6.12934e-03,4.30145e+03
6.33876e-03,4.02171e+03
6.55532e-03,3.76017e+03
6.77929e-03,3.51562e+03
7.01091e-03,3.28698e+03
7.25044e-03,3.07321e+03
7.49815e-03,2.87333e+03
7.75433e-03,2.68645e+03
8.01926e-03,2.51172e+03
8.29325e-03,2.34836e+03
8.57659e-03,2.19561e+03
8.86961e-03,2.05280e+03
9.17265e-03,1.91927e+03
9.48604e-03,1.79442e+03
9.81013e-03,1.67770e+03
1.01453e-02,1.56856e+03
1.04919e-02,1.46652e+03
1.08504e-02,1.37111e+03
1.12211e-02,1.28191e+03
1.16045e-02,1.19851e+03
1.20009e-02,1.12053e+03
1.24110e-02,1.04762e+03
1.28350e-02,9.79458e+02
1.32735e-02,9.15724e+02
1.37270e-02,8.56135e+02
1.41960e-02,8.00421e+02
1.46810e-02,7.48330e+02
1.51826e-02,6.99627e+02
1.57013e-02,6.54091e+02
1.62377e-02,6.11517e+02
1.67925e-02,5.71711e+02
1.73662e-02,5.34494e+02
1.79596e-02,4.99697e+02
1.85732e-02,4.67164e+02
1.92077e-02,4.36747e+02
1.98640e-02,4.08308e+02
2.05426e-02,3.81719e+02
2.12445e-02,3.56859e+02
2.19703e-02,3.33616e+02
2.27209e-02,3.11886e+02
2.34972e-02,2.91568e+02
2.43000e-02,2.72573e+02
2.51302e-02,2.54813e+02
2.59888e-02,2.38209e+02
2.68767e-02,2.22684e+02
2.77950e-02,2.08170e+02
2.87446e-02,1.94600e+02
2.97267e-02,1.81913e+02
3.07423e-02,1.70052e+02
3.17927e-02,1.58962e+02
3.28789e-02,1.48594e+02
3.40022e-02,1.38901e+02
3.51639e-02,1.29839e+02
3.63653e-02,1.21366e+02
3.76077e-02,1.13445e+02
3.88926e-02,1.06039e+02
4.02214e-02,9.91160e+01
4.15956e-02,9.26432e+01
4.30167e-02,8.65918e+01
4.44864e-02,8.09345e+01
4.60063e-02,7.56455e+01
4.75782e-02,7.07009e+01
4.92037e-02,6.60783e+01
5.08848e-02,6.17568e+01
5.26233e-02,5.77168e+01
5.44212e-02,5.39400e+01
5.62805e-02,5.04092e+01
5.82034e-02,4.71085e+01
6.01919e-02,4.40228e+01
6.22484e-02,4.11383e+01
6.43752e-02,3.84418e+01
6.65746e-02,3.59210e+01
6.88491e-02,3.35646e+01
7.12014e-02,3.13619e+01
7.36340e-02,2.93028e+01
7.61498e-02,2.73780e+01
7.87515e-02,2.55788e+01
8.14421e-02,2.38970e+01
