m1=76035.349, m2=57.589, gsp=2.064, rhosp=424.110
fGW[Hz],dPh[rad]
1.67676e-03,1.78143e+02
1.70686e-03,1.70219e+02
1.73750e-03,1.62631e+02
1.76870e-03,1.55367e+02
1.80045e-03,1.48413e+02
1.83278e-03,1.41757e+02
1.86568e-03,1.35385e+02
1.89917e-03,1.29286e+02
1.93327e-03,1.23450e+02
1.96798e-03,1.17864e+02
2.00331e-03,1.12519e+02
2.03928e-03,1.07405e+02
2.07589e-03,1.02512e+02
2.11316e-03,9.78307e+01
2.15110e-03,9.33527e+01
2.18971e-03,8.90694e+01
2.22903e-03,8.49726e+01
2.26905e-03,8.10547e+01
2.30978e-03,7.73080e+01
2.35125e-03,7.37255e+01
2.39346e-03,7.03003e+01
2.43643e-03,6.70258e+01
2.48018e-03,6.38957e+01
2.52470e-03,6.09038e+01
2.57003e-03,5.80445e+01
2.61617e-03,5.53120e+01
2.66314e-03,5.27010e+01
2.71095e-03,5.02065e+01
2.75962e-03,4.78234e+01
2.80916e-03,4.55471e+01
2.85960e-03,4.33729e+01
2.91094e-03,4.12967e+01
2.96320e-03,3.93141e+01
3.01640e-03,3.74211e+01
3.07055e-03,3.56141e+01
3.12568e-03,3.38892e+01
3.18179e-03,3.22429e+01
3.23892e-03,3.06719e+01
3.29707e-03,2.91729e+01
3.35626e-03,2.77428e+01
3.41652e-03,2.63787e+01
3.47785e-03,2.50775e+01
3.54029e-03,2.38367e+01
3.60385e-03,2.26536e+01
3.66855e-03,2.15257e+01
3.73442e-03,2.04505e+01
3.80146e-03,1.94258e+01
3.86971e-03,1.84492e+01
3.93918e-03,1.75188e+01
4.00990e-03,1.66324e+01
4.08189e-03,1.57881e+01
4.15518e-03,1.49841e+01
4.22978e-03,1.42185e+01
4.30572e-03,1.34896e+01
4.38302e-03,1.27958e+01
4.46171e-03,1.21355e+01
4.54181e-03,1.15072e+01
4.62335e-03,1.09094e+01
4.70635e-03,1.03407e+01
4.79085e-03,9.79995e+00
4.87686e-03,9.28571e+00
4.96441e-03,8.79682e+00
5.05354e-03,8.33211e+00
5.14427e-03,7.89046e+00
5.23663e-03,7.47081e+00
5.33064e-03,7.07214e+00
5.42634e-03,6.69347e+00
5.52376e-03,6.33387e+00
5.62293e-03,5.99244e+00
5.72388e-03,5.66833e+00
5.82664e-03,5.36072e+00
5.93125e-03,5.06883e+00
6.03774e-03,4.79190e+00
6.14613e-03,4.52923e+00
6.25648e-03,4.28013e+00
6.36880e-03,4.04395e+00
6.48314e-03,3.82007e+00
6.59954e-03,3.60788e+00
6.71802e-03,3.40681e+00
6.83863e-03,3.21633e+00
6.96141e-03,3.03592e+00
7.08638e-03,2.86507e+00
7.21361e-03,2.70332e+00
7.34312e-03,2.55021e+00
7.47495e-03,2.40531e+00
7.60915e-03,2.26821e+00
7.74576e-03,2.13852e+00
7.88482e-03,2.01586e+00
8.02638e-03,1.89988e+00
8.17048e-03,1.79023e+00
8.31716e-03,1.68659e+00
8.46648e-03,1.58866e+00
8.61849e-03,1.49613e+00
8.77322e-03,1.40873e+00
8.93072e-03,1.32620e+00
9.09106e-03,1.24827e+00
9.25427e-03,1.17470e+00
9.42042e-03,1.10528e+00
9.58954e-03,1.03976e+00
9.76171e-03,9.77961e-01
9.93696e-03,9.19667e-01
1.01154e-02,8.64696e-01
1.02970e-02,8.12869e-01
1.04818e-02,7.64015e-01
1.06700e-02,7.17973e-01
1.08616e-02,6.74590e-01
1.10566e-02,6.33721e-01
1.12551e-02,5.95228e-01
1.14571e-02,5.58979e-01
1.16628e-02,5.24851e-01
1.18722e-02,4.92725e-01
1.20854e-02,4.62489e-01
1.23023e-02,4.34039e-01
1.25232e-02,4.07273e-01
1.27480e-02,3.82097e-01
1.29769e-02,3.58419e-01
1.32099e-02,3.36156e-01
1.34470e-02,3.15227e-01
1.36885e-02,2.95554e-01
1.39342e-02,2.77066e-01
1.41844e-02,2.59695e-01
