m1=1595.359, m2=68.231, gsp=2.477, rhosp=55.151
fGW[Hz],dPh[rad]
4.15554e-03,7.61456e+03
4.29390e-03,7.12810e+03
4.43687e-03,6.67270e+03
4.58461e-03,6.24640e+03
4.73726e-03,5.84732e+03
4.89499e-03,5.47374e+03
5.05798e-03,5.12402e+03
5.22639e-03,4.79664e+03
5.40041e-03,4.49016e+03
5.58023e-03,4.20327e+03
5.76603e-03,3.93470e+03
5.95802e-03,3.68329e+03
6.15640e-03,3.44794e+03
6.36139e-03,3.22762e+03
6.57320e-03,3.02137e+03
6.79206e-03,2.82830e+03
7.01821e-03,2.64756e+03
7.25190e-03,2.47837e+03
7.49336e-03,2.31998e+03
7.74286e-03,2.17172e+03
8.00067e-03,2.03292e+03
8.26707e-03,1.90299e+03
8.54233e-03,1.78136e+03
8.82676e-03,1.66751e+03
9.12066e-03,1.56092e+03
9.42435e-03,1.46114e+03
9.73815e-03,1.36774e+03
1.00624e-02,1.28031e+03
1.03974e-02,1.19846e+03
1.07436e-02,1.12184e+03
1.11014e-02,1.05011e+03
1.14710e-02,9.82971e+02
1.18529e-02,9.20119e+02
1.22476e-02,8.61282e+02
1.26554e-02,8.06204e+02
1.30768e-02,7.54645e+02
1.35122e-02,7.06381e+02
1.39621e-02,6.61200e+02
1.44270e-02,6.18907e+02
1.49074e-02,5.79315e+02
1.54037e-02,5.42254e+02
1.59166e-02,5.07561e+02
1.64466e-02,4.75085e+02
1.69942e-02,4.44684e+02
1.75601e-02,4.16226e+02
1.81447e-02,3.89587e+02
1.87489e-02,3.64650e+02
1.93732e-02,3.41307e+02
2.00182e-02,3.19456e+02
2.06848e-02,2.99002e+02
2.13735e-02,2.79855e+02
2.20852e-02,2.61931e+02
2.28205e-02,2.45154e+02
2.35804e-02,2.29449e+02
2.43655e-02,2.14748e+02
2.51768e-02,2.00987e+02
2.60151e-02,1.88106e+02
2.68813e-02,1.76048e+02
2.77764e-02,1.64761e+02
2.87012e-02,1.54197e+02
2.96569e-02,1.44307e+02
3.06443e-02,1.35050e+02
3.16647e-02,1.26385e+02
3.27190e-02,1.18275e+02
3.38084e-02,1.10683e+02
3.49341e-02,1.03577e+02
3.60973e-02,9.69254e+01
3.72992e-02,9.06995e+01
3.85412e-02,8.48719e+01
3.98245e-02,7.94173e+01
4.11505e-02,7.43117e+01
4.25207e-02,6.95330e+01
4.39364e-02,6.50601e+01
4.53994e-02,6.08736e+01
4.69110e-02,5.69552e+01
4.84730e-02,5.32877e+01
5.00870e-02,4.98550e+01
5.17547e-02,4.66422e+01
5.34779e-02,4.36353e+01
5.52586e-02,4.08210e+01
5.70985e-02,3.81870e+01
5.89997e-02,3.57219e+01
6.09642e-02,3.34148e+01
6.29941e-02,3.12556e+01
