m1=31137.533, m2=27.515, gsp=2.499, rhosp=596.488
fGW[Hz],dPh[rad]
2.76504e-03,4.20875e+05
2.82024e-03,4.03092e+05
2.87654e-03,3.86028e+05
2.93397e-03,3.69654e+05
2.99254e-03,3.53944e+05
3.05228e-03,3.38871e+05
3.11322e-03,3.24411e+05
3.17537e-03,3.10538e+05
3.23876e-03,2.97230e+05
3.30342e-03,2.84465e+05
3.36937e-03,2.72222e+05
3.43663e-03,2.60479e+05
3.50524e-03,2.49217e+05
3.57522e-03,2.38417e+05
3.64660e-03,2.28061e+05
3.71940e-03,2.18130e+05
3.79365e-03,2.08609e+05
3.86938e-03,1.99482e+05
3.94663e-03,1.90731e+05
4.02542e-03,1.82343e+05
4.10578e-03,1.74303e+05
4.18775e-03,1.66598e+05
4.27136e-03,1.59213e+05
4.35663e-03,1.52137e+05
4.44360e-03,1.45356e+05
4.53231e-03,1.38860e+05
4.62280e-03,1.32636e+05
4.71508e-03,1.26674e+05
4.80922e-03,1.20964e+05
4.90523e-03,1.15494e+05
5.00315e-03,1.10257e+05
5.10303e-03,1.05242e+05
5.20491e-03,1.00440e+05
5.30882e-03,9.58430e+04
5.41480e-03,9.14426e+04
5.52291e-03,8.72308e+04
5.63316e-03,8.32001e+04
5.74562e-03,7.93430e+04
5.86033e-03,7.56525e+04
5.97732e-03,7.21219e+04
6.09665e-03,6.87447e+04
6.21836e-03,6.55146e+04
6.34251e-03,6.24256e+04
6.46913e-03,5.94720e+04
6.59828e-03,5.66482e+04
6.73000e-03,5.39489e+04
6.86436e-03,5.13690e+04
7.00140e-03,4.89035e+04
7.14117e-03,4.65477e+04
7.28374e-03,4.42971e+04
7.42915e-03,4.21474e+04
7.57746e-03,4.00943e+04
7.72874e-03,3.81337e+04
7.88303e-03,3.62620e+04
8.04041e-03,3.44753e+04
8.20092e-03,3.27700e+04
8.36465e-03,3.11427e+04
8.53164e-03,2.95902e+04
8.70196e-03,2.81093e+04
8.87568e-03,2.66969e+04
9.05288e-03,2.53501e+04
9.23361e-03,2.40661e+04
9.41794e-03,2.28423e+04
9.60596e-03,2.16760e+04
9.79773e-03,2.05647e+04
9.99333e-03,1.95061e+04
1.01928e-02,1.84979e+04
1.03963e-02,1.75379e+04
1.06039e-02,1.66240e+04
1.08156e-02,1.57541e+04
1.10315e-02,1.49264e+04
1.12517e-02,1.41388e+04
1.14763e-02,1.33898e+04
1.17055e-02,1.26775e+04
1.19391e-02,1.20003e+04
1.21775e-02,1.13566e+04
1.24206e-02,1.07449e+04
1.26686e-02,1.01638e+04
1.29215e-02,9.61183e+03
1.31794e-02,9.08768e+03
1.34426e-02,8.59007e+03
1.37109e-02,8.11778e+03
1.39846e-02,7.66963e+03
1.42638e-02,7.24449e+03
1.45486e-02,6.84128e+03
1.48390e-02,6.45896e+03
1.51353e-02,6.09656e+03
1.54374e-02,5.75311e+03
1.57456e-02,5.42772e+03
1.60600e-02,5.11951e+03
1.63806e-02,4.82765e+03
1.67076e-02,4.55135e+03
1.70411e-02,4.28984e+03
1.73814e-02,4.04240e+03
1.77284e-02,3.80834e+03
1.80823e-02,3.58699e+03
1.84433e-02,3.37771e+03
1.88115e-02,3.17990e+03
1.91870e-02,2.99298e+03
1.95701e-02,2.81640e+03
1.99608e-02,2.64963e+03
2.03592e-02,2.49216e+03
2.07657e-02,2.34352e+03
2.11803e-02,2.20325e+03
2.16031e-02,2.07091e+03
2.20344e-02,1.94608e+03
2.24743e-02,1.82838e+03
2.29229e-02,1.71741e+03
2.33806e-02,1.61283e+03
2.38473e-02,1.51429e+03
2.43234e-02,1.42147e+03
2.48090e-02,1.33405e+03
2.53043e-02,1.25175e+03
2.58095e-02,1.17427e+03
2.63247e-02,1.10136e+03
2.68503e-02,1.03277e+03
2.73863e-02,9.68253e+02
2.79330e-02,9.07580e+02
