m1=47060.456, m2=17.572, gsp=2.401, rhosp=626.733
fGW[Hz],dPh[rad]
2.95023e-03,1.38646e+05
3.00191e-03,1.32711e+05
3.05449e-03,1.27014e+05
3.10799e-03,1.21544e+05
3.16243e-03,1.16294e+05
3.21783e-03,1.11255e+05
3.27419e-03,1.06419e+05
3.33154e-03,1.01779e+05
3.38990e-03,9.73271e+04
3.44928e-03,9.30562e+04
3.50970e-03,8.89596e+04
3.57117e-03,8.50305e+04
3.63373e-03,8.12627e+04
3.69738e-03,7.76500e+04
3.76214e-03,7.41865e+04
3.82804e-03,7.08664e+04
3.89509e-03,6.76843e+04
3.96332e-03,6.46348e+04
4.03274e-03,6.17128e+04
4.10338e-03,5.89134e+04
4.17526e-03,5.62319e+04
4.24839e-03,5.36636e+04
4.32281e-03,5.12042e+04
4.39853e-03,4.88493e+04
4.47557e-03,4.65950e+04
4.55397e-03,4.44371e+04
4.63373e-03,4.23720e+04
4.71490e-03,4.03959e+04
4.79749e-03,3.85054e+04
4.88152e-03,3.66970e+04
4.96703e-03,3.49674e+04
5.05403e-03,3.33135e+04
5.14256e-03,3.17323e+04
5.23264e-03,3.02207e+04
5.32429e-03,2.87761e+04
5.41756e-03,2.73956e+04
5.51245e-03,2.60767e+04
5.60901e-03,2.48168e+04
5.70726e-03,2.36135e+04
5.80723e-03,2.24645e+04
5.90895e-03,2.13675e+04
6.01245e-03,2.03204e+04
6.11777e-03,1.93211e+04
6.22493e-03,1.83675e+04
6.33396e-03,1.74579e+04
6.44491e-03,1.65902e+04
6.55780e-03,1.57628e+04
6.67267e-03,1.49739e+04
6.78955e-03,1.42219e+04
6.90848e-03,1.35051e+04
7.02949e-03,1.28222e+04
7.15262e-03,1.21715e+04
7.27791e-03,1.15517e+04
7.40539e-03,1.09615e+04
7.53510e-03,1.03996e+04
7.66709e-03,9.86465e+03
7.80139e-03,9.35553e+03
7.93804e-03,8.87108e+03
8.07708e-03,8.41019e+03
8.21856e-03,7.97181e+03
8.36252e-03,7.55493e+03
8.50900e-03,7.15856e+03
8.65805e-03,6.78179e+03
8.80970e-03,6.42371e+03
8.96402e-03,6.08346e+03
9.12103e-03,5.76022e+03
9.28080e-03,5.45321e+03
9.44336e-03,5.16167e+03
9.60878e-03,4.88487e+03
9.77709e-03,4.62213e+03
9.94834e-03,4.37277e+03
1.01226e-02,4.13617e+03
1.02999e-02,3.91172e+03
1.04803e-02,3.69883e+03
1.06639e-02,3.49696e+03
1.08507e-02,3.30556e+03
1.10408e-02,3.12413e+03
1.12342e-02,2.95218e+03
1.14309e-02,2.78925e+03
1.16312e-02,2.63490e+03
1.18349e-02,2.48871e+03
1.20422e-02,2.35026e+03
1.22531e-02,2.21918e+03
1.24678e-02,2.09508e+03
1.26861e-02,1.97764e+03
1.29084e-02,1.86650e+03
1.31345e-02,1.76134e+03
1.33645e-02,1.66188e+03
1.35986e-02,1.56780e+03
1.38368e-02,1.47884e+03
1.40792e-02,1.39473e+03
1.43258e-02,1.31523e+03
1.45767e-02,1.24009e+03
1.48321e-02,1.16908e+03
1.50919e-02,1.10200e+03
1.53562e-02,1.03862e+03
1.56252e-02,9.78765e+02
1.58989e-02,9.22240e+02
1.61774e-02,8.68869e+02
1.64608e-02,8.18485e+02
1.67491e-02,7.70927e+02
1.70425e-02,7.26043e+02
1.73410e-02,6.83691e+02
1.76447e-02,6.43732e+02
1.79538e-02,6.06038e+02
1.82683e-02,5.70484e+02
1.85883e-02,5.36955e+02
1.89139e-02,5.05338e+02
1.92452e-02,4.75530e+02
1.95823e-02,4.47430e+02
1.99253e-02,4.20944e+02
2.02743e-02,3.95983e+02
2.06295e-02,3.72461e+02
2.09908e-02,3.50299e+02
2.13585e-02,3.29421e+02
2.17326e-02,3.09754e+02
2.21133e-02,2.91230e+02
2.25006e-02,2.73786e+02
2.28947e-02,2.57359e+02
2.32958e-02,2.41893e+02
2.37038e-02,2.27333e+02
2.41190e-02,2.13626e+02
2.45415e-02,2.00726e+02
2.49714e-02,1.88584e+02
2.54088e-02,1.77159e+02
2.58539e-02,1.66408e+02
2.63067e-02,1.56293e+02
2.67675e-02,1.46778e+02
2.72364e-02,1.37826e+02
2.77135e-02,1.29407e+02
2.81989e-02,1.21488e+02
2.86928e-02,1.14041e+02
2.91954e-02,1.07039e+02
2.97068e-02,1.00455e+02
3.02272e-02,9.42640e+01
3.07566e-02,8.84442e+01
3.12954e-02,8.29733e+01
3.18436e-02,7.78309e+01
3.24013e-02,7.29975e+01
3.29689e-02,6.84550e+01
3.35464e-02,6.41860e+01
3.41340e-02,6.01745e+01
3.47319e-02,5.64051e+01
3.53403e-02,5.28636e+01
3.59593e-02,4.95362e+01
3.65892e-02,4.64103e+01
3.72301e-02,4.34739e+01
3.78822e-02,4.07156e+01
3.85457e-02,3.81248e+01
3.92209e-02,3.56914e+01
3.99079e-02,3.34060e+01
4.06070e-02,3.12598e+01
4.13182e-02,2.92443e+01
4.20420e-02,2.73517e+01
4.27784e-02,2.55746e+01
4.35277e-02,2.39061e+01
4.42902e-02,2.23395e+01
4.50660e-02,2.08687e+01
4.58553e-02,1.94880e+01
4.66586e-02,1.81918e+01
4.74758e-02,1.69750e+01
4.83074e-02,1.58329e+01
4.91536e-02,1.47608e+01
5.00146e-02,1.37546e+01
5.08907e-02,1.28102e+01
5.17821e-02,1.19238e+01
5.26891e-02,1.10920e+01
5.36120e-02,1.03114e+01
5.45511e-02,9.57882e+00
5.55066e-02,8.89139e+00
5.64789e-02,8.24634e+00
5.74682e-02,7.64106e+00
5.84748e-02,7.07314e+00
5.94991e-02,6.54027e+00
6.05413e-02,6.04032e+00
6.16017e-02,5.57125e+00
6.26808e-02,5.13118e+00
6.37787e-02,4.71833e+00
6.48959e-02,4.33101e+00
6.60326e-02,3.96767e+00
6.71892e-02,3.62682e+00
6.83662e-02,3.30709e+00
6.95637e-02,3.00717e+00
7.07822e-02,2.72583e+00
7.20220e-02,2.46194e+00
7.32836e-02,2.21442e+00
7.45672e-02,1.98226e+00
7.58734e-02,1.76451e+00
7.72024e-02,1.56027e+00
7.85547e-02,1.36872e+00
7.99306e-02,1.18907e+00
8.13307e-02,1.02059e+00
8.27553e-02,8.62576e-01
8.42049e-02,7.14387e-01
8.56799e-02,5.75415e-01
8.71807e-02,4.45088e-01
8.87077e-02,3.22870e-01
9.02616e-02,2.08259e-01
9.18426e-02,1.00784e-01
9.34513e-02,0.00000e+00
