m1=338598.317, m2=79.614, gsp=2.028, rhosp=263.533
fGW[Hz],dPh[rad]
1.02219e-03,7.68830e+01
1.03533e-03,7.36877e+01
1.04864e-03,7.06183e+01
1.06212e-03,6.76703e+01
1.07578e-03,6.48390e+01
1.08961e-03,6.21202e+01
1.10361e-03,5.95097e+01
1.11780e-03,5.70034e+01
1.13217e-03,5.45975e+01
1.14673e-03,5.22881e+01
1.16147e-03,5.00717e+01
1.17640e-03,4.79448e+01
1.19153e-03,4.59038e+01
1.20684e-03,4.39457e+01
1.22236e-03,4.20671e+01
1.23807e-03,4.02651e+01
1.25399e-03,3.85368e+01
1.27011e-03,3.68793e+01
1.28644e-03,3.52899e+01
1.30298e-03,3.37659e+01
1.31973e-03,3.23048e+01
1.33670e-03,3.09042e+01
1.35388e-03,2.95616e+01
1.37129e-03,2.82749e+01
1.38892e-03,2.70418e+01
1.40677e-03,2.58603e+01
1.42486e-03,2.47282e+01
1.44318e-03,2.36437e+01
1.46173e-03,2.26048e+01
1.48052e-03,2.16097e+01
1.49956e-03,2.06566e+01
1.51883e-03,1.97440e+01
1.53836e-03,1.88701e+01
1.55814e-03,1.80334e+01
1.57817e-03,1.72324e+01
1.59846e-03,1.64657e+01
1.61901e-03,1.57318e+01
1.63982e-03,1.50294e+01
1.66090e-03,1.43572e+01
1.68226e-03,1.37141e+01
1.70388e-03,1.30987e+01
1.72579e-03,1.25100e+01
1.74797e-03,1.19468e+01
1.77045e-03,1.14081e+01
1.79321e-03,1.08929e+01
1.81626e-03,1.04002e+01
1.83961e-03,9.92909e+00
1.86326e-03,9.47861e+00
1.88722e-03,9.04791e+00
1.91148e-03,8.63617e+00
1.93605e-03,8.24258e+00
1.96094e-03,7.86638e+00
1.98615e-03,7.50684e+00
2.01169e-03,7.16324e+00
2.03755e-03,6.83490e+00
2.06374e-03,6.52118e+00
2.09027e-03,6.22145e+00
2.11715e-03,5.93510e+00
2.14436e-03,5.66157e+00
2.17193e-03,5.40029e+00
2.19986e-03,5.15075e+00
2.22814e-03,4.91243e+00
2.25678e-03,4.68484e+00
2.28579e-03,4.46752e+00
2.31518e-03,4.26003e+00
2.34495e-03,4.06192e+00
2.37509e-03,3.87280e+00
2.40563e-03,3.69227e+00
2.43655e-03,3.51994e+00
2.46788e-03,3.35546e+00
2.49960e-03,3.19849e+00
2.53174e-03,3.04869e+00
2.56429e-03,2.90574e+00
2.59725e-03,2.76933e+00
2.63064e-03,2.63919e+00
2.66446e-03,2.51502e+00
2.69872e-03,2.39657e+00
2.73341e-03,2.28357e+00
2.76855e-03,2.17579e+00
2.80415e-03,2.07298e+00
2.84020e-03,1.97493e+00
2.87671e-03,1.88141e+00
2.91369e-03,1.79223e+00
2.95115e-03,1.70720e+00
2.98909e-03,1.62611e+00
3.02752e-03,1.54880e+00
3.06644e-03,1.47508e+00
3.10586e-03,1.40481e+00
3.14579e-03,1.33782e+00
3.18624e-03,1.27395e+00
3.22720e-03,1.21308e+00
3.26869e-03,1.15506e+00
3.31071e-03,1.09976e+00
3.35327e-03,1.04705e+00
3.39638e-03,9.96823e-01
3.44005e-03,9.48957e-01
3.48427e-03,9.03345e-01
3.52906e-03,8.59882e-01
3.57443e-03,8.18470e-01
3.62039e-03,7.79014e-01
3.66693e-03,7.41422e-01
3.71407e-03,7.05609e-01
3.76182e-03,6.71492e-01
3.81018e-03,6.38991e-01
3.85917e-03,6.08033e-01
3.90878e-03,5.78544e-01
3.95903e-03,5.50456e-01
4.00993e-03,5.23704e-01
4.06148e-03,4.98224e-01
4.11370e-03,4.73959e-01
4.16658e-03,4.50850e-01
4.22015e-03,4.28844e-01
4.27440e-03,4.07888e-01
4.32935e-03,3.87933e-01
4.38501e-03,3.68932e-01
4.44139e-03,3.50841e-01
4.49849e-03,3.33615e-01
4.55632e-03,3.17215e-01
4.61489e-03,3.01601e-01
4.67422e-03,2.86736e-01
4.73432e-03,2.72585e-01
4.79518e-03,2.59114e-01
4.85683e-03,2.46290e-01
4.91927e-03,2.34082e-01
4.98251e-03,2.22463e-01
5.04656e-03,2.11402e-01
5.11144e-03,2.00875e-01
5.17716e-03,1.90855e-01
5.24371e-03,1.81319e-01
5.31113e-03,1.72243e-01
5.37941e-03,1.63605e-01
5.44856e-03,1.55384e-01
5.51861e-03,1.47561e-01
5.58956e-03,1.40116e-01
5.66142e-03,1.33031e-01
5.73420e-03,1.26290e-01
5.80792e-03,1.19875e-01
5.88259e-03,1.13770e-01
5.95821e-03,1.07962e-01
6.03481e-03,1.02435e-01
6.11240e-03,9.71769e-02
6.19098e-03,9.21738e-02
6.27057e-03,8.74136e-02
6.35118e-03,8.28848e-02
6.43283e-03,7.85760e-02
6.51554e-03,7.44768e-02
6.59930e-03,7.05770e-02
6.68414e-03,6.68670e-02
6.77007e-03,6.33375e-02
6.85711e-03,5.99800e-02
6.94526e-03,5.67861e-02
7.03455e-03,5.37478e-02
7.12499e-03,5.08576e-02
7.21659e-03,4.81084e-02
7.30936e-03,4.54933e-02
7.40333e-03,4.30059e-02
7.49851e-03,4.06399e-02
7.59491e-03,3.83894e-02
7.69255e-03,3.62489e-02
7.79145e-03,3.42129e-02
7.89161e-03,3.22765e-02
7.99307e-03,3.04348e-02
8.09583e-03,2.86831e-02
8.19991e-03,2.70171e-02
8.30533e-03,2.54327e-02
8.41210e-03,2.39258e-02
8.52025e-03,2.24927e-02
8.62978e-03,2.11298e-02
8.74073e-03,1.98336e-02
8.85310e-03,1.86010e-02
8.96691e-03,1.74288e-02
9.08219e-03,1.63140e-02
9.19895e-03,1.52539e-02
9.31722e-03,1.42458e-02
9.43700e-03,1.32871e-02
9.55832e-03,1.23755e-02
9.68120e-03,1.15087e-02
9.80567e-03,1.06844e-02
9.93173e-03,9.90052e-03
1.00594e-02,9.15517e-03
1.01887e-02,8.44644e-03
1.03197e-02,7.77252e-03
1.04524e-02,7.13173e-03
1.05868e-02,6.52242e-03
1.07229e-02,5.94307e-03
1.08607e-02,5.39220e-03
1.10004e-02,4.86842e-03
1.11418e-02,4.37040e-03
1.12850e-02,3.89689e-03
1.14301e-02,3.44666e-03
1.15770e-02,3.01860e-03
1.17259e-02,2.61160e-03
1.18766e-02,2.22463e-03
1.20293e-02,1.85671e-03
1.21840e-02,1.50692e-03
1.23406e-02,1.17434e-03
1.24992e-02,8.58149e-04
1.26599e-02,5.57531e-04
1.28227e-02,2.71724e-04
1.29875e-02,0.00000e+00
