m1=136037.940, m2=86.368, gsp=2.232, rhosp=3085.536
fGW[Hz],dPh[rad]
1.24537e-03,4.76237e+03
1.26591e-03,4.56481e+03
1.28680e-03,4.37495e+03
1.30803e-03,4.19252e+03
1.32962e-03,4.01723e+03
1.35155e-03,3.84883e+03
1.37385e-03,3.68705e+03
1.39652e-03,3.53165e+03
1.41956e-03,3.38239e+03
1.44299e-03,3.23905e+03
1.46680e-03,3.10140e+03
1.49100e-03,2.96923e+03
1.51560e-03,2.84234e+03
1.54060e-03,2.72052e+03
1.56602e-03,2.60359e+03
1.59186e-03,2.49137e+03
1.61813e-03,2.38367e+03
1.64483e-03,2.28032e+03
1.67197e-03,2.18116e+03
1.69955e-03,2.08603e+03
1.72759e-03,1.99478e+03
1.75610e-03,1.90726e+03
1.78507e-03,1.82333e+03
1.81453e-03,1.74285e+03
1.84447e-03,1.66569e+03
1.87490e-03,1.59171e+03
1.90584e-03,1.52080e+03
1.93728e-03,1.45285e+03
1.96925e-03,1.38772e+03
2.00174e-03,1.32532e+03
2.03477e-03,1.26555e+03
2.06834e-03,1.20828e+03
2.10247e-03,1.15344e+03
2.13716e-03,1.10092e+03
2.17242e-03,1.05063e+03
2.20826e-03,1.00249e+03
2.24470e-03,9.56402e+02
2.28173e-03,9.12295e+02
2.31938e-03,8.70088e+02
2.35765e-03,8.29704e+02
2.39655e-03,7.91070e+02
2.43609e-03,7.54117e+02
2.47629e-03,7.18776e+02
2.51715e-03,6.84983e+02
2.55868e-03,6.52674e+02
2.60090e-03,6.21790e+02
2.64381e-03,5.92273e+02
2.68743e-03,5.64066e+02
2.73177e-03,5.37116e+02
2.77685e-03,5.11371e+02
2.82266e-03,4.86781e+02
2.86924e-03,4.63298e+02
2.91658e-03,4.40876e+02
2.96470e-03,4.19471e+02
3.01362e-03,3.99040e+02
3.06334e-03,3.79543e+02
3.11389e-03,3.60939e+02
3.16526e-03,3.43191e+02
3.21749e-03,3.26262e+02
3.27058e-03,3.10118e+02
3.32454e-03,2.94724e+02
3.37939e-03,2.80049e+02
3.43515e-03,2.66061e+02
3.49183e-03,2.52731e+02
3.54945e-03,2.40029e+02
3.60801e-03,2.27929e+02
3.66754e-03,2.16404e+02
3.72806e-03,2.05429e+02
3.78957e-03,1.94979e+02
3.85209e-03,1.85030e+02
3.91565e-03,1.75562e+02
3.98026e-03,1.66551e+02
4.04593e-03,1.57977e+02
4.11269e-03,1.49822e+02
4.18055e-03,1.42065e+02
4.24952e-03,1.34688e+02
4.31964e-03,1.27675e+02
4.39091e-03,1.21008e+02
4.46336e-03,1.14671e+02
4.53700e-03,1.08650e+02
4.61186e-03,1.02929e+02
4.68796e-03,9.74941e+01
4.76531e-03,9.23326e+01
4.84393e-03,8.74313e+01
4.92386e-03,8.27778e+01
5.00510e-03,7.83605e+01
5.08768e-03,7.41680e+01
5.17163e-03,7.01895e+01
5.25696e-03,6.64149e+01
5.34370e-03,6.28343e+01
