m1=8870.091, m2=20.002, gsp=2.088, rhosp=20.776
fGW[Hz],dPh[rad]
4.26629e-03,7.38062e+01
4.36949e-03,6.98444e+01
4.47519e-03,6.60936e+01
4.58344e-03,6.25425e+01
4.69431e-03,5.91806e+01
4.80786e-03,5.59978e+01
4.92416e-03,5.29846e+01
5.04327e-03,5.01320e+01
5.16527e-03,4.74315e+01
5.29021e-03,4.48751e+01
5.41818e-03,4.24550e+01
5.54924e-03,4.01641e+01
5.68347e-03,3.79955e+01
5.82095e-03,3.59426e+01
5.96176e-03,3.39994e+01
6.10597e-03,3.21601e+01
6.25367e-03,3.04190e+01
6.40494e-03,2.87711e+01
6.55987e-03,2.72112e+01
6.71855e-03,2.57349e+01
6.88107e-03,2.43375e+01
7.04752e-03,2.30150e+01
7.21799e-03,2.17633e+01
7.39259e-03,2.05788e+01
7.57141e-03,1.94577e+01
7.75456e-03,1.83967e+01
7.94214e-03,1.73927e+01
8.13425e-03,1.64426e+01
8.33102e-03,1.55436e+01
8.53254e-03,1.46928e+01
8.73893e-03,1.38878e+01
8.95032e-03,1.31262e+01
9.16683e-03,1.24055e+01
9.38857e-03,1.17236e+01
9.61567e-03,1.10785e+01
9.84827e-03,1.04682e+01
1.00865e-02,9.89084e+00
1.03305e-02,9.34465e+00
1.05804e-02,8.82797e+00
1.08363e-02,8.33923e+00
1.10984e-02,7.87694e+00
1.13669e-02,7.43969e+00
1.16418e-02,7.02614e+00
1.19234e-02,6.63503e+00
1.22119e-02,6.26515e+00
1.25073e-02,5.91536e+00
1.28098e-02,5.58460e+00
1.31197e-02,5.27185e+00
1.34370e-02,4.97613e+00
1.37621e-02,4.69654e+00
1.40950e-02,4.43222e+00
1.44359e-02,4.18235e+00
1.47851e-02,3.94614e+00
1.51427e-02,3.72287e+00
1.55090e-02,3.51184e+00
1.58842e-02,3.31240e+00
1.62684e-02,3.12392e+00
1.66619e-02,2.94581e+00
1.70650e-02,2.77752e+00
1.74778e-02,2.61851e+00
1.79005e-02,2.46829e+00
1.83335e-02,2.32637e+00
1.87770e-02,2.19232e+00
1.92312e-02,2.06571e+00
1.96964e-02,1.94614e+00
2.01729e-02,1.83322e+00
2.06608e-02,1.72659e+00
2.11606e-02,1.62592e+00
2.16725e-02,1.53088e+00
2.21967e-02,1.44117e+00
2.27336e-02,1.35649e+00
2.32835e-02,1.27658e+00
2.38468e-02,1.20117e+00
2.44236e-02,1.13002e+00
2.50144e-02,1.06289e+00
2.56195e-02,9.99567e-01
2.62392e-02,9.39844e-01
2.68739e-02,8.83521e-01
2.75239e-02,8.30413e-01
2.81897e-02,7.80342e-01
2.88716e-02,7.33143e-01
2.95700e-02,6.88657e-01
3.02853e-02,6.46734e-01
3.10179e-02,6.07233e-01
3.17682e-02,5.70020e-01
3.25366e-02,5.34968e-01
3.33237e-02,5.01958e-01
3.41297e-02,4.70875e-01
3.49553e-02,4.41614e-01
3.58009e-02,4.14071e-01
3.66669e-02,3.88151e-01
3.75538e-02,3.63763e-01
3.84622e-02,3.40822e-01
3.93926e-02,3.19245e-01
4.03455e-02,2.98956e-01
4.13214e-02,2.79882e-01
4.23209e-02,2.61955e-01
4.33447e-02,2.45108e-01
4.43931e-02,2.29281e-01
4.54670e-02,2.14416e-01
