m1=6415.588, m2=16.010, gsp=2.192, rhosp=88.212
fGW[Hz],dPh[rad]
5.02915e-03,7.75943e+02
5.15493e-03,7.34315e+02
5.28386e-03,6.94905e+02
5.41602e-03,6.57595e+02
5.55148e-03,6.22274e+02
5.69033e-03,5.88835e+02
5.83265e-03,5.57179e+02
5.97853e-03,5.27211e+02
6.12805e-03,4.98841e+02
6.28132e-03,4.71985e+02
6.43842e-03,4.46561e+02
6.59946e-03,4.22495e+02
6.76451e-03,3.99713e+02
6.93370e-03,3.78148e+02
7.10712e-03,3.57735e+02
7.28487e-03,3.38412e+02
7.46708e-03,3.20122e+02
7.65383e-03,3.02810e+02
7.84526e-03,2.86423e+02
8.04148e-03,2.70913e+02
8.24261e-03,2.56233e+02
8.44876e-03,2.42338e+02
8.66007e-03,2.29187e+02
8.87667e-03,2.16741e+02
9.09868e-03,2.04962e+02
9.32625e-03,1.93814e+02
9.55951e-03,1.83264e+02
9.79860e-03,1.73279e+02
1.00437e-02,1.63831e+02
1.02949e-02,1.54890e+02
1.05524e-02,1.46429e+02
1.08163e-02,1.38422e+02
1.10868e-02,1.30847e+02
1.13641e-02,1.23678e+02
1.16483e-02,1.16896e+02
1.19397e-02,1.10479e+02
1.22383e-02,1.04407e+02
1.25444e-02,9.86628e+01
1.28581e-02,9.32285e+01
1.31797e-02,8.80874e+01
1.35094e-02,8.32240e+01
1.38472e-02,7.86234e+01
1.41936e-02,7.42716e+01
1.45486e-02,7.01554e+01
1.49124e-02,6.62620e+01
1.52854e-02,6.25797e+01
1.56677e-02,5.90970e+01
1.60596e-02,5.58035e+01
1.64612e-02,5.26888e+01
1.68729e-02,4.97435e+01
1.72950e-02,4.69585e+01
1.77275e-02,4.43252e+01
1.81709e-02,4.18354e+01
1.86254e-02,3.94815e+01
1.90912e-02,3.72563e+01
1.95687e-02,3.51527e+01
2.00581e-02,3.31642e+01
2.05598e-02,3.12848e+01
2.10740e-02,2.95084e+01
2.16011e-02,2.78297e+01
2.21414e-02,2.62433e+01
2.26951e-02,2.47442e+01
2.32628e-02,2.33278e+01
2.38446e-02,2.19896e+01
2.44410e-02,2.07254e+01
2.50523e-02,1.95311e+01
2.56788e-02,1.84031e+01
2.63211e-02,1.73378e+01
2.69794e-02,1.63317e+01
2.76542e-02,1.53816e+01
2.83458e-02,1.44845e+01
2.90548e-02,1.36376e+01
2.97815e-02,1.28382e+01
3.05263e-02,1.20835e+01
3.12898e-02,1.13713e+01
3.20724e-02,1.06992e+01
3.28746e-02,1.00650e+01
3.36968e-02,9.46667e+00
3.45396e-02,8.90223e+00
3.54035e-02,8.36984e+00
3.62889e-02,7.86774e+00
3.71966e-02,7.39428e+00
3.81269e-02,6.94789e+00
3.90805e-02,6.52708e+00
4.00579e-02,6.13044e+00
4.10598e-02,5.75665e+00
4.20867e-02,5.40445e+00
4.31394e-02,5.07264e+00
4.42183e-02,4.76009e+00
4.53243e-02,4.46574e+00
4.64579e-02,4.18858e+00
4.76198e-02,3.92766e+00
4.88108e-02,3.68206e+00
5.00316e-02,3.45094e+00
5.12830e-02,3.23348e+00
5.25656e-02,3.02892e+00
5.38803e-02,2.83653e+00
5.52279e-02,2.65564e+00
5.66092e-02,2.48558e+00
5.80251e-02,2.32576e+00
5.94763e-02,2.17558e+00
6.09639e-02,2.03450e+00
6.24887e-02,1.90200e+00
6.40516e-02,1.77759e+00
6.56536e-02,1.66081e+00
6.72956e-02,1.55122e+00
6.89787e-02,1.44840e+00
7.07040e-02,1.35196e+00
7.24723e-02,1.26154e+00
7.42849e-02,1.17677e+00
7.61429e-02,1.09734e+00
7.80473e-02,1.02292e+00
7.99993e-02,9.53225e-01
8.20002e-02,8.87973e-01
8.40511e-02,8.26899e-01
8.61533e-02,7.69756e-01
8.83080e-02,7.16307e-01
9.05167e-02,6.66332e-01
9.27806e-02,6.19619e-01
9.51011e-02,5.75971e-01
9.74797e-02,5.35202e-01
9.99178e-02,4.97135e-01
1.02417e-01,4.61604e-01
1.04978e-01,4.28453e-01
1.07604e-01,3.97533e-01
1.10295e-01,3.68705e-01
1.13054e-01,3.41838e-01
1.15881e-01,3.16808e-01
1.18780e-01,2.93498e-01
1.21750e-01,2.71799e-01
1.24796e-01,2.51607e-01
1.27917e-01,2.32826e-01
1.31116e-01,2.15363e-01
1.34395e-01,1.99133e-01
1.37757e-01,1.84054e-01
1.41202e-01,1.70051e-01
1.44734e-01,1.57052e-01
1.48354e-01,1.44991e-01
1.52064e-01,1.33803e-01
1.55868e-01,1.23431e-01
1.59766e-01,1.13818e-01
1.63762e-01,1.04912e-01
1.67858e-01,9.66660e-02
1.72056e-01,8.90327e-02
1.76359e-01,8.19700e-02
1.80770e-01,7.54377e-02
1.85291e-01,6.93985e-02
1.89926e-01,6.38173e-02
1.94676e-01,5.86616e-02
1.99545e-01,5.39007e-02
2.04536e-01,4.95061e-02
2.09651e-01,4.54513e-02
2.14895e-01,4.17113e-02
2.20270e-01,3.82630e-02
2.25779e-01,3.50849e-02
2.31426e-01,3.21569e-02
2.37214e-01,2.94604e-02
2.43147e-01,2.69778e-02
2.49228e-01,2.46930e-02
2.55462e-01,2.25911e-02
2.61851e-01,2.06580e-02
2.68400e-01,1.88808e-02
2.75113e-01,1.72475e-02
2.81994e-01,1.57469e-02
2.89047e-01,1.43687e-02
2.96276e-01,1.31032e-02
3.03686e-01,1.19417e-02
3.11282e-01,1.08759e-02
3.19067e-01,9.89816e-03
3.27047e-01,9.00154e-03
3.35227e-01,8.17953e-03
3.43611e-01,7.42611e-03
3.52205e-01,6.73576e-03
3.61014e-01,6.10336e-03
3.70044e-01,5.52420e-03
3.79299e-01,4.99393e-03
3.88785e-01,4.50854e-03
3.98509e-01,4.06434e-03
4.08476e-01,3.65793e-03
4.18693e-01,3.28618e-03
4.29165e-01,2.94620e-03
4.39898e-01,2.63535e-03
4.50901e-01,2.35120e-03
4.62178e-01,2.09150e-03
4.73738e-01,1.85419e-03
4.85586e-01,1.63739e-03
4.97731e-01,1.43935e-03
5.10180e-01,1.25850e-03
5.22940e-01,1.09336e-03
5.36019e-01,9.42597e-04
5.49426e-01,8.04981e-04
5.63167e-01,6.79386e-04
5.77253e-01,5.64779e-04
5.91690e-01,4.60214e-04
6.06489e-01,3.64826e-04
6.21658e-01,2.77820e-04
6.37206e-01,1.98471e-04
6.53143e-01,1.26115e-04
6.69479e-01,6.01433e-05
6.86223e-01,0.00000e+00
