m1=6929.162, m2=7.834, gsp=2.285, rhosp=33.603
fGW[Hz],dPh[rad]
6.44862e-03,7.66297e+03
6.59908e-03,7.28190e+03
6.75305e-03,6.91947e+03
6.91061e-03,6.57475e+03
7.07184e-03,6.24691e+03
7.23684e-03,5.93511e+03
7.40569e-03,5.63857e+03
7.57847e-03,5.35657e+03
7.75529e-03,5.08839e+03
7.93623e-03,4.83337e+03
8.12140e-03,4.59086e+03
8.31088e-03,4.36026e+03
8.50479e-03,4.14099e+03
8.70322e-03,3.93249e+03
8.90628e-03,3.73426e+03
9.11408e-03,3.54578e+03
9.32672e-03,3.36659e+03
9.54433e-03,3.19623e+03
9.76701e-03,3.03428e+03
9.99489e-03,2.88032e+03
1.02281e-02,2.73396e+03
1.04667e-02,2.59484e+03
1.07109e-02,2.46261e+03
1.09608e-02,2.33692e+03
1.12166e-02,2.21747e+03
1.14783e-02,2.10394e+03
1.17461e-02,1.99604e+03
1.20201e-02,1.89351e+03
1.23006e-02,1.79608e+03
1.25876e-02,1.70351e+03
1.28813e-02,1.61555e+03
1.31818e-02,1.53197e+03
1.34893e-02,1.45258e+03
1.38041e-02,1.37715e+03
1.41261e-02,1.30550e+03
1.44557e-02,1.23745e+03
1.47930e-02,1.17281e+03
1.51382e-02,1.11142e+03
1.54913e-02,1.05312e+03
1.58528e-02,9.97755e+02
1.62227e-02,9.45186e+02
1.66012e-02,8.95275e+02
1.69885e-02,8.47890e+02
1.73849e-02,8.02907e+02
1.77905e-02,7.60208e+02
1.82056e-02,7.19680e+02
1.86303e-02,6.81217e+02
1.90650e-02,6.44717e+02
1.95098e-02,6.10082e+02
1.99650e-02,5.77221e+02
2.04308e-02,5.46046e+02
2.09075e-02,5.16473e+02
2.13953e-02,4.88423e+02
2.18945e-02,4.61821e+02
2.24053e-02,4.36595e+02
2.29281e-02,4.12675e+02
2.34630e-02,3.89999e+02
2.40105e-02,3.68502e+02
2.45707e-02,3.48127e+02
2.51439e-02,3.28818e+02
2.57306e-02,3.10521e+02
2.63309e-02,2.93185e+02
2.69452e-02,2.76763e+02
2.75739e-02,2.61208e+02
2.82173e-02,2.46477e+02
2.88756e-02,2.32529e+02
2.95493e-02,2.19323e+02
3.02388e-02,2.06823e+02
3.09443e-02,1.94993e+02
3.16663e-02,1.83798e+02
3.24051e-02,1.73206e+02
