m1=5438.299, m2=4.860, gsp=2.118, rhosp=13.342
fGW[Hz],dPh[rad]
8.19410e-03,3.37487e+02
8.38539e-03,3.19837e+02
8.58114e-03,3.03094e+02
8.78147e-03,2.87213e+02
8.98647e-03,2.72150e+02
9.19626e-03,2.57863e+02
9.41095e-03,2.44312e+02
9.63065e-03,2.31460e+02
9.85548e-03,2.19271e+02
1.00856e-02,2.07712e+02
1.03210e-02,1.96749e+02
1.05619e-02,1.86354e+02
1.08085e-02,1.76496e+02
1.10608e-02,1.67148e+02
1.13190e-02,1.58285e+02
1.15833e-02,1.49880e+02
1.18537e-02,1.41912e+02
1.21304e-02,1.34358e+02
1.24136e-02,1.27196e+02
1.27034e-02,1.20406e+02
1.30000e-02,1.13969e+02
1.33035e-02,1.07868e+02
1.36140e-02,1.02085e+02
1.39318e-02,9.66030e+01
1.42571e-02,9.14076e+01
1.45899e-02,8.64836e+01
1.49305e-02,8.18173e+01
1.52791e-02,7.73954e+01
1.56358e-02,7.32052e+01
1.60008e-02,6.92349e+01
1.63743e-02,6.54732e+01
1.67566e-02,6.19093e+01
1.71477e-02,5.85331e+01
1.75481e-02,5.53349e+01
1.79577e-02,5.23055e+01
1.83769e-02,4.94362e+01
1.88060e-02,4.67187e+01
1.92450e-02,4.41452e+01
1.96942e-02,4.17083e+01
2.01540e-02,3.94008e+01
2.06245e-02,3.72162e+01
2.11060e-02,3.51480e+01
2.15987e-02,3.31902e+01
2.21029e-02,3.13371e+01
2.26189e-02,2.95832e+01
2.31470e-02,2.79234e+01
2.36873e-02,2.63527e+01
2.42403e-02,2.48667e+01
2.48062e-02,2.34607e+01
2.53853e-02,2.21307e+01
2.59779e-02,2.08728e+01
2.65844e-02,1.96830e+01
2.72050e-02,1.85580e+01
2.78401e-02,1.74942e+01
2.84900e-02,1.64884e+01
2.91551e-02,1.55377e+01
2.98357e-02,1.46391e+01
3.05322e-02,1.37899e+01
3.12450e-02,1.29875e+01
3.19744e-02,1.22293e+01
3.27209e-02,1.15132e+01
3.34847e-02,1.08367e+01
3.42664e-02,1.01979e+01
3.50664e-02,9.59480e+00
3.58850e-02,9.02538e+00
3.67227e-02,8.48791e+00
3.75800e-02,7.98068e+00
3.84573e-02,7.50207e+00
3.93551e-02,7.05054e+00
4.02739e-02,6.62464e+00
4.12141e-02,6.22299e+00
