m1=143369.100, m2=4.118, gsp=2.436, rhosp=861.500
fGW[Hz],dPh[rad]
3.84775e-03,1.75166e+05
3.88809e-03,1.68673e+05
3.92886e-03,1.62418e+05
3.97006e-03,1.56392e+05
4.01169e-03,1.50588e+05
4.05375e-03,1.44997e+05
4.09626e-03,1.39611e+05
4.13921e-03,1.34424e+05
4.18261e-03,1.29427e+05
4.22647e-03,1.24614e+05
4.27079e-03,1.19979e+05
4.31557e-03,1.15514e+05
4.36082e-03,1.11214e+05
4.40655e-03,1.07073e+05
4.45275e-03,1.03084e+05
4.49944e-03,9.92426e+04
4.54662e-03,9.55430e+04
4.59430e-03,9.19801e+04
4.64247e-03,8.85489e+04
4.69115e-03,8.52447e+04
4.74034e-03,8.20626e+04
4.79005e-03,7.89984e+04
4.84028e-03,7.60476e+04
4.89103e-03,7.32061e+04
4.94232e-03,7.04699e+04
4.99414e-03,6.78351e+04
5.04651e-03,6.52981e+04
5.09942e-03,6.28551e+04
5.15289e-03,6.05029e+04
5.20693e-03,5.82380e+04
5.26152e-03,5.60572e+04
5.31669e-03,5.39574e+04
5.37244e-03,5.19357e+04
5.42878e-03,4.99891e+04
5.48570e-03,4.81150e+04
5.54322e-03,4.63105e+04
5.60135e-03,4.45733e+04
5.66008e-03,4.29007e+04
5.71943e-03,4.12904e+04
5.77941e-03,3.97401e+04
5.84001e-03,3.82475e+04
5.90124e-03,3.68106e+04
5.96312e-03,3.54273e+04
6.02565e-03,3.40956e+04
6.08883e-03,3.28135e+04
6.15268e-03,3.15793e+04
6.21719e-03,3.03912e+04
6.28239e-03,2.92475e+04
6.34826e-03,2.81464e+04
6.41483e-03,2.70865e+04
6.48209e-03,2.60662e+04
6.55006e-03,2.50841e+04
6.61874e-03,2.41387e+04
6.68814e-03,2.32286e+04
6.75827e-03,2.23526e+04
6.82914e-03,2.15093e+04
6.90075e-03,2.06976e+04
6.97311e-03,1.99163e+04
7.04622e-03,1.91643e+04
7.12011e-03,1.84404e+04
7.19477e-03,1.77436e+04
