m1=410641.125, m2=3.514, gsp=2.009, rhosp=2179.095
fGW[Hz],dPh[rad]
3.13883e-03,4.33803e+01
3.15825e-03,4.23201e+01
3.17778e-03,4.12855e+01
3.19744e-03,4.02760e+01
3.21722e-03,3.92909e+01
3.23712e-03,3.83298e+01
3.25714e-03,3.73919e+01
3.27729e-03,3.64767e+01
3.29756e-03,3.55837e+01
3.31796e-03,3.47124e+01
3.33848e-03,3.38622e+01
3.35913e-03,3.30326e+01
3.37991e-03,3.22231e+01
3.40081e-03,3.14332e+01
3.42185e-03,3.06625e+01
3.44302e-03,2.99104e+01
3.46431e-03,2.91766e+01
3.48574e-03,2.84606e+01
3.50730e-03,2.77619e+01
3.52900e-03,2.70802e+01
3.55083e-03,2.64150e+01
3.57279e-03,2.57659e+01
3.59489e-03,2.51326e+01
3.61712e-03,2.45147e+01
3.63950e-03,2.39117e+01
3.66201e-03,2.33233e+01
3.68466e-03,2.27492e+01
3.70745e-03,2.21890e+01
3.73039e-03,2.16425e+01
3.75346e-03,2.11091e+01
3.77668e-03,2.05887e+01
3.80004e-03,2.00810e+01
3.82354e-03,1.95855e+01
3.84719e-03,1.91021e+01
3.87099e-03,1.86304e+01
3.89493e-03,1.81701e+01
3.91903e-03,1.77210e+01
3.94327e-03,1.72828e+01
3.96766e-03,1.68552e+01
3.99220e-03,1.64380e+01
4.01689e-03,1.60309e+01
4.04174e-03,1.56337e+01
4.06674e-03,1.52462e+01
4.09189e-03,1.48680e+01
4.11720e-03,1.44990e+01
4.14267e-03,1.41390e+01
4.16830e-03,1.37877e+01
4.19408e-03,1.34449e+01
4.22002e-03,1.31105e+01
4.24612e-03,1.27841e+01
4.27239e-03,1.24657e+01
4.29882e-03,1.21550e+01
4.32541e-03,1.18519e+01
4.35216e-03,1.15561e+01
4.37908e-03,1.12675e+01
4.40617e-03,1.09859e+01
4.43342e-03,1.07111e+01
4.46084e-03,1.04430e+01
4.48844e-03,1.01814e+01
4.51620e-03,9.92614e+00
4.54414e-03,9.67709e+00
4.57224e-03,9.43408e+00
4.60052e-03,9.19697e+00
4.62898e-03,8.96562e+00
4.65761e-03,8.73989e+00
4.68642e-03,8.51963e+00
4.71541e-03,8.30473e+00
4.74458e-03,8.09504e+00
4.77393e-03,7.89044e+00
4.80345e-03,7.69080e+00
4.83317e-03,7.49602e+00
4.86306e-03,7.30596e+00
4.89314e-03,7.12052e+00
4.92341e-03,6.93958e+00
4.95386e-03,6.76304e+00
4.98450e-03,6.59078e+00
5.01534e-03,6.42271e+00
5.04636e-03,6.25871e+00
5.07757e-03,6.09870e+00
5.10898e-03,5.94257e+00
5.14058e-03,5.79024e+00
5.17238e-03,5.64160e+00
5.20437e-03,5.49658e+00
5.23656e-03,5.35507e+00
5.26895e-03,5.21701e+00
5.30155e-03,5.08229e+00
5.33434e-03,4.95085e+00
5.36733e-03,4.82260e+00
5.40053e-03,4.69746e+00
5.43394e-03,4.57537e+00
5.46755e-03,4.45624e+00
5.50137e-03,4.34000e+00
5.53540e-03,4.22659e+00
5.56964e-03,4.11593e+00
5.60409e-03,4.00796e+00
5.63875e-03,3.90261e+00
5.67363e-03,3.79982e+00
5.70872e-03,3.69953e+00
5.74404e-03,3.60167e+00
5.77956e-03,3.50619e+00
5.81531e-03,3.41303e+00
5.85128e-03,3.32213e+00
5.88748e-03,3.23345e+00
5.92389e-03,3.14691e+00
5.96054e-03,3.06248e+00
5.99741e-03,2.98010e+00
6.03450e-03,2.89972e+00
6.07183e-03,2.82129e+00
6.10939e-03,2.74477e+00
6.14718e-03,2.67011e+00
6.18520e-03,2.59726e+00
6.22346e-03,2.52619e+00
6.26195e-03,2.45683e+00
6.30069e-03,2.38917e+00
6.33966e-03,2.32315e+00
6.37887e-03,2.25873e+00
6.41833e-03,2.19588e+00
6.45803e-03,2.13455e+00
6.49798e-03,2.07471e+00
6.53817e-03,2.01633e+00
6.57861e-03,1.95937e+00
6.61930e-03,1.90379e+00
6.66025e-03,1.84956e+00
6.70144e-03,1.79665e+00
6.74289e-03,1.74503e+00
6.78460e-03,1.69466e+00
6.82657e-03,1.64551e+00
6.86879e-03,1.59756e+00
6.91128e-03,1.55077e+00
6.95403e-03,1.50512e+00
6.99704e-03,1.46058e+00
7.04032e-03,1.41713e+00
7.08387e-03,1.37472e+00
7.12769e-03,1.33335e+00
7.17178e-03,1.29299e+00
7.21614e-03,1.25360e+00
7.26077e-03,1.21517e+00
7.30569e-03,1.17768e+00
7.35088e-03,1.14110e+00
7.39634e-03,1.10541e+00
7.44209e-03,1.07058e+00
7.48813e-03,1.03660e+00
7.53444e-03,1.00345e+00
7.58105e-03,9.71099e-01
7.62794e-03,9.39538e-01
7.67512e-03,9.08743e-01
7.72260e-03,8.78697e-01
7.77037e-03,8.49382e-01
7.81843e-03,8.20779e-01
7.86679e-03,7.92871e-01
7.91545e-03,7.65642e-01
7.96441e-03,7.39074e-01
8.01367e-03,7.13152e-01
8.06324e-03,6.87860e-01
8.11312e-03,6.63184e-01
8.16330e-03,6.39106e-01
8.21380e-03,6.15615e-01
8.26460e-03,5.92694e-01
8.31572e-03,5.70330e-01
8.36716e-03,5.48510e-01
8.41891e-03,5.27221e-01
8.47099e-03,5.06449e-01
8.52339e-03,4.86182e-01
8.57611e-03,4.66407e-01
8.62916e-03,4.47114e-01
8.68253e-03,4.28289e-01
8.73624e-03,4.09922e-01
8.79027e-03,3.92001e-01
8.84465e-03,3.74517e-01
8.89936e-03,3.57457e-01
8.95440e-03,3.40812e-01
9.00979e-03,3.24571e-01
9.06552e-03,3.08726e-01
9.12159e-03,2.93265e-01
9.17802e-03,2.78181e-01
9.23479e-03,2.63463e-01
9.29191e-03,2.49103e-01
9.34938e-03,2.35092e-01
9.40721e-03,2.21422e-01
9.46540e-03,2.08084e-01
9.52395e-03,1.95071e-01
9.58286e-03,1.82374e-01
9.64213e-03,1.69985e-01
9.70178e-03,1.57898e-01
9.76179e-03,1.46104e-01
9.82217e-03,1.34598e-01
9.88292e-03,1.23371e-01
9.94405e-03,1.12417e-01
1.00056e-02,1.01729e-01
1.00675e-02,9.13017e-02
1.01297e-02,8.11275e-02
1.01924e-02,7.12007e-02
1.02554e-02,6.15152e-02
1.03189e-02,5.20653e-02
1.03827e-02,4.28451e-02
1.04469e-02,3.38491e-02
1.05115e-02,2.50719e-02
1.05765e-02,1.65080e-02
1.06420e-02,8.15243e-03
1.07078e-02,0.00000e+00
