m1=14529.011, m2=31.076, gsp=2.206, rhosp=8883.214
fGW[Hz],dPh[rad]
3.19675e-03,3.05043e+03
3.27071e-03,2.89784e+03
3.34638e-03,2.75279e+03
3.42380e-03,2.61492e+03
3.50301e-03,2.48386e+03
3.58405e-03,2.35929e+03
3.66697e-03,2.24088e+03
3.75181e-03,2.12834e+03
3.83861e-03,2.02137e+03
3.92742e-03,1.91970e+03
4.01828e-03,1.82306e+03
4.11124e-03,1.73122e+03
4.20636e-03,1.64394e+03
4.30367e-03,1.56099e+03
4.40324e-03,1.48215e+03
4.50511e-03,1.40723e+03
4.60934e-03,1.33603e+03
4.71597e-03,1.26838e+03
4.82508e-03,1.20408e+03
4.93671e-03,1.14299e+03
5.05092e-03,1.08494e+03
5.16777e-03,1.02978e+03
5.28733e-03,9.77364e+02
5.40966e-03,9.27566e+02
5.53481e-03,8.80253e+02
5.66286e-03,8.35302e+02
5.79387e-03,7.92596e+02
5.92791e-03,7.52026e+02
6.06506e-03,7.13485e+02
6.20538e-03,6.76873e+02
6.34894e-03,6.42095e+02
6.49582e-03,6.09060e+02
6.64611e-03,5.77682e+02
6.79987e-03,5.47880e+02
6.95718e-03,5.19575e+02
7.11814e-03,4.92693e+02
7.28282e-03,4.67164e+02
7.45131e-03,4.42921e+02
7.62370e-03,4.19900e+02
7.80007e-03,3.98041e+02
7.98053e-03,3.77286e+02
8.16516e-03,3.57580e+02
8.35407e-03,3.38871e+02
8.54734e-03,3.21111e+02
8.74508e-03,3.04251e+02
8.94740e-03,2.88247e+02
9.15440e-03,2.73056e+02
9.36619e-03,2.58639e+02
9.58288e-03,2.44956e+02
9.80459e-03,2.31971e+02
1.00314e-02,2.19649e+02
1.02635e-02,2.07958e+02
1.05009e-02,1.96865e+02
1.07439e-02,1.86341e+02
1.09925e-02,1.76358e+02
1.12468e-02,1.66888e+02
1.15070e-02,1.57906e+02
1.17732e-02,1.49387e+02
1.20456e-02,1.41308e+02
1.23242e-02,1.33648e+02
1.26094e-02,1.26385e+02
1.29011e-02,1.19499e+02
1.31995e-02,1.12971e+02
1.35049e-02,1.06784e+02
1.38174e-02,1.00919e+02
1.41370e-02,9.53617e+01
1.44641e-02,9.00956e+01
1.47987e-02,8.51061e+01
1.51411e-02,8.03793e+01
1.54914e-02,7.59019e+01
1.58498e-02,7.16613e+01
1.62165e-02,6.76453e+01
1.65917e-02,6.38427e+01
1.69755e-02,6.02425e+01
1.73682e-02,5.68345e+01
1.77701e-02,5.36089e+01
1.81812e-02,5.05563e+01
1.86018e-02,4.76679e+01
1.90322e-02,4.49352e+01
1.94725e-02,4.23504e+01
1.99230e-02,3.99057e+01
2.03839e-02,3.75939e+01
2.08555e-02,3.54083e+01
2.13380e-02,3.33422e+01
2.18316e-02,3.13896e+01
2.23367e-02,2.95444e+01
2.28535e-02,2.78011e+01
2.33822e-02,2.61545e+01
2.39232e-02,2.45993e+01
2.44766e-02,2.31309e+01
2.50429e-02,2.17448e+01
2.56223e-02,2.04365e+01
2.62151e-02,1.92019e+01
2.68216e-02,1.80372e+01
2.74421e-02,1.69387e+01
2.80770e-02,1.59028e+01
2.87265e-02,1.49262e+01
2.93911e-02,1.40057e+01
3.00711e-02,1.31383e+01
3.07668e-02,1.23212e+01
3.14786e-02,1.15515e+01
3.22069e-02,1.08269e+01
3.29520e-02,1.01447e+01
3.37143e-02,9.50277e+00
3.44943e-02,8.89878e+00
3.52924e-02,8.33069e+00
3.61089e-02,7.79650e+00
3.69442e-02,7.29435e+00
3.77990e-02,6.82244e+00
