m1=24519.386, m2=72.555, gsp=2.162, rhosp=28.453
fGW[Hz],dPh[rad]
2.04100e-03,1.80244e+02
2.08744e-03,1.71280e+02
2.13494e-03,1.62757e+02
2.18352e-03,1.54653e+02
2.23320e-03,1.46949e+02
2.28402e-03,1.39624e+02
2.33599e-03,1.32660e+02
2.38914e-03,1.26039e+02
2.44350e-03,1.19745e+02
2.49910e-03,1.13761e+02
2.55596e-03,1.08072e+02
2.61412e-03,1.02664e+02
2.67360e-03,9.75228e+01
2.73444e-03,9.26356e+01
2.79666e-03,8.79898e+01
2.86029e-03,8.35737e+01
2.92537e-03,7.93759e+01
2.99194e-03,7.53857e+01
3.06002e-03,7.15929e+01
3.12964e-03,6.79879e+01
3.20085e-03,6.45614e+01
3.27369e-03,6.13047e+01
3.34817e-03,5.82095e+01
3.42436e-03,5.52677e+01
3.50228e-03,5.24719e+01
3.58197e-03,4.98148e+01
3.66347e-03,4.72898e+01
3.74683e-03,4.48902e+01
3.83208e-03,4.26100e+01
3.91928e-03,4.04432e+01
4.00845e-03,3.83843e+01
4.09966e-03,3.64280e+01
4.19294e-03,3.45691e+01
4.28835e-03,3.28030e+01
4.38593e-03,3.11250e+01
4.48572e-03,2.95309e+01
4.58779e-03,2.80164e+01
4.69218e-03,2.65777e+01
4.79894e-03,2.52110e+01
4.90814e-03,2.39128e+01
5.01982e-03,2.26796e+01
5.13404e-03,2.15084e+01
5.25086e-03,2.03959e+01
5.37033e-03,1.93394e+01
5.49253e-03,1.83361e+01
5.61750e-03,1.73833e+01
5.74532e-03,1.64785e+01
5.87605e-03,1.56193e+01
6.00975e-03,1.48036e+01
6.14650e-03,1.40291e+01
6.28635e-03,1.32938e+01
6.42939e-03,1.25958e+01
6.57569e-03,1.19332e+01
6.72531e-03,1.13042e+01
6.87833e-03,1.07073e+01
7.03484e-03,1.01407e+01
7.19491e-03,9.60303e+00
7.35862e-03,9.09281e+00
7.52606e-03,8.60866e+00
7.69731e-03,8.14931e+00
7.87245e-03,7.71350e+00
8.05158e-03,7.30008e+00
8.23478e-03,6.90791e+00
8.42215e-03,6.53594e+00
8.61379e-03,6.18316e+00
8.80979e-03,5.84861e+00
9.01024e-03,5.53138e+00
9.21526e-03,5.23059e+00
9.42494e-03,4.94543e+00
9.63939e-03,4.67511e+00
9.85873e-03,4.41888e+00
1.00831e-02,4.17604e+00
1.03125e-02,3.94590e+00
1.05471e-02,3.72784e+00
1.07871e-02,3.52124e+00
1.10326e-02,3.32552e+00
1.12836e-02,3.14014e+00
1.15403e-02,2.96456e+00
1.18029e-02,2.79829e+00
1.20715e-02,2.64086e+00
1.23462e-02,2.49182e+00
1.26271e-02,2.35074e+00
1.29144e-02,2.21722e+00
1.32082e-02,2.09086e+00
1.35088e-02,1.97131e+00
1.38162e-02,1.85821e+00
1.41305e-02,1.75123e+00
1.44521e-02,1.65006e+00
1.47809e-02,1.55440e+00
1.51172e-02,1.46396e+00
1.54612e-02,1.37847e+00
1.58130e-02,1.29768e+00
1.61728e-02,1.22135e+00
1.65408e-02,1.14923e+00
1.69172e-02,1.08112e+00
1.73021e-02,1.01679e+00
1.76958e-02,9.56064e-01
1.80984e-02,8.98737e-01
1.85102e-02,8.44635e-01
1.89314e-02,7.93586e-01
1.93622e-02,7.45430e-01
1.98027e-02,7.00012e-01
2.02533e-02,6.57187e-01
2.07141e-02,6.16816e-01
2.11855e-02,5.78767e-01
2.16675e-02,5.42916e-01
2.21605e-02,5.09144e-01
2.26648e-02,4.77338e-01
2.31805e-02,4.47392e-01
2.37079e-02,4.19204e-01
2.42474e-02,3.92679e-01
2.47991e-02,3.67724e-01
2.53634e-02,3.44253e-01
2.59405e-02,3.22185e-01
2.65307e-02,3.01440e-01
2.71344e-02,2.81946e-01
2.77518e-02,2.63632e-01
2.83833e-02,2.46432e-01
2.90291e-02,2.30283e-01
2.96896e-02,2.15126e-01
3.03652e-02,2.00903e-01
3.10561e-02,1.87561e-01
3.17627e-02,1.75050e-01
3.24855e-02,1.63322e-01
3.32246e-02,1.52330e-01
3.39806e-02,1.42033e-01
3.47538e-02,1.32389e-01
3.55446e-02,1.23360e-01
3.63534e-02,1.14910e-01
3.71805e-02,1.07003e-01
3.80265e-02,9.96080e-02
3.88918e-02,9.26936e-02
3.97767e-02,8.62307e-02
4.06818e-02,8.01919e-02
4.16075e-02,7.45514e-02
4.25542e-02,6.92845e-02
