m1=23643.544, m2=14.278, gsp=2.253, rhosp=217.836
fGW[Hz],dPh[rad]
3.78800e-03,7.80744e+03
3.86286e-03,7.45198e+03
3.93919e-03,7.11203e+03
4.01703e-03,6.78692e+03
4.09641e-03,6.47603e+03
4.17736e-03,6.17876e+03
4.25991e-03,5.89452e+03
4.34409e-03,5.62277e+03
4.42993e-03,5.36297e+03
4.51747e-03,5.11461e+03
4.60674e-03,4.87722e+03
4.69777e-03,4.65032e+03
4.79060e-03,4.43346e+03
4.88527e-03,4.22622e+03
4.98181e-03,4.02818e+03
5.08025e-03,3.83896e+03
5.18064e-03,3.65818e+03
5.28302e-03,3.48547e+03
5.38741e-03,3.32048e+03
5.49387e-03,3.16290e+03
5.60244e-03,3.01239e+03
5.71315e-03,2.86866e+03
5.82604e-03,2.73141e+03
5.94117e-03,2.60037e+03
6.05857e-03,2.47526e+03
6.17830e-03,2.35584e+03
6.30038e-03,2.24185e+03
6.42489e-03,2.13305e+03
6.55185e-03,2.02923e+03
6.68132e-03,1.93017e+03
6.81335e-03,1.83566e+03
6.94798e-03,1.74550e+03
7.08528e-03,1.65950e+03
7.22529e-03,1.57749e+03
7.36807e-03,1.49928e+03
7.51367e-03,1.42471e+03
7.66215e-03,1.35362e+03
7.81356e-03,1.28585e+03
7.96796e-03,1.22127e+03
8.12541e-03,1.15972e+03
8.28598e-03,1.10108e+03
8.44972e-03,1.04522e+03
8.61669e-03,9.92008e+02
8.78696e-03,9.41330e+02
8.96060e-03,8.93074e+02
9.13767e-03,8.47130e+02
9.31824e-03,8.03396e+02
9.50237e-03,7.61772e+02
9.69015e-03,7.22162e+02
9.88163e-03,6.84476e+02
1.00769e-02,6.48627e+02
1.02760e-02,6.14531e+02
1.04791e-02,5.82108e+02
1.06862e-02,5.51282e+02
1.08973e-02,5.21980e+02
1.11127e-02,4.94131e+02
1.13323e-02,4.67669e+02
1.15562e-02,4.42530e+02
1.17846e-02,4.18652e+02
1.20174e-02,3.95976e+02
1.22549e-02,3.74447e+02
1.24971e-02,3.54010e+02
1.27440e-02,3.34615e+02
1.29959e-02,3.16212e+02
1.32527e-02,2.98754e+02
1.35146e-02,2.82196e+02
1.37816e-02,2.66496e+02
1.40540e-02,2.51612e+02
1.43317e-02,2.37505e+02
1.46149e-02,2.24137e+02
1.49037e-02,2.11474e+02
1.51982e-02,1.99479e+02
1.54985e-02,1.88122e+02
1.58048e-02,1.77370e+02
1.61171e-02,1.67193e+02
1.64356e-02,1.57564e+02
1.67604e-02,1.48455e+02
1.70916e-02,1.39839e+02
1.74293e-02,1.31693e+02
1.77737e-02,1.23993e+02
1.81250e-02,1.16715e+02
1.84831e-02,1.09839e+02
1.88484e-02,1.03344e+02
1.92208e-02,9.72109e+01
1.96007e-02,9.14202e+01
1.99880e-02,8.59546e+01
2.03830e-02,8.07971e+01
2.07857e-02,7.59315e+01
2.11965e-02,7.13426e+01
2.16153e-02,6.70158e+01
2.20425e-02,6.29370e+01
2.24781e-02,5.90931e+01
2.29222e-02,5.54715e+01
2.33752e-02,5.20602e+01
2.38371e-02,4.88478e+01
2.43082e-02,4.58235e+01
2.47885e-02,4.29770e+01
2.52784e-02,4.02985e+01
2.57779e-02,3.77788e+01
2.62873e-02,3.54090e+01
2.68067e-02,3.31808e+01
2.73365e-02,3.10862e+01
2.78766e-02,2.91178e+01
2.84275e-02,2.72683e+01
2.89893e-02,2.55311e+01
2.95621e-02,2.38996e+01
3.01463e-02,2.23679e+01
3.07420e-02,2.09302e+01
3.13495e-02,1.95810e+01
3.19690e-02,1.83152e+01
3.26007e-02,1.71279e+01
3.32449e-02,1.60145e+01
3.39019e-02,1.49706e+01
3.45718e-02,1.39922e+01
3.52550e-02,1.30752e+01
3.59517e-02,1.22161e+01
3.66621e-02,1.14114e+01
3.73866e-02,1.06578e+01
3.81254e-02,9.95216e+00
3.88787e-02,9.29161e+00
3.96470e-02,8.67339e+00
4.04305e-02,8.09490e+00
4.12294e-02,7.55370e+00
4.20442e-02,7.04749e+00
4.28750e-02,6.57409e+00
4.37222e-02,6.13146e+00
4.45862e-02,5.71769e+00
4.54673e-02,5.33096e+00
4.63657e-02,4.96958e+00
4.72820e-02,4.63193e+00
4.82163e-02,4.31652e+00
4.91691e-02,4.02193e+00
5.01407e-02,3.74684e+00
5.11315e-02,3.49000e+00
5.21420e-02,3.25024e+00
5.31723e-02,3.02645e+00
5.42231e-02,2.81760e+00
5.52945e-02,2.62274e+00
5.63872e-02,2.44094e+00
5.75015e-02,2.27136e+00
5.86378e-02,2.11320e+00
5.97965e-02,1.96571e+00
6.09781e-02,1.82819e+00
6.21831e-02,1.69998e+00
6.34119e-02,1.58048e+00
6.46650e-02,1.46909e+00
6.59428e-02,1.36529e+00
6.72459e-02,1.26857e+00
6.85747e-02,1.17846e+00
6.99298e-02,1.09451e+00
7.13117e-02,1.01631e+00
7.27209e-02,9.43482e-01
7.41579e-02,8.75659e-01
7.56233e-02,8.12505e-01
7.71177e-02,7.53704e-01
7.86416e-02,6.98961e-01
8.01956e-02,6.48002e-01
8.17804e-02,6.00570e-01
8.33964e-02,5.56425e-01
8.50444e-02,5.15342e-01
8.67249e-02,4.77114e-01
8.84387e-02,4.41543e-01
9.01863e-02,4.08449e-01
9.19685e-02,3.77662e-01
9.37859e-02,3.49023e-01
9.56391e-02,3.22384e-01
9.75291e-02,2.97608e-01
9.94563e-02,2.74565e-01
1.01422e-01,2.53137e-01
1.03426e-01,2.33211e-01
1.05470e-01,2.14684e-01
1.07554e-01,1.97458e-01
1.09679e-01,1.81442e-01
1.11846e-01,1.66554e-01
1.14057e-01,1.52714e-01
1.16311e-01,1.39849e-01
1.18609e-01,1.27892e-01
1.20953e-01,1.16778e-01
1.23343e-01,1.06450e-01
1.25780e-01,9.68510e-02
1.28266e-01,8.79311e-02
1.30800e-01,7.96424e-02
1.33385e-01,7.19407e-02
1.36021e-01,6.47846e-02
1.38709e-01,5.81359e-02
1.41450e-01,5.19588e-02
1.44245e-01,4.62202e-02
1.47095e-01,4.08891e-02
1.50002e-01,3.59368e-02
1.52966e-01,3.13365e-02
1.55989e-01,2.70635e-02
1.59072e-01,2.30945e-02
1.62215e-01,1.94080e-02
1.65420e-01,1.59842e-02
1.68689e-01,1.28043e-02
1.72023e-01,9.85104e-03
1.75422e-01,7.10842e-03
1.78889e-01,4.56148e-03
1.82423e-01,2.19630e-03
1.86028e-01,0.00000e+00
