m1=294696.242, m2=77.391, gsp=2.208, rhosp=1212.928
fGW[Hz],dPh[rad]
1.06960e-03,2.59164e+03
1.08386e-03,2.48578e+03
1.09831e-03,2.38399e+03
1.11296e-03,2.28612e+03
1.12779e-03,2.19204e+03
1.14283e-03,2.10161e+03
1.15807e-03,2.01470e+03
1.17351e-03,1.93118e+03
1.18915e-03,1.85093e+03
1.20501e-03,1.77383e+03
1.22107e-03,1.69976e+03
1.23735e-03,1.62861e+03
1.25385e-03,1.56029e+03
1.27056e-03,1.49467e+03
1.28750e-03,1.43167e+03
1.30467e-03,1.37118e+03
1.32206e-03,1.31311e+03
1.33969e-03,1.25738e+03
1.35755e-03,1.20388e+03
1.37565e-03,1.15255e+03
1.39399e-03,1.10330e+03
1.41258e-03,1.05605e+03
1.43141e-03,1.01072e+03
1.45049e-03,9.67236e+02
1.46983e-03,9.25536e+02
1.48943e-03,8.85548e+02
1.50928e-03,8.47205e+02
1.52941e-03,8.10444e+02
1.54980e-03,7.75204e+02
1.57046e-03,7.41426e+02
1.59140e-03,7.09053e+02
1.61261e-03,6.78030e+02
1.63411e-03,6.48303e+02
1.65590e-03,6.19823e+02
1.67798e-03,5.92540e+02
1.70035e-03,5.66405e+02
1.72302e-03,5.41375e+02
1.74599e-03,5.17404e+02
1.76927e-03,4.94451e+02
1.79286e-03,4.72474e+02
1.81676e-03,4.51435e+02
1.84098e-03,4.31295e+02
1.86552e-03,4.12018e+02
1.89040e-03,3.93569e+02
1.91560e-03,3.75914e+02
1.94114e-03,3.59022e+02
1.96702e-03,3.42860e+02
1.99324e-03,3.27398e+02
2.01982e-03,3.12609e+02
2.04675e-03,2.98463e+02
2.07403e-03,2.84935e+02
2.10168e-03,2.71999e+02
2.12970e-03,2.59629e+02
2.15810e-03,2.47803e+02
2.18687e-03,2.36497e+02
2.21603e-03,2.25690e+02
2.24557e-03,2.15361e+02
2.27551e-03,2.05489e+02
2.30585e-03,1.96055e+02
2.33659e-03,1.87041e+02
2.36774e-03,1.78428e+02
2.39931e-03,1.70200e+02
2.43130e-03,1.62340e+02
2.46371e-03,1.54831e+02
2.49656e-03,1.47660e+02
2.52984e-03,1.40812e+02
2.56357e-03,1.34272e+02
2.59775e-03,1.28027e+02
2.63238e-03,1.22065e+02
2.66748e-03,1.16372e+02
2.70304e-03,1.10938e+02
2.73908e-03,1.05751e+02
2.77560e-03,1.00800e+02
2.81260e-03,9.60744e+01
2.85010e-03,9.15649e+01
2.88810e-03,8.72617e+01
2.92660e-03,8.31556e+01
2.96562e-03,7.92380e+01
3.00516e-03,7.55004e+01
3.04523e-03,7.19348e+01
3.08583e-03,6.85336e+01
3.12697e-03,6.52893e+01
3.16866e-03,6.21951e+01
3.21090e-03,5.92441e+01
3.25371e-03,5.64299e+01
3.29709e-03,5.37463e+01
3.34105e-03,5.11874e+01
3.38559e-03,4.87477e+01
3.43073e-03,4.64217e+01
3.47647e-03,4.42042e+01
3.52282e-03,4.20903e+01
3.56978e-03,4.00753e+01
3.61738e-03,3.81547e+01
3.66561e-03,3.63242e+01
3.71448e-03,3.45796e+01
3.76400e-03,3.29170e+01
3.81418e-03,3.13326e+01
3.86503e-03,2.98229e+01
3.91656e-03,2.83844e+01
3.96878e-03,2.70138e+01
4.02169e-03,2.57080e+01
4.07531e-03,2.44640e+01
4.12964e-03,2.32789e+01
4.18470e-03,2.21499e+01
4.24049e-03,2.10746e+01
4.29703e-03,2.00503e+01
4.35432e-03,1.90748e+01
4.41237e-03,1.81456e+01
4.47120e-03,1.72608e+01
4.53081e-03,1.64181e+01
4.59121e-03,1.56156e+01
4.65242e-03,1.48515e+01
4.71445e-03,1.41239e+01
4.77730e-03,1.34311e+01
4.84100e-03,1.27715e+01
4.90554e-03,1.21435e+01
4.97094e-03,1.15456e+01
5.03721e-03,1.09764e+01
5.10437e-03,1.04346e+01
5.17242e-03,9.91878e+00
5.24138e-03,9.42780e+00
5.31126e-03,8.96046e+00
5.38207e-03,8.51563e+00
5.45383e-03,8.09225e+00
5.52654e-03,7.68930e+00
5.60022e-03,7.30579e+00
5.67489e-03,6.94082e+00
5.75055e-03,6.59349e+00
5.82721e-03,6.26296e+00
5.90490e-03,5.94842e+00
5.98363e-03,5.64912e+00
6.06340e-03,5.36433e+00
6.14424e-03,5.09334e+00
6.22616e-03,4.83550e+00
6.30917e-03,4.59017e+00
6.39328e-03,4.35676e+00
6.47852e-03,4.13470e+00
6.56489e-03,3.92343e+00
6.65242e-03,3.72244e+00
6.74111e-03,3.53123e+00
6.83098e-03,3.34933e+00
6.92206e-03,3.17629e+00
7.01434e-03,3.01169e+00
7.10786e-03,2.85512e+00
7.20262e-03,2.70618e+00
7.29865e-03,2.56451e+00
7.39596e-03,2.42976e+00
7.49456e-03,2.30160e+00
7.59448e-03,2.17970e+00
7.69573e-03,2.06376e+00
7.79833e-03,1.95349e+00
7.90230e-03,1.84861e+00
8.00766e-03,1.74887e+00
8.11442e-03,1.65402e+00
8.22260e-03,1.56381e+00
8.33223e-03,1.47802e+00
8.44331e-03,1.39644e+00
8.55588e-03,1.31886e+00
8.66995e-03,1.24508e+00
8.78554e-03,1.17493e+00
8.90267e-03,1.10822e+00
9.02137e-03,1.04478e+00
9.14164e-03,9.84465e-01
9.26352e-03,9.27111e-01
9.38702e-03,8.72577e-01
9.51217e-03,8.20724e-01
9.63899e-03,7.71421e-01
9.76750e-03,7.24544e-01
9.89772e-03,6.79973e-01
1.00297e-02,6.37597e-01
1.01634e-02,5.97308e-01
1.02989e-02,5.59002e-01
1.04362e-02,5.22584e-01
1.05753e-02,4.87960e-01
1.07163e-02,4.55043e-01
1.08592e-02,4.23749e-01
1.10040e-02,3.93998e-01
1.11507e-02,3.65715e-01
1.12994e-02,3.38827e-01
1.14500e-02,3.13265e-01
1.16027e-02,2.88966e-01
1.17574e-02,2.65866e-01
1.19141e-02,2.43906e-01
1.20729e-02,2.23032e-01
1.22339e-02,2.03188e-01
1.23970e-02,1.84325e-01
1.25623e-02,1.66394e-01
1.27298e-02,1.49349e-01
1.28995e-02,1.33147e-01
1.30715e-02,1.17746e-01
1.32457e-02,1.03107e-01
1.34223e-02,8.91913e-02
1.36013e-02,7.59645e-02
1.37826e-02,6.33920e-02
1.39664e-02,5.14418e-02
1.41526e-02,4.00830e-02
1.43413e-02,2.92865e-02
1.45325e-02,1.90246e-02
1.47262e-02,9.27076e-03
1.49225e-02,0.00000e+00
