m1=486892.047, m2=45.485, gsp=2.286, rhosp=117.029
fGW[Hz],dPh[rad]
1.15148e-03,3.67889e+03
1.16346e-03,3.54429e+03
1.17557e-03,3.41451e+03
1.18780e-03,3.28938e+03
1.20015e-03,3.16873e+03
1.21264e-03,3.05242e+03
1.22526e-03,2.94028e+03
1.23800e-03,2.83218e+03
1.25088e-03,2.72796e+03
1.26390e-03,2.62751e+03
1.27705e-03,2.53068e+03
1.29033e-03,2.43734e+03
1.30376e-03,2.34739e+03
1.31732e-03,2.26068e+03
1.33103e-03,2.17712e+03
1.34487e-03,2.09659e+03
1.35886e-03,2.01898e+03
1.37300e-03,1.94419e+03
1.38729e-03,1.87213e+03
1.40172e-03,1.80268e+03
1.41630e-03,1.73576e+03
1.43104e-03,1.67129e+03
1.44592e-03,1.60917e+03
1.46097e-03,1.54932e+03
1.47617e-03,1.49165e+03
1.49153e-03,1.43610e+03
1.50704e-03,1.38258e+03
1.52272e-03,1.33102e+03
1.53856e-03,1.28136e+03
1.55457e-03,1.23351e+03
1.57074e-03,1.18743e+03
1.58708e-03,1.14304e+03
1.60360e-03,1.10028e+03
1.62028e-03,1.05910e+03
1.63714e-03,1.01944e+03
1.65417e-03,9.81239e+02
1.67138e-03,9.44449e+02
1.68877e-03,9.09017e+02
1.70634e-03,8.74896e+02
1.72409e-03,8.42036e+02
1.74203e-03,8.10393e+02
1.76015e-03,7.79922e+02
1.77846e-03,7.50581e+02
1.79696e-03,7.22328e+02
1.81566e-03,6.95123e+02
1.83455e-03,6.68929e+02
1.85363e-03,6.43709e+02
1.87292e-03,6.19426e+02
1.89240e-03,5.96047e+02
1.91209e-03,5.73538e+02
1.93199e-03,5.51868e+02
1.95208e-03,5.31005e+02
1.97239e-03,5.10921e+02
1.99291e-03,4.91586e+02
2.01365e-03,4.72973e+02
2.03460e-03,4.55056e+02
2.05576e-03,4.37808e+02
2.07715e-03,4.21206e+02
2.09876e-03,4.05225e+02
2.12060e-03,3.89842e+02
2.14266e-03,3.75035e+02
2.16495e-03,3.60783e+02
2.18747e-03,3.47066e+02
2.21023e-03,3.33863e+02
2.23323e-03,3.21156e+02
2.25646e-03,3.08926e+02
2.27994e-03,2.97156e+02
2.30366e-03,2.85828e+02
2.32762e-03,2.74926e+02
2.35184e-03,2.64434e+02
2.37631e-03,2.54337e+02
2.40103e-03,2.44620e+02
2.42601e-03,2.35270e+02
2.45125e-03,2.26271e+02
2.47675e-03,2.17612e+02
2.50252e-03,2.09280e+02
2.52855e-03,2.01262e+02
2.55486e-03,1.93546e+02
2.58144e-03,1.86122e+02
2.60830e-03,1.78979e+02
2.63543e-03,1.72105e+02
2.66285e-03,1.65491e+02
2.69055e-03,1.59128e+02
2.71854e-03,1.53005e+02
2.74683e-03,1.47114e+02
2.77540e-03,1.41445e+02
2.80428e-03,1.35992e+02
2.83345e-03,1.30745e+02
2.86293e-03,1.25697e+02
2.89272e-03,1.20840e+02
2.92281e-03,1.16168e+02
2.95322e-03,1.11673e+02
2.98394e-03,1.07348e+02
