m1=3833.699, m2=13.510, gsp=2.142, rhosp=7596.669
fGW[Hz],dPh[rad]
6.09683e-03,8.76493e+02
6.25947e-03,8.26025e+02
6.42644e-03,7.78452e+02
6.59787e-03,7.33609e+02
6.77387e-03,6.91339e+02
6.95457e-03,6.51495e+02
7.14008e-03,6.13938e+02
7.33055e-03,5.78537e+02
7.52609e-03,5.45168e+02
7.72685e-03,5.13714e+02
7.93297e-03,4.84067e+02
8.14459e-03,4.56122e+02
8.36185e-03,4.29783e+02
8.58490e-03,4.04956e+02
8.81391e-03,3.81556e+02
9.04903e-03,3.59500e+02
9.29041e-03,3.38712e+02
9.53824e-03,3.19118e+02
9.79267e-03,3.00651e+02
1.00539e-02,2.83246e+02
1.03221e-02,2.66842e+02
1.05974e-02,2.51381e+02
1.08801e-02,2.36810e+02
1.11704e-02,2.23077e+02
1.14683e-02,2.10134e+02
1.17743e-02,1.97937e+02
1.20883e-02,1.86442e+02
1.24108e-02,1.75609e+02
1.27419e-02,1.65399e+02
1.30818e-02,1.55779e+02
1.34307e-02,1.46712e+02
1.37890e-02,1.38169e+02
1.41568e-02,1.30118e+02
1.45345e-02,1.22531e+02
1.49222e-02,1.15382e+02
1.53202e-02,1.08646e+02
1.57289e-02,1.02299e+02
1.61485e-02,9.63178e+01
1.65792e-02,9.06826e+01
1.70215e-02,8.53731e+01
1.74756e-02,8.03706e+01
1.79417e-02,7.56575e+01
1.84203e-02,7.12171e+01
1.89117e-02,6.70337e+01
1.94162e-02,6.30926e+01
1.99341e-02,5.93798e+01
2.04659e-02,5.58823e+01
2.10118e-02,5.25876e+01
2.15723e-02,4.94841e+01
2.21478e-02,4.65607e+01
2.27386e-02,4.38071e+01
2.33451e-02,4.12136e+01
2.39679e-02,3.87709e+01
2.46072e-02,3.64703e+01
2.52636e-02,3.43037e+01
2.59375e-02,3.22633e+01
2.66294e-02,3.03418e+01
2.73398e-02,2.85324e+01
2.80691e-02,2.68287e+01
2.88179e-02,2.52245e+01
2.95866e-02,2.37141e+01
3.03758e-02,2.22921e+01
3.11861e-02,2.09533e+01
3.20180e-02,1.96930e+01
3.28721e-02,1.85067e+01
3.37490e-02,1.73900e+01
3.46493e-02,1.63390e+01
3.55735e-02,1.53498e+01
3.65225e-02,1.44188e+01
3.74967e-02,1.35427e+01
3.84970e-02,1.27184e+01
3.95239e-02,1.19427e+01
4.05782e-02,1.12129e+01
4.16607e-02,1.05263e+01
4.27720e-02,9.88050e+00
4.39129e-02,9.27299e+00
4.50843e-02,8.70161e+00
4.62870e-02,8.16424e+00
4.75217e-02,7.65891e+00
4.87894e-02,7.18376e+00
5.00908e-02,6.73702e+00
5.14270e-02,6.31703e+00
5.27989e-02,5.92224e+00
5.42073e-02,5.55117e+00
5.56533e-02,5.20244e+00
5.71379e-02,4.87474e+00
5.86621e-02,4.56683e+00
6.02269e-02,4.27757e+00
6.18335e-02,4.00585e+00
6.34829e-02,3.75064e+00
6.51764e-02,3.51097e+00
6.69150e-02,3.28593e+00
6.87000e-02,3.07465e+00
7.05326e-02,2.87633e+00
7.24140e-02,2.69019e+00
7.43457e-02,2.51552e+00
7.63289e-02,2.35164e+00
7.83650e-02,2.19790e+00
8.04555e-02,2.05371e+00
8.26016e-02,1.91849e+00
8.48051e-02,1.79171e+00
8.70673e-02,1.67288e+00
8.93899e-02,1.56150e+00
9.17744e-02,1.45713e+00
9.42225e-02,1.35937e+00
9.67359e-02,1.26779e+00
9.93164e-02,1.18204e+00
1.01966e-01,1.10177e+00
1.04686e-01,1.02663e+00
1.07478e-01,9.56319e-01
1.10345e-01,8.90544e-01
1.13289e-01,8.29026e-01
1.16311e-01,7.71506e-01
1.19413e-01,7.17737e-01
1.22599e-01,6.67490e-01
1.25869e-01,6.20547e-01
1.29227e-01,5.76704e-01
1.32674e-01,5.35768e-01
1.36213e-01,4.97559e-01
1.39847e-01,4.61905e-01
1.43577e-01,4.28647e-01
1.47407e-01,3.97634e-01
1.51339e-01,3.68724e-01
1.55376e-01,3.41784e-01
1.59521e-01,3.16688e-01
1.63776e-01,2.93319e-01
1.68145e-01,2.71566e-01
1.72631e-01,2.51324e-01
1.77236e-01,2.32496e-01
1.81963e-01,2.14989e-01
1.86817e-01,1.98718e-01
1.91801e-01,1.83600e-01
1.96917e-01,1.69561e-01
2.02170e-01,1.56529e-01
2.07563e-01,1.44435e-01
2.13100e-01,1.33218e-01
2.18784e-01,1.22819e-01
2.24621e-01,1.13181e-01
2.30612e-01,1.04254e-01
2.36764e-01,9.59874e-02
2.43080e-01,8.83369e-02
2.49564e-01,8.12596e-02
2.56221e-01,7.47153e-02
2.63056e-01,6.86667e-02
2.70073e-01,6.30789e-02
2.77278e-01,5.79190e-02
2.84674e-01,5.31566e-02
2.92268e-01,4.87630e-02
3.00064e-01,4.47115e-02
3.08069e-01,4.09773e-02
3.16287e-01,3.75370e-02
3.24724e-01,3.43691e-02
3.33386e-01,3.14533e-02
3.42279e-01,2.87707e-02
3.51409e-01,2.63039e-02
3.60783e-01,2.40365e-02
3.70408e-01,2.19534e-02
3.80288e-01,2.00405e-02
3.90433e-01,1.82845e-02
4.00848e-01,1.66734e-02
4.11540e-01,1.51959e-02
4.22518e-01,1.38415e-02
4.33789e-01,1.26004e-02
4.45361e-01,1.14637e-02
4.57241e-01,1.04230e-02
4.69438e-01,9.47066e-03
4.81961e-01,8.59945e-03
4.94817e-01,7.80280e-03
5.08017e-01,7.07463e-03
5.21568e-01,6.40932e-03
5.35481e-01,5.80166e-03
5.49765e-01,5.24687e-03
5.64431e-01,4.74054e-03
5.79487e-01,4.27859e-03
5.94945e-01,3.85730e-03
6.10816e-01,3.47321e-03
6.27109e-01,3.12316e-03
6.43838e-01,2.80423e-03
6.61013e-01,2.51376e-03
6.78645e-01,2.24929e-03
6.96749e-01,2.00856e-03
7.15335e-01,1.78951e-03
7.34416e-01,1.59024e-03
7.54007e-01,1.40902e-03
7.74121e-01,1.24427e-03
7.94771e-01,1.09451e-03
8.15972e-01,9.58437e-04
8.37738e-01,8.34816e-04
8.60085e-01,7.22540e-04
8.83028e-01,6.20591e-04
9.06584e-01,5.28042e-04
9.30767e-01,4.44044e-04
9.55596e-01,3.67823e-04
9.81087e-01,2.98675e-04
1.00726e+00,2.35956e-04
1.03413e+00,1.79080e-04
1.06171e+00,1.27511e-04
1.09003e+00,8.07637e-05
1.11911e+00,3.83945e-05
1.14896e+00,0.00000e+00
