m1=63442.542, m2=13.499, gsp=2.183, rhosp=528.996
fGW[Hz],dPh[rad]
3.02249e-03,3.73946e+03
3.07044e-03,3.57092e+03
3.11916e-03,3.40948e+03
3.16865e-03,3.25487e+03
3.21892e-03,3.10682e+03
3.26999e-03,2.96507e+03
3.32187e-03,2.82938e+03
3.37458e-03,2.69949e+03
3.42812e-03,2.57519e+03
3.48251e-03,2.45625e+03
3.53777e-03,2.34246e+03
3.59390e-03,2.23360e+03
3.65092e-03,2.12948e+03
3.70885e-03,2.02992e+03
3.76769e-03,1.93472e+03
3.82747e-03,1.84370e+03
3.88820e-03,1.75671e+03
3.94989e-03,1.67357e+03
4.01256e-03,1.59412e+03
4.07622e-03,1.51822e+03
4.14089e-03,1.44571e+03
4.20659e-03,1.37646e+03
4.27334e-03,1.31032e+03
4.34114e-03,1.24718e+03
4.41002e-03,1.18690e+03
4.47999e-03,1.12937e+03
4.55107e-03,1.07446e+03
4.62327e-03,1.02207e+03
4.69663e-03,9.72088e+02
4.77114e-03,9.24413e+02
4.84684e-03,8.78945e+02
4.92374e-03,8.35589e+02
5.00187e-03,7.94255e+02
5.08123e-03,7.54854e+02
5.16185e-03,7.17302e+02
5.24374e-03,6.81519e+02
5.32694e-03,6.47426e+02
5.41146e-03,6.14950e+02
5.49732e-03,5.84018e+02
5.58454e-03,5.54563e+02
5.67315e-03,5.26518e+02
5.76316e-03,4.99820e+02
5.85460e-03,4.74408e+02
5.94749e-03,4.50226e+02
6.04185e-03,4.27216e+02
6.13771e-03,4.05327e+02
6.23509e-03,3.84505e+02
6.33402e-03,3.64704e+02
6.43452e-03,3.45875e+02
6.53661e-03,3.27974e+02
6.64032e-03,3.10959e+02
6.74567e-03,2.94786e+02
6.85270e-03,2.79419e+02
6.96143e-03,2.64817e+02
7.07188e-03,2.50947e+02
7.18408e-03,2.37772e+02
7.29807e-03,2.25261e+02
7.41386e-03,2.13381e+02
7.53149e-03,2.02103e+02
7.65098e-03,1.91397e+02
7.77238e-03,1.81236e+02
7.89569e-03,1.71594e+02
8.02097e-03,1.62446e+02
8.14823e-03,1.53767e+02
8.27751e-03,1.45535e+02
8.40884e-03,1.37728e+02
8.54226e-03,1.30324e+02
8.67779e-03,1.23305e+02
8.81548e-03,1.16651e+02
8.95534e-03,1.10344e+02
9.09743e-03,1.04366e+02
9.24177e-03,9.87022e+01
9.38840e-03,9.33356e+01
9.53736e-03,8.82515e+01
9.68868e-03,8.34357e+01
9.84240e-03,7.88747e+01
9.99857e-03,7.45556e+01
1.01572e-02,7.04660e+01
1.03184e-02,6.65942e+01
1.04821e-02,6.29291e+01
1.06484e-02,5.94600e+01
1.08173e-02,5.61769e+01
1.09890e-02,5.30702e+01
1.11633e-02,5.01307e+01
1.13404e-02,4.73498e+01
1.15204e-02,4.47191e+01
1.17031e-02,4.22309e+01
1.18888e-02,3.98777e+01
1.20775e-02,3.76525e+01
1.22691e-02,3.55484e+01
1.24637e-02,3.35591e+01
1.26615e-02,3.16785e+01
1.28624e-02,2.99009e+01
1.30665e-02,2.82208e+01
1.32738e-02,2.66330e+01
1.34844e-02,2.51325e+01
1.36983e-02,2.37148e+01
1.39157e-02,2.23753e+01
1.41365e-02,2.11100e+01
1.43607e-02,1.99146e+01
1.45886e-02,1.87856e+01
1.48201e-02,1.77193e+01
1.50552e-02,1.67123e+01
1.52941e-02,1.57614e+01
1.55367e-02,1.48636e+01
1.57832e-02,1.40159e+01
1.60337e-02,1.32156e+01
1.62880e-02,1.24602e+01
1.65465e-02,1.17471e+01
1.68090e-02,1.10741e+01
1.70757e-02,1.04389e+01
1.73466e-02,9.83943e+00
1.76218e-02,9.27377e+00
1.79014e-02,8.74002e+00
1.81855e-02,8.23643e+00
1.84740e-02,7.76131e+00
1.87671e-02,7.31309e+00
1.90649e-02,6.89027e+00
1.93674e-02,6.49144e+00
1.96746e-02,6.11526e+00
1.99868e-02,5.76046e+00
2.03039e-02,5.42585e+00
2.06261e-02,5.11030e+00
2.09533e-02,4.81274e+00
2.12858e-02,4.53215e+00
2.16235e-02,4.26759e+00
2.19666e-02,4.01816e+00
2.23151e-02,3.78299e+00
2.26692e-02,3.56129e+00
2.30288e-02,3.35229e+00
2.33942e-02,3.15528e+00
2.37654e-02,2.96958e+00
2.41424e-02,2.79454e+00
2.45255e-02,2.62957e+00
2.49146e-02,2.47408e+00
2.53099e-02,2.32754e+00
2.57115e-02,2.18945e+00
2.61194e-02,2.05932e+00
2.65338e-02,1.93669e+00
2.69548e-02,1.82114e+00
2.73825e-02,1.71226e+00
2.78170e-02,1.60968e+00
2.82583e-02,1.51303e+00
2.87067e-02,1.42197e+00
2.91621e-02,1.33618e+00
2.96248e-02,1.25536e+00
3.00948e-02,1.17922e+00
3.05723e-02,1.10750e+00
3.10574e-02,1.03995e+00
3.15502e-02,9.76308e-01
3.20507e-02,9.16366e-01
3.25593e-02,8.59908e-01
3.30759e-02,8.06731e-01
3.36006e-02,7.56648e-01
3.41338e-02,7.09478e-01
3.46753e-02,6.65054e-01
3.52255e-02,6.23217e-01
3.57844e-02,5.83818e-01
3.63521e-02,5.46715e-01
3.69289e-02,5.11776e-01
3.75148e-02,4.78874e-01
3.81100e-02,4.47893e-01
3.87147e-02,4.18719e-01
3.93290e-02,3.91250e-01
3.99530e-02,3.65385e-01
4.05869e-02,3.41032e-01
4.12308e-02,3.18102e-01
4.18850e-02,2.96513e-01
4.25495e-02,2.76187e-01
4.32246e-02,2.57050e-01
4.39105e-02,2.39033e-01
4.46071e-02,2.22071e-01
4.53149e-02,2.06103e-01
4.60339e-02,1.91069e-01
4.67642e-02,1.76917e-01
4.75062e-02,1.63594e-01
4.82600e-02,1.51053e-01
4.90257e-02,1.39247e-01
4.98035e-02,1.28133e-01
5.05937e-02,1.17671e-01
5.13964e-02,1.07824e-01
5.22119e-02,9.85539e-02
5.30403e-02,8.98285e-02
5.38818e-02,8.16155e-02
5.47367e-02,7.38849e-02
5.56052e-02,6.66084e-02
5.64874e-02,5.97596e-02
5.73837e-02,5.33132e-02
5.82941e-02,4.72458e-02
5.92190e-02,4.15352e-02
6.01586e-02,3.61603e-02
6.11131e-02,3.11016e-02
6.20827e-02,2.63405e-02
6.30677e-02,2.18595e-02
6.40684e-02,1.76422e-02
6.50849e-02,1.36731e-02
6.61175e-02,9.93771e-03
6.71666e-02,6.42219e-03
6.82323e-02,3.11367e-03
6.93148e-02,0.00000e+00
