m1=208100.622, m2=34.506, gsp=2.279, rhosp=842.703
fGW[Hz],dPh[rad]
1.57958e-03,1.06752e+04
1.60030e-03,1.02309e+04
1.62130e-03,9.80413e+03
1.64257e-03,9.39427e+03
1.66411e-03,9.00069e+03
1.68594e-03,8.62280e+03
1.70806e-03,8.26000e+03
1.73047e-03,7.91173e+03
1.75317e-03,7.57744e+03
1.77617e-03,7.25662e+03
1.79947e-03,6.94875e+03
1.82308e-03,6.65334e+03
1.84699e-03,6.36991e+03
1.87122e-03,6.09802e+03
1.89577e-03,5.83722e+03
1.92064e-03,5.58709e+03
1.94583e-03,5.34720e+03
1.97136e-03,5.11718e+03
1.99722e-03,4.89663e+03
2.02342e-03,4.68519e+03
2.04997e-03,4.48250e+03
2.07686e-03,4.28823e+03
2.10410e-03,4.10204e+03
2.13170e-03,3.92361e+03
2.15967e-03,3.75263e+03
2.18800e-03,3.58882e+03
2.21670e-03,3.43189e+03
2.24578e-03,3.28156e+03
2.27524e-03,3.13757e+03
2.30509e-03,2.99966e+03
2.33533e-03,2.86760e+03
2.36597e-03,2.74114e+03
2.39700e-03,2.62007e+03
2.42845e-03,2.50416e+03
2.46031e-03,2.39320e+03
2.49258e-03,2.28699e+03
2.52528e-03,2.18533e+03
2.55841e-03,2.08805e+03
2.59197e-03,1.99496e+03
2.62597e-03,1.90588e+03
2.66042e-03,1.82066e+03
2.69532e-03,1.73913e+03
2.73068e-03,1.66114e+03
2.76650e-03,1.58654e+03
2.80280e-03,1.51520e+03
2.83956e-03,1.44696e+03
2.87681e-03,1.38172e+03
2.91455e-03,1.31933e+03
2.95279e-03,1.25967e+03
2.99152e-03,1.20265e+03
3.03077e-03,1.14813e+03
3.07053e-03,1.09602e+03
3.11081e-03,1.04621e+03
3.15162e-03,9.98606e+02
3.19296e-03,9.53113e+02
3.23485e-03,9.09641e+02
3.27728e-03,8.68101e+02
3.32027e-03,8.28413e+02
3.36383e-03,7.90495e+02
3.40796e-03,7.54271e+02
3.45267e-03,7.19669e+02
3.49796e-03,6.86617e+02
3.54385e-03,6.55049e+02
3.59034e-03,6.24899e+02
3.63744e-03,5.96107e+02
3.68515e-03,5.68612e+02
3.73350e-03,5.42358e+02
3.78248e-03,5.17290e+02
3.83210e-03,4.93357e+02
3.88237e-03,4.70508e+02
3.93330e-03,4.48696e+02
3.98490e-03,4.27874e+02
4.03717e-03,4.08000e+02
4.09013e-03,3.89030e+02
4.14379e-03,3.70925e+02
4.19815e-03,3.53647e+02
4.25322e-03,3.37158e+02
4.30902e-03,3.21424e+02
4.36554e-03,3.06410e+02
4.42281e-03,2.92084e+02
4.48083e-03,2.78416e+02
4.53961e-03,2.65376e+02
4.59917e-03,2.52936e+02
4.65950e-03,2.41068e+02
4.72063e-03,2.29748e+02
4.78255e-03,2.18950e+02
4.84529e-03,2.08650e+02
4.90886e-03,1.98826e+02
4.97325e-03,1.89457e+02
5.03849e-03,1.80522e+02
5.10459e-03,1.72001e+02
5.17155e-03,1.63875e+02
5.23940e-03,1.56127e+02
5.30813e-03,1.48739e+02
5.37776e-03,1.41694e+02
5.44831e-03,1.34977e+02
5.51978e-03,1.28573e+02
5.59219e-03,1.22468e+02
5.66556e-03,1.16647e+02
5.73988e-03,1.11099e+02
5.81518e-03,1.05809e+02
5.89146e-03,1.00767e+02
5.96875e-03,9.59614e+01
6.04705e-03,9.13804e+01
6.12638e-03,8.70142e+01
6.20675e-03,8.28527e+01
6.28817e-03,7.88865e+01
6.37066e-03,7.51065e+01
6.45423e-03,7.15042e+01
6.53890e-03,6.80713e+01
6.62468e-03,6.47999e+01
6.71159e-03,6.16825e+01
6.79963e-03,5.87119e+01
6.88883e-03,5.58814e+01
6.97920e-03,5.31844e+01
7.07076e-03,5.06146e+01
7.16351e-03,4.81662e+01
7.25749e-03,4.58334e+01
7.35270e-03,4.36109e+01
7.44915e-03,4.14935e+01
7.54687e-03,3.94763e+01
7.64588e-03,3.75545e+01
7.74618e-03,3.57238e+01
7.84779e-03,3.39798e+01
7.95074e-03,3.23186e+01
8.05505e-03,3.07361e+01
8.16072e-03,2.92287e+01
8.26777e-03,2.77928e+01
8.37623e-03,2.64252e+01
8.48611e-03,2.51225e+01
8.59744e-03,2.38817e+01
8.71022e-03,2.27000e+01
8.82449e-03,2.15745e+01
8.94025e-03,2.05025e+01
9.05753e-03,1.94816e+01
9.17635e-03,1.85092e+01
9.29673e-03,1.75833e+01
9.41869e-03,1.67014e+01
9.54225e-03,1.58616e+01
9.66743e-03,1.50619e+01
9.79425e-03,1.43003e+01
9.92273e-03,1.35750e+01
1.00529e-02,1.28844e+01
1.01848e-02,1.22268e+01
1.03184e-02,1.16006e+01
