m1=1004.354, m2=37.907, gsp=2.035, rhosp=1368.700
fGW[Hz],dPh[rad]
5.81208e-03,8.18720e+00
6.00937e-03,7.57955e+00
6.21336e-03,7.01700e+00
6.42427e-03,6.49620e+00
6.64234e-03,6.01405e+00
6.86782e-03,5.56767e+00
7.10094e-03,5.15443e+00
7.34199e-03,4.77185e+00
7.59121e-03,4.41766e+00
7.84889e-03,4.08976e+00
8.11532e-03,3.78620e+00
8.39080e-03,3.50516e+00
8.67562e-03,3.24498e+00
8.97012e-03,3.00411e+00
9.27461e-03,2.78111e+00
9.58943e-03,2.57467e+00
9.91495e-03,2.38355e+00
1.02515e-02,2.20661e+00
1.05995e-02,2.04280e+00
1.09593e-02,1.89115e+00
1.13313e-02,1.75075e+00
1.17159e-02,1.62078e+00
1.21136e-02,1.50045e+00
1.25248e-02,1.38905e+00
1.29500e-02,1.28592e+00
1.33896e-02,1.19045e+00
1.38441e-02,1.10206e+00
1.43140e-02,1.02023e+00
1.47999e-02,9.44476e-01
1.53023e-02,8.74344e-01
1.58217e-02,8.09418e-01
1.63588e-02,7.49310e-01
1.69141e-02,6.93665e-01
1.74883e-02,6.42149e-01
1.80819e-02,5.94458e-01
1.86957e-02,5.50307e-01
1.93303e-02,5.09433e-01
1.99865e-02,4.71593e-01
2.06649e-02,4.36563e-01
2.13664e-02,4.04133e-01
2.20917e-02,3.74110e-01
2.28416e-02,3.46316e-01
2.36169e-02,3.20586e-01
2.44186e-02,2.96766e-01
2.52475e-02,2.74714e-01
2.61045e-02,2.54300e-01
2.69906e-02,2.35401e-01
2.79068e-02,2.17905e-01
2.88541e-02,2.01709e-01
2.98336e-02,1.86715e-01
3.08463e-02,1.72835e-01
3.18933e-02,1.59985e-01
3.29760e-02,1.48090e-01
3.40953e-02,1.37078e-01
3.52527e-02,1.26884e-01
3.64494e-02,1.17447e-01
3.76866e-02,1.08711e-01
3.89659e-02,1.00623e-01
4.02886e-02,9.31369e-02
4.16562e-02,8.62066e-02
4.30702e-02,7.97910e-02
4.45322e-02,7.38521e-02
4.60439e-02,6.83545e-02
4.76068e-02,6.32653e-02
4.92228e-02,5.85543e-02
5.08937e-02,5.41933e-02
5.26213e-02,5.01565e-02
5.44075e-02,4.64196e-02
5.62544e-02,4.29605e-02
5.81639e-02,3.97586e-02
6.01383e-02,3.67947e-02
6.21797e-02,3.40511e-02
6.42904e-02,3.15115e-02
6.64727e-02,2.91608e-02
6.87291e-02,2.69849e-02
7.10621e-02,2.49708e-02
7.34743e-02,2.31066e-02
7.59684e-02,2.13810e-02
7.85472e-02,1.97839e-02
8.12134e-02,1.83055e-02
8.39702e-02,1.69373e-02
8.68206e-02,1.56708e-02
8.97677e-02,1.44986e-02
9.28149e-02,1.34138e-02
9.59655e-02,1.24097e-02
9.92230e-02,1.14803e-02
1.02591e-01,1.06203e-02
1.06074e-01,9.82428e-03
1.09674e-01,9.08761e-03
1.13397e-01,8.40586e-03
1.17246e-01,7.77494e-03
