m1=46267.984, m2=18.092, gsp=2.452, rhosp=164.617
fGW[Hz],dPh[rad]
2.93056e-03,2.54291e+05
2.98225e-03,2.43537e+05
3.03485e-03,2.33206e+05
3.08837e-03,2.23283e+05
3.14284e-03,2.13753e+05
3.19827e-03,2.04602e+05
3.25468e-03,1.95814e+05
3.31209e-03,1.87377e+05
3.37050e-03,1.79278e+05
3.42995e-03,1.71504e+05
3.49045e-03,1.64042e+05
3.55201e-03,1.56882e+05
3.61466e-03,1.50012e+05
3.67841e-03,1.43421e+05
3.74329e-03,1.37098e+05
3.80931e-03,1.31034e+05
3.87649e-03,1.25218e+05
3.94487e-03,1.19641e+05
4.01444e-03,1.14295e+05
4.08525e-03,1.09170e+05
4.15730e-03,1.04257e+05
4.23062e-03,9.95497e+04
4.30524e-03,9.50390e+04
4.38117e-03,9.07175e+04
4.45845e-03,8.65779e+04
4.53708e-03,8.26132e+04
4.61710e-03,7.88167e+04
4.69854e-03,7.51817e+04
4.78141e-03,7.17020e+04
4.86574e-03,6.83714e+04
4.95156e-03,6.51841e+04
5.03889e-03,6.21345e+04
5.12776e-03,5.92171e+04
5.21820e-03,5.64265e+04
5.31024e-03,5.37579e+04
5.40389e-03,5.12063e+04
5.49920e-03,4.87670e+04
5.59620e-03,4.64354e+04
5.69490e-03,4.42073e+04
5.79534e-03,4.20784e+04
5.89756e-03,4.00447e+04
6.00157e-03,3.81023e+04
6.10742e-03,3.62474e+04
6.21514e-03,3.44765e+04
6.32476e-03,3.27860e+04
6.43631e-03,3.11726e+04
6.54983e-03,2.96331e+04
6.66536e-03,2.81644e+04
6.78291e-03,2.67635e+04
6.90255e-03,2.54276e+04
7.02429e-03,2.41538e+04
7.14818e-03,2.29396e+04
7.27425e-03,2.17824e+04
7.40255e-03,2.06797e+04
7.53311e-03,1.96292e+04
7.66598e-03,1.86286e+04
7.80119e-03,1.76758e+04
7.93878e-03,1.67686e+04
8.07880e-03,1.59050e+04
8.22129e-03,1.50831e+04
8.36629e-03,1.43011e+04
8.51385e-03,1.35572e+04
8.66401e-03,1.28496e+04
8.81682e-03,1.21768e+04
8.97232e-03,1.15371e+04
9.13057e-03,1.09291e+04
9.29161e-03,1.03512e+04
9.45549e-03,9.80221e+03
9.62226e-03,9.28068e+03
9.79197e-03,8.78536e+03
9.96468e-03,8.31503e+03
1.01404e-02,7.86852e+03
1.03193e-02,7.44471e+03
1.05013e-02,7.04253e+03
1.06865e-02,6.66095e+03
1.08750e-02,6.29899e+03
1.10668e-02,5.95571e+03
1.12620e-02,5.63022e+03
1.14606e-02,5.32164e+03
1.16627e-02,5.02916e+03
1.18684e-02,4.75200e+03
1.20778e-02,4.48940e+03
1.22908e-02,4.24065e+03
1.25076e-02,4.00505e+03
1.27282e-02,3.78197e+03
1.29527e-02,3.57076e+03
1.31811e-02,3.37084e+03
1.34136e-02,3.18165e+03
1.36502e-02,3.00263e+03
1.38909e-02,2.83327e+03
1.41359e-02,2.67308e+03
1.43852e-02,2.52158e+03
1.46390e-02,2.37834e+03
1.48971e-02,2.24293e+03
1.51599e-02,2.11493e+03
1.54273e-02,1.99397e+03
1.56994e-02,1.87968e+03
1.59763e-02,1.77170e+03
1.62580e-02,1.66971e+03
1.65448e-02,1.57339e+03
1.68366e-02,1.48243e+03
1.71335e-02,1.39656e+03
1.74357e-02,1.31550e+03
1.77433e-02,1.23899e+03
1.80562e-02,1.16679e+03
1.83747e-02,1.09867e+03
1.86987e-02,1.03440e+03
1.90285e-02,9.73772e+02
1.93642e-02,9.16594e+02
1.97057e-02,8.62675e+02
2.00532e-02,8.11835e+02
2.04069e-02,7.63905e+02
2.07669e-02,7.18725e+02
2.11331e-02,6.76142e+02
2.15059e-02,6.36012e+02
2.18852e-02,5.98199e+02
2.22712e-02,5.62573e+02
2.26640e-02,5.29011e+02
2.30637e-02,4.97398e+02
2.34705e-02,4.67624e+02
2.38844e-02,4.39586e+02
2.43057e-02,4.13184e+02
2.47344e-02,3.88327e+02
2.51706e-02,3.64926e+02
2.56146e-02,3.42898e+02
2.60663e-02,3.22165e+02
2.65261e-02,3.02653e+02
2.69939e-02,2.84292e+02
2.74700e-02,2.67015e+02
2.79545e-02,2.50760e+02
2.84476e-02,2.35468e+02
2.89493e-02,2.21083e+02
2.94599e-02,2.07553e+02
2.99795e-02,1.94828e+02
3.05083e-02,1.82860e+02
3.10464e-02,1.71607e+02
3.15939e-02,1.61025e+02
3.21512e-02,1.51076e+02
3.27182e-02,1.41723e+02
3.32953e-02,1.32931e+02
3.38825e-02,1.24666e+02
3.44801e-02,1.16898e+02
3.50883e-02,1.09597e+02
3.57071e-02,1.02735e+02
3.63369e-02,9.62872e+01
3.69778e-02,9.02282e+01
3.76300e-02,8.45352e+01
3.82937e-02,7.91864e+01
3.89691e-02,7.41611e+01
3.96564e-02,6.94403e+01
4.03558e-02,6.50056e+01
4.10676e-02,6.08400e+01
4.17919e-02,5.69274e+01
4.25290e-02,5.32525e+01
4.32791e-02,4.98012e+01
4.40424e-02,4.65599e+01
4.48192e-02,4.35161e+01
4.56097e-02,4.06579e+01
4.64142e-02,3.79740e+01
4.72328e-02,3.54541e+01
4.80658e-02,3.30880e+01
4.89136e-02,3.08667e+01
4.97763e-02,2.87812e+01
5.06542e-02,2.68234e+01
5.15476e-02,2.49855e+01
5.24568e-02,2.32602e+01
5.33820e-02,2.16408e+01
5.43235e-02,2.01208e+01
5.52816e-02,1.86940e+01
5.62566e-02,1.73549e+01
5.72489e-02,1.60982e+01
5.82586e-02,1.49187e+01
5.92861e-02,1.38117e+01
6.03318e-02,1.27730e+01
6.13958e-02,1.17981e+01
6.24787e-02,1.08834e+01
6.35807e-02,1.00250e+01
6.47021e-02,9.21960e+00
6.58432e-02,8.46387e+00
6.70045e-02,7.75478e+00
6.81863e-02,7.08947e+00
6.93889e-02,6.46526e+00
7.06128e-02,5.87961e+00
