m1=23734.211, m2=36.050, gsp=2.042, rhosp=3796.581
fGW[Hz],dPh[rad]
2.67429e-03,1.86830e+02
2.73186e-03,1.77573e+02
2.79068e-03,1.68767e+02
2.85076e-03,1.60390e+02
2.91213e-03,1.52421e+02
2.97483e-03,1.44841e+02
3.03888e-03,1.37631e+02
3.10430e-03,1.30773e+02
3.17113e-03,1.24250e+02
3.23941e-03,1.18045e+02
3.30915e-03,1.12144e+02
3.38039e-03,1.06532e+02
3.45317e-03,1.01195e+02
3.52751e-03,9.61192e+01
3.60346e-03,9.12924e+01
3.68104e-03,8.67024e+01
3.76029e-03,8.23378e+01
3.84124e-03,7.81876e+01
3.92394e-03,7.42416e+01
4.00842e-03,7.04897e+01
4.09472e-03,6.69226e+01
4.18287e-03,6.35314e+01
4.27293e-03,6.03074e+01
4.36492e-03,5.72427e+01
4.45889e-03,5.43294e+01
4.55489e-03,5.15602e+01
4.65295e-03,4.89281e+01
4.75313e-03,4.64265e+01
4.85546e-03,4.40490e+01
4.95999e-03,4.17895e+01
5.06678e-03,3.96423e+01
5.17586e-03,3.76020e+01
5.28729e-03,3.56633e+01
5.40113e-03,3.38214e+01
5.51741e-03,3.20713e+01
5.63619e-03,3.04088e+01
5.75754e-03,2.88295e+01
5.88149e-03,2.73293e+01
6.00811e-03,2.59044e+01
6.13746e-03,2.45511e+01
6.26960e-03,2.32659e+01
6.40458e-03,2.20455e+01
6.54246e-03,2.08866e+01
6.68332e-03,1.97862e+01
6.82721e-03,1.87416e+01
6.97419e-03,1.77499e+01
7.12434e-03,1.68085e+01
7.27772e-03,1.59150e+01
7.43440e-03,1.50670e+01
7.59446e-03,1.42623e+01
7.75796e-03,1.34987e+01
7.92499e-03,1.27741e+01
8.09560e-03,1.20868e+01
8.26990e-03,1.14347e+01
8.44794e-03,1.08163e+01
8.62982e-03,1.02297e+01
8.81561e-03,9.67343e+00
9.00540e-03,9.14599e+00
9.19928e-03,8.64592e+00
9.39734e-03,8.17186e+00
9.59965e-03,7.72251e+00
9.80633e-03,7.29665e+00
1.00174e-02,6.89308e+00
1.02331e-02,6.51069e+00
1.04534e-02,6.14843e+00
1.06785e-02,5.80527e+00
1.09084e-02,5.48026e+00
1.11432e-02,5.17248e+00
1.13831e-02,4.88105e+00
1.16282e-02,4.60516e+00
1.18786e-02,4.34401e+00
1.21343e-02,4.09686e+00
1.23955e-02,3.86299e+00
1.26624e-02,3.64172e+00
1.29350e-02,3.43241e+00
1.32135e-02,3.23445e+00
1.34980e-02,3.04726e+00
1.37886e-02,2.87027e+00
1.40854e-02,2.70297e+00
1.43887e-02,2.54486e+00
1.46984e-02,2.39546e+00
1.50149e-02,2.25431e+00
1.53381e-02,2.12099e+00
1.56684e-02,1.99508e+00
1.60057e-02,1.87621e+00
1.63503e-02,1.76400e+00
1.67023e-02,1.65810e+00
1.70619e-02,1.55817e+00
1.74292e-02,1.46390e+00
1.78044e-02,1.37500e+00
1.81878e-02,1.29117e+00
1.85793e-02,1.21214e+00
1.89793e-02,1.13766e+00
1.93879e-02,1.06748e+00
1.98053e-02,1.00136e+00
2.02317e-02,9.39100e-01
2.06673e-02,8.80474e-01
2.11123e-02,8.25288e-01
2.15668e-02,7.73354e-01
2.20311e-02,7.24493e-01
2.25054e-02,6.78535e-01
2.29899e-02,6.35320e-01
2.34849e-02,5.94694e-01
2.39905e-02,5.56513e-01
2.45070e-02,5.20639e-01
2.50346e-02,4.86943e-01
2.55736e-02,4.55302e-01
2.61242e-02,4.25597e-01
2.66866e-02,3.97720e-01
2.72612e-02,3.71565e-01
2.78481e-02,3.47032e-01
2.84476e-02,3.24029e-01
2.90601e-02,3.02465e-01
2.96857e-02,2.82257e-01
3.03248e-02,2.63325e-01
3.09777e-02,2.45594e-01
3.16446e-02,2.28993e-01
3.23259e-02,2.13454e-01
3.30218e-02,1.98913e-01
3.37328e-02,1.85312e-01
3.44590e-02,1.72592e-01
3.52009e-02,1.60701e-01
3.59587e-02,1.49587e-01
3.67329e-02,1.39203e-01
3.75237e-02,1.29505e-01
3.83316e-02,1.20449e-01
3.91568e-02,1.11995e-01
3.99999e-02,1.04106e-01
4.08610e-02,9.67467e-02
4.17407e-02,8.98830e-02
4.26394e-02,8.34836e-02
4.35574e-02,7.75188e-02
4.44951e-02,7.19607e-02
4.54531e-02,6.67832e-02
4.64316e-02,6.19616e-02
4.74313e-02,5.74726e-02
4.84524e-02,5.32946e-02
4.94956e-02,4.94070e-02
5.05612e-02,4.57908e-02
5.16497e-02,4.24279e-02
5.27617e-02,3.93013e-02
5.38976e-02,3.63954e-02
5.50580e-02,3.36951e-02
5.62433e-02,3.11868e-02
5.74542e-02,2.88572e-02
5.86912e-02,2.66942e-02
5.99547e-02,2.46865e-02
6.12455e-02,2.28233e-02
6.25641e-02,2.10947e-02
6.39110e-02,1.94913e-02
6.52870e-02,1.80044e-02
6.66926e-02,1.66260e-02
6.81284e-02,1.53482e-02
6.95952e-02,1.41642e-02
7.10935e-02,1.30672e-02
7.26241e-02,1.20511e-02
7.41876e-02,1.11100e-02
7.57848e-02,1.02388e-02
7.74164e-02,9.43226e-03
7.90831e-02,8.68582e-03
8.07857e-02,7.99512e-03
8.25250e-02,7.35613e-03
8.43017e-02,6.76509e-03
8.61166e-02,6.21850e-03
8.79706e-02,5.71312e-03
8.98646e-02,5.24591e-03
9.17993e-02,4.81407e-03
9.37757e-02,4.41499e-03
9.57946e-02,4.04625e-03
9.78570e-02,3.70559e-03
9.99637e-02,3.39093e-03
1.02116e-01,3.10032e-03
1.04314e-01,2.83198e-03
1.06560e-01,2.58422e-03
1.08854e-01,2.35551e-03
1.11198e-01,2.14441e-03
1.13592e-01,1.94959e-03
1.16037e-01,1.76981e-03
1.18536e-01,1.60394e-03
1.21088e-01,1.45093e-03
1.23694e-01,1.30978e-03
1.26358e-01,1.17960e-03
1.29078e-01,1.05955e-03
1.31857e-01,9.48858e-04
1.34696e-01,8.46796e-04
1.37596e-01,7.52707e-04
1.40558e-01,6.65975e-04
1.43584e-01,5.86034e-04
1.46675e-01,5.12360e-04
1.49833e-01,4.44467e-04
1.53059e-01,3.81907e-04
1.56354e-01,3.24267e-04
1.59720e-01,2.71165e-04
1.63159e-01,2.22246e-04
1.66672e-01,1.77187e-04
1.70260e-01,1.35684e-04
1.73925e-01,9.74608e-05
1.77670e-01,6.22605e-05
1.81495e-01,2.98464e-05
1.85402e-01,0.00000e+00
