m1=4230.163, m2=22.133, gsp=2.207, rhosp=8404.511
fGW[Hz],dPh[rad]
4.94439e-03,1.72837e+03
5.07914e-03,1.62888e+03
5.21756e-03,1.53510e+03
5.35976e-03,1.44671e+03
5.50583e-03,1.36339e+03
5.65588e-03,1.28485e+03
5.81002e-03,1.21083e+03
5.96836e-03,1.14105e+03
6.13102e-03,1.07529e+03
6.29811e-03,1.01330e+03
6.46976e-03,9.54874e+02
6.64608e-03,8.99804e+02
6.82720e-03,8.47897e+02
7.01327e-03,7.98974e+02
7.20440e-03,7.52862e+02
7.40074e-03,7.09400e+02
7.60244e-03,6.68436e+02
7.80963e-03,6.29827e+02
8.02247e-03,5.93438e+02
8.24110e-03,5.59141e+02
8.46570e-03,5.26817e+02
8.69642e-03,4.96351e+02
8.93342e-03,4.67638e+02
9.17689e-03,4.40577e+02
9.42699e-03,4.15073e+02
9.68390e-03,3.91037e+02
9.94782e-03,3.68384e+02
1.02189e-02,3.47035e+02
1.04974e-02,3.26915e+02
1.07835e-02,3.07954e+02
1.10774e-02,2.90085e+02
1.13793e-02,2.73246e+02
1.16894e-02,2.57376e+02
1.20080e-02,2.42421e+02
1.23353e-02,2.28329e+02
1.26714e-02,2.15048e+02
1.30168e-02,2.02534e+02
1.33715e-02,1.90741e+02
1.37359e-02,1.79629e+02
1.41103e-02,1.69158e+02
1.44948e-02,1.59292e+02
1.48899e-02,1.49995e+02
1.52957e-02,1.41235e+02
1.57125e-02,1.32982e+02
1.61407e-02,1.25205e+02
1.65806e-02,1.17878e+02
1.70325e-02,1.10975e+02
1.74967e-02,1.04471e+02
1.79735e-02,9.83437e+01
1.84634e-02,9.25710e+01
1.89665e-02,8.71327e+01
1.94834e-02,8.20095e+01
2.00144e-02,7.71833e+01
2.05599e-02,7.26369e+01
2.11202e-02,6.83544e+01
2.16958e-02,6.43204e+01
2.22871e-02,6.05207e+01
2.28945e-02,5.69418e+01
2.35184e-02,5.35709e+01
2.41594e-02,5.03961e+01
2.48178e-02,4.74061e+01
2.54942e-02,4.45902e+01
2.61890e-02,4.19384e+01
2.69027e-02,3.94413e+01
2.76359e-02,3.70898e+01
2.83890e-02,3.48756e+01
2.91627e-02,3.27908e+01
2.99575e-02,3.08279e+01
3.07740e-02,2.89798e+01
3.16126e-02,2.72400e+01
3.24742e-02,2.56022e+01
3.33592e-02,2.40604e+01
3.42684e-02,2.26091e+01
3.52023e-02,2.12432e+01
3.61617e-02,1.99575e+01
3.71472e-02,1.87476e+01
3.81596e-02,1.76090e+01
3.91995e-02,1.65375e+01
4.02678e-02,1.55294e+01
4.13653e-02,1.45808e+01
4.24926e-02,1.36885e+01
4.36507e-02,1.28490e+01
4.48403e-02,1.20593e+01
4.60623e-02,1.13165e+01
4.73177e-02,1.06180e+01
4.86072e-02,9.96108e+00
4.99319e-02,9.34336e+00
5.12927e-02,8.76255e+00
5.26906e-02,8.21651e+00
5.41266e-02,7.70321e+00
5.56017e-02,7.22073e+00
5.71171e-02,6.76727e+00
5.86737e-02,6.34114e+00
6.02727e-02,5.94073e+00
6.19154e-02,5.56454e+00
6.36028e-02,5.21114e+00
6.53361e-02,4.87921e+00
6.71168e-02,4.56747e+00
6.89459e-02,4.27475e+00
7.08249e-02,3.99991e+00
7.27551e-02,3.74191e+00
7.47379e-02,3.49975e+00
7.67748e-02,3.27249e+00
7.88671e-02,3.05926e+00
8.10165e-02,2.85922e+00
8.32245e-02,2.67158e+00
8.54926e-02,2.49562e+00
8.78226e-02,2.33063e+00
9.02160e-02,2.17596e+00
9.26747e-02,2.03100e+00
9.52004e-02,1.89516e+00
9.77949e-02,1.76789e+00
1.00460e-01,1.64869e+00
1.03198e-01,1.53706e+00
1.06010e-01,1.43255e+00
1.08900e-01,1.33472e+00
1.11867e-01,1.24319e+00
1.14916e-01,1.15755e+00
1.18048e-01,1.07745e+00
1.21265e-01,1.00255e+00
1.24570e-01,9.32543e-01
1.27965e-01,8.67117e-01
1.31452e-01,8.05993e-01
1.35035e-01,7.48905e-01
1.38715e-01,6.95604e-01
