m1=1281.167, m2=15.943, gsp=2.241, rhosp=1782.791
fGW[Hz],dPh[rad]
7.54424e-03,1.14665e+03
7.78011e-03,1.07240e+03
8.02335e-03,1.00295e+03
8.27419e-03,9.38003e+02
8.53288e-03,8.77254e+02
8.79965e-03,8.20438e+02
9.07477e-03,7.67299e+02
9.35848e-03,7.17600e+02
9.65107e-03,6.71117e+02
9.95280e-03,6.27643e+02
1.02640e-02,5.86983e+02
1.05849e-02,5.48955e+02
1.09158e-02,5.13388e+02
1.12571e-02,4.80124e+02
1.16090e-02,4.49013e+02
1.19720e-02,4.19916e+02
1.23463e-02,3.92703e+02
1.27323e-02,3.67251e+02
1.31303e-02,3.43447e+02
1.35408e-02,3.21184e+02
1.39642e-02,3.00363e+02
1.44008e-02,2.80890e+02
1.48510e-02,2.62677e+02
1.53153e-02,2.45644e+02
1.57941e-02,2.29714e+02
1.62879e-02,2.14815e+02
1.67971e-02,2.00881e+02
1.73223e-02,1.87850e+02
1.78638e-02,1.75662e+02
1.84223e-02,1.64264e+02
1.89983e-02,1.53604e+02
1.95923e-02,1.43634e+02
2.02048e-02,1.34310e+02
2.08365e-02,1.25591e+02
2.14879e-02,1.17436e+02
2.21597e-02,1.09809e+02
2.28526e-02,1.02677e+02
2.35670e-02,9.60062e+01
2.43038e-02,8.97681e+01
2.50637e-02,8.39342e+01
2.58473e-02,7.84784e+01
2.66554e-02,7.33763e+01
2.74887e-02,6.86048e+01
2.83481e-02,6.41426e+01
2.92344e-02,5.99697e+01
3.01484e-02,5.60674e+01
3.10910e-02,5.24180e+01
3.20630e-02,4.90054e+01
3.30654e-02,4.58140e+01
3.40992e-02,4.28297e+01
3.51653e-02,4.00389e+01
3.62647e-02,3.74292e+01
3.73985e-02,3.49888e+01
3.85677e-02,3.27068e+01
3.97735e-02,3.05729e+01
4.10170e-02,2.85775e+01
4.22994e-02,2.67117e+01
4.36219e-02,2.49670e+01
4.49857e-02,2.33356e+01
4.63921e-02,2.18101e+01
